capped_steps,cpu_seconds,exploration_policy_cpu_seconds,exploration_steps,failure_reason,final_memory_accepting,policy,process_peak_rss_bytes_so_far,repeat,replans,rng_seed,sampled_peak_rss_bytes,seed,states_at_end,success,task_id,task_steps,task_type,wall_seconds
18,0.050102401000000185,0.0,0,success,True,doob_generic,65605632,0,18,76040300,65880064,73000004,146,True,3,18,sequence,0.050107848000010335
18,0.04891197399999925,0.0,0,success,True,doob_generic,65605632,1,18,76040301,65880064,73000004,146,True,3,18,sequence,0.04891687700001057
18,0.048342188999999536,0.0,0,success,True,doob_generic,65605632,2,18,76040302,65880064,73000004,146,True,3,18,sequence,0.04834692499997573
18,0.06046316399999796,0.0,0,success,True,doob_generic,65605632,3,18,76040303,65880064,73000004,146,True,3,18,sequence,0.060468219000000545
18,0.050217403999997856,0.0,0,success,True,doob_generic,65605632,4,18,76040304,65880064,73000004,146,True,3,18,sequence,0.05022277099999428
18,0.04994162000000202,0.0,0,success,True,doob_generic,65605632,5,18,76040305,65880064,73000004,146,True,3,18,sequence,0.049947035000002415
18,0.04907743299999723,0.0,0,success,True,doob_generic,65605632,6,18,76040306,65880064,73000004,146,True,3,18,sequence,0.04908263699999793
18,0.048696491000001174,0.0,0,success,True,doob_generic,65605632,7,18,76040307,65880064,73000004,146,True,3,18,sequence,0.04871374000001083
18,0.04811068100000071,0.0,0,success,True,doob_generic,65605632,8,18,76040308,65880064,73000004,146,True,3,18,sequence,0.0481285449999973
18,0.04790016500000149,0.0,0,success,True,doob_generic,65605632,9,18,76040309,65880064,73000004,146,True,3,18,sequence,0.047904367000001
18,0.04792569399999991,0.0,0,success,True,doob_task,65605632,0,18,76040300,65880064,73000004,146,True,3,18,sequence,0.04793061700001999
18,0.04822529399999809,0.0,0,success,True,doob_task,65605632,1,18,76040301,65880064,73000004,146,True,3,18,sequence,0.048230168999992884
18,0.047967255999999736,0.0,0,success,True,doob_task,65605632,2,18,76040302,65880064,73000004,146,True,3,18,sequence,0.047973139999982095
18,0.05820871100000602,0.0,0,success,True,doob_task,65605632,3,18,76040303,65880064,73000004,146,True,3,18,sequence,0.05821387200001027
18,0.04853637900000507,0.0,0,success,True,doob_task,65605632,4,18,76040304,65880064,73000004,146,True,3,18,sequence,0.04857386899999483
18,0.04846703699999466,0.0,0,success,True,doob_task,65605632,5,18,76040305,65880064,73000004,146,True,3,18,sequence,0.048481968999993796
18,0.04843576999999755,0.0,0,success,True,doob_task,65605632,6,18,76040306,65880064,73000004,146,True,3,18,sequence,0.04843986599999539
18,0.04788513300000119,0.0,0,success,True,doob_task,65605632,7,18,76040307,65880064,73000004,146,True,3,18,sequence,0.047901171999995995
18,0.04883019700000091,0.0,0,success,True,doob_task,65605632,8,18,76040308,65880064,73000004,146,True,3,18,sequence,0.04885747699998433
18,0.04845829300000304,0.0,0,success,True,doob_task,65605632,9,18,76040309,65880064,73000004,146,True,3,18,sequence,0.04846366199998897
18,0.04843287500000315,0.0,0,success,True,deadline_generic,65605632,0,18,76040300,65880064,73000004,146,True,3,18,sequence,0.04843777299998919
18,0.0480410770000006,0.0,0,success,True,deadline_task,65605632,0,18,76040300,65880064,73000004,146,True,3,18,sequence,0.04804624099998023
15,0.06724151000000234,0.0,0,success,True,fixed_generic,66105344,0,15,76040400,66244608,73000004,146,True,4,15,all_of,0.06726150900001926
15,0.07333742000000143,0.0,0,success,True,fixed_task,66105344,0,15,76040400,66248704,73000004,146,True,4,15,all_of,0.07334212000000662
15,0.07577402899999441,0.0,0,success,True,doob_generic,66105344,0,15,76040400,66248704,73000004,146,True,4,15,all_of,0.07577994599998306
15,0.0700819539999955,0.0,0,success,True,doob_generic,66105344,1,15,76040401,66248704,73000004,146,True,4,15,all_of,0.07010295399999222
15,0.07113788000000199,0.0,0,success,True,doob_generic,66105344,2,15,76040402,66248704,73000004,146,True,4,15,all_of,0.07116264600000477
15,0.07193457500000022,0.0,0,success,True,doob_generic,66105344,3,15,76040403,66248704,73000004,146,True,4,15,all_of,0.07195415199998934
15,0.07027671599999508,0.0,0,success,True,doob_generic,66105344,4,15,76040404,66248704,73000004,146,True,4,15,all_of,0.07028184500001089
15,0.07003586300000109,0.0,0,success,True,doob_generic,66105344,5,15,76040405,66248704,73000004,146,True,4,15,all_of,0.07006057999996074
15,0.06967944000000159,0.0,0,success,True,doob_generic,66105344,6,15,76040406,66248704,73000004,146,True,4,15,all_of,0.06970569399999249
15,0.07093336100000158,0.0,0,success,True,doob_generic,66105344,7,15,76040407,66248704,73000004,146,True,4,15,all_of,0.07095156700000871
15,0.0700124589999973,0.0,0,success,True,doob_generic,66105344,8,15,76040408,66248704,73000004,146,True,4,15,all_of,0.07001723499996615
15,0.0701950540000027,0.0,0,success,True,doob_generic,66105344,9,15,76040409,66248704,73000004,146,True,4,15,all_of,0.07020029099999192
15,0.06973787700000145,0.0,0,success,True,doob_task,66105344,0,15,76040400,66248704,73000004,146,True,4,15,all_of,0.06974303999999165
15,0.0838306929999959,0.0,0,success,True,doob_task,66105344,1,15,76040401,66248704,73000004,146,True,4,15,all_of,0.08383589400000346
15,0.06967328999999722,0.0,0,success,True,doob_task,66105344,2,15,76040402,66248704,73000004,146,True,4,15,all_of,0.06967886300003556
15,0.07041733699999497,0.0,0,success,True,doob_task,66105344,3,15,76040403,66248704,73000004,146,True,4,15,all_of,0.07042273700000123
15,0.07063331200000533,0.0,0,success,True,doob_task,66105344,4,15,76040404,66248704,73000004,146,True,4,15,all_of,0.07065581899996687
15,0.08110650300000088,0.0,0,success,True,doob_task,66105344,5,15,76040405,66248704,73000004,146,True,4,15,all_of,0.08111185600000681
15,0.07110997599999536,0.0,0,success,True,doob_task,66105344,6,15,76040406,66248704,73000004,146,True,4,15,all_of,0.07113222000003816
15,0.07198150500000366,0.0,0,success,True,doob_task,66105344,7,15,76040407,66248704,73000004,146,True,4,15,all_of,0.07198710199998004
15,0.07066662200000451,0.0,0,success,True,doob_task,66105344,8,15,76040408,66248704,73000004,146,True,4,15,all_of,0.07068488299995579
15,0.07116073299999925,0.0,0,success,True,doob_task,66105344,9,15,76040409,66248704,73000004,146,True,4,15,all_of,0.07120619199997691
15,0.08213550800000036,0.0,0,success,True,deadline_generic,66105344,0,15,76040400,66248704,73000004,146,True,4,15,all_of,0.08215614499999901
15,0.07026489900000144,0.0,0,success,True,deadline_task,66105344,0,15,76040400,66248704,73000004,146,True,4,15,all_of,0.07027033700001084
10,0.01971861199999836,0.0,0,success,True,fixed_generic,66105344,0,10,76040500,66424832,73000004,146,True,5,10,condition_then,0.019740551999973377
10,0.019657278999993366,0.0,0,success,True,fixed_task,66105344,0,10,76040500,66424832,73000004,146,True,5,10,condition_then,0.019661212000016803
10,0.019395154999998,0.0,0,success,True,doob_generic,66105344,0,10,76040500,66424832,73000004,146,True,5,10,condition_then,0.019399845999998888
10,0.019257578000001274,0.0,0,success,True,doob_generic,66105344,1,10,76040501,66424832,73000004,146,True,5,10,condition_then,0.019262048000030063
10,0.019462545999999747,0.0,0,success,True,doob_generic,66105344,2,10,76040502,66424832,73000004,146,True,5,10,condition_then,0.019467379999980494
10,0.02010565199999803,0.0,0,success,True,doob_generic,66105344,3,10,76040503,66424832,73000004,146,True,5,10,condition_then,0.020111102999976538
10,0.019789887999998257,0.0,0,success,True,doob_generic,66105344,4,10,76040504,66424832,73000004,146,True,5,10,condition_then,0.01979438400002209
10,0.01951801000000586,0.0,0,success,True,doob_generic,66105344,5,10,76040505,66424832,73000004,146,True,5,10,condition_then,0.01952217300004122
10,0.0198890470000066,0.0,0,success,True,doob_generic,66105344,6,10,76040506,66424832,73000004,146,True,5,10,condition_then,0.019893674000002193
10,0.019555576000001906,0.0,0,success,True,doob_generic,66105344,7,10,76040507,66424832,73000004,146,True,5,10,condition_then,0.01956076099997972
10,0.03119745200000068,0.0,0,success,True,doob_generic,66105344,8,10,76040508,66424832,73000004,146,True,5,10,condition_then,0.031202545000041937
10,0.019637740000000292,0.0,0,success,True,doob_generic,66105344,9,10,76040509,66424832,73000004,146,True,5,10,condition_then,0.019642786000019896
10,0.019878761000001077,0.0,0,success,True,doob_task,66105344,0,10,76040500,66424832,73000004,146,True,5,10,condition_then,0.01988361899998381
10,0.01974565100000092,0.0,0,success,True,doob_task,66105344,1,10,76040501,66424832,73000004,146,True,5,10,condition_then,0.019749996999962605
10,0.01977399199999752,0.0,0,success,True,doob_task,66105344,2,10,76040502,66424832,73000004,146,True,5,10,condition_then,0.01978825499998038
10,0.02149530799999866,0.0,0,success,True,doob_task,66105344,3,10,76040503,66424832,73000004,146,True,5,10,condition_then,0.02151084899998068
10,0.01989924200000104,0.0,0,success,True,doob_task,66105344,4,10,76040504,66424832,73000004,146,True,5,10,condition_then,0.019904129999986253
10,0.019643477999998993,0.0,0,success,True,doob_task,66105344,5,10,76040505,66424832,73000004,146,True,5,10,condition_then,0.019648274000019228
10,0.019662245999995775,0.0,0,success,True,doob_task,66105344,6,10,76040506,66424832,73000004,146,True,5,10,condition_then,0.01966641100000288
10,0.019892081000001838,0.0,0,success,True,doob_task,66105344,7,10,76040507,66424832,73000004,146,True,5,10,condition_then,0.01989683000005016
10,0.019706702999997106,0.0,0,success,True,doob_task,66105344,8,10,76040508,66424832,73000004,146,True,5,10,condition_then,0.019711138000047868
10,0.019426312000000223,0.0,0,success,True,doob_task,66105344,9,10,76040509,66424832,73000004,146,True,5,10,condition_then,0.019430865000003905
10,0.019517559000000517,0.0,0,success,True,deadline_generic,66105344,0,10,76040500,66424832,73000004,146,True,5,10,condition_then,0.019522703999996338
10,0.019269045999998013,0.0,0,success,True,deadline_task,66105344,0,10,76040500,66424832,73000004,146,True,5,10,condition_then,0.019272907000015493
25,0.0664504920000013,0.0,0,success,True,fixed_generic,66224128,0,25,76040600,66584576,73000004,146,True,6,25,sequence,0.06645626299996366
25,0.0782161950000031,0.0,0,success,True,fixed_task,66224128,0,25,76040600,66584576,73000004,146,True,6,25,sequence,0.07822217400001819
25,0.06484527199999945,0.0,0,success,True,doob_generic,66224128,0,25,76040600,66584576,73000004,146,True,6,25,sequence,0.06486857300001247
25,0.06445892299999656,0.0,0,success,True,doob_generic,66224128,1,25,76040601,66584576,73000004,146,True,6,25,sequence,0.06449078299999655
25,0.06473058000000265,0.0,0,success,True,doob_generic,66224128,2,25,76040602,66584576,73000004,146,True,6,25,sequence,0.0647360220000337
25,0.0641925119999982,0.0,0,success,True,doob_generic,66224128,3,25,76040603,66584576,73000004,146,True,6,25,sequence,0.06419804900002646
25,0.06584747699999838,0.0,0,success,True,doob_generic,66224128,4,25,76040604,66584576,73000004,146,True,6,25,sequence,0.06585211899999877
25,0.08235362599999974,0.0,0,success,True,doob_generic,66224128,5,25,76040605,66584576,73000004,146,True,6,25,sequence,0.08235903600001393
25,0.0646157980000055,0.0,0,success,True,doob_generic,66224128,6,25,76040606,66584576,73000004,146,True,6,25,sequence,0.0646207190000041
25,0.06615343600000045,0.0,0,success,True,doob_generic,66224128,7,25,76040607,66584576,73000004,146,True,6,25,sequence,0.06615934299998116
25,0.06499098100000111,0.0,0,success,True,doob_generic,66224128,8,25,76040608,66584576,73000004,146,True,6,25,sequence,0.06499608600000784
25,0.0652871169999969,0.0,0,success,True,doob_generic,66224128,9,25,76040609,66584576,73000004,146,True,6,25,sequence,0.0653137560000232
25,0.06505789199999867,0.0,0,success,True,doob_task,66224128,0,25,76040600,66584576,73000004,146,True,6,25,sequence,0.06506324699995503
25,0.06501208299999917,0.0,0,success,True,doob_task,66224128,1,25,76040601,66584576,73000004,146,True,6,25,sequence,0.06504191499999479
25,0.07884409700000106,0.0,0,success,True,doob_task,66224128,2,25,76040602,66584576,73000004,146,True,6,25,sequence,0.07884907100003602
25,0.06822163200000375,0.0,0,success,True,doob_task,66224128,3,25,76040603,66584576,73000004,146,True,6,25,sequence,0.06822683799998686
25,0.06778820899999971,0.0,0,success,True,doob_task,66224128,4,25,76040604,66584576,73000004,146,True,6,25,sequence,0.06784328899999537
25,0.0650457039999992,0.0,0,success,True,doob_task,66224128,5,25,76040605,66584576,73000004,146,True,6,25,sequence,0.06506998800000474
25,0.0664962210000013,0.0,0,success,True,doob_task,66224128,6,25,76040606,66584576,73000004,146,True,6,25,sequence,0.06652504699997053
25,0.06462338000000045,0.0,0,success,True,doob_task,66224128,7,25,76040607,66584576,73000004,146,True,6,25,sequence,0.06462872099996275
25,0.06589543299999434,0.0,0,success,True,doob_task,66224128,8,25,76040608,66584576,73000004,146,True,6,25,sequence,0.06592812399998138
25,0.07616148000000322,0.0,0,success,True,doob_task,66224128,9,25,76040609,66584576,73000004,146,True,6,25,sequence,0.07616652699999804
25,0.0641780309999973,0.0,0,success,True,deadline_generic,66224128,0,25,76040600,66584576,73000004,146,True,6,25,sequence,0.06418381800000361
25,0.06420948799999593,0.0,0,success,True,deadline_task,66224128,0,25,76040600,66584576,73000004,146,True,6,25,sequence,0.06421494500000335
18,0.061646812000006435,0.0,0,success,True,fixed_generic,66486272,0,18,76040700,66277376,73000004,146,True,7,18,all_of,0.06166887800003451
18,0.06217597599999891,0.0,0,success,True,fixed_task,66486272,0,18,76040700,66293760,73000004,146,True,7,18,all_of,0.062181232000000364
18,0.061740301999996916,0.0,0,success,True,doob_generic,66486272,0,18,76040700,66293760,73000004,146,True,7,18,all_of,0.06175701099999742
18,0.061505560000000514,0.0,0,success,True,doob_generic,66486272,1,18,76040701,66293760,73000004,146,True,7,18,all_of,0.06153821999998854
18,0.06313157999999675,0.0,0,success,True,doob_generic,66486272,2,18,76040702,66293760,73000004,146,True,7,18,all_of,0.06313654499996346
18,0.061920121999996525,0.0,0,success,True,doob_generic,66486272,3,18,76040703,66293760,73000004,146,True,7,18,all_of,0.061925345000020116
18,0.06195997100000028,0.0,0,success,True,doob_generic,66486272,4,18,76040704,66293760,73000004,146,True,7,18,all_of,0.06198505599996906
18,0.06211799800000506,0.0,0,success,True,doob_generic,66486272,5,18,76040705,66293760,73000004,146,True,7,18,all_of,0.06213038499998902
18,0.06193980100000118,0.0,0,success,True,doob_generic,66486272,6,18,76040706,66293760,73000004,146,True,7,18,all_of,0.06195701399997233
18,0.06168054199999773,0.0,0,success,True,doob_generic,66486272,7,18,76040707,66293760,73000004,146,True,7,18,all_of,0.061685422999971706
18,0.06254798399999828,0.0,0,success,True,doob_generic,66486272,8,18,76040708,66293760,73000004,146,True,7,18,all_of,0.06255300399999442
18,0.0639564879999952,0.0,0,success,True,doob_generic,66486272,9,18,76040709,66293760,73000004,146,True,7,18,all_of,0.06396123199999693
18,0.07997418299999737,0.0,0,success,True,doob_task,66486272,0,18,76040700,66293760,73000004,146,True,7,18,all_of,0.07997985099996185
18,0.06558520400000134,0.0,0,success,True,doob_task,66486272,1,18,76040701,66293760,73000004,146,True,7,18,all_of,0.06559060399996497
18,0.06454254900000223,0.0,0,success,True,doob_task,66486272,2,18,76040702,66293760,73000004,146,True,7,18,all_of,0.06454797899999676
18,0.06312658200000243,0.0,0,success,True,doob_task,66486272,3,18,76040703,66293760,73000004,146,True,7,18,all_of,0.0631318389999933
18,0.06551955500000162,0.0,0,success,True,doob_task,66486272,4,18,76040704,66293760,73000004,146,True,7,18,all_of,0.06554100400001062
18,0.06626137900000373,0.0,0,success,True,doob_task,66486272,5,18,76040705,66293760,73000004,146,True,7,18,all_of,0.0662669660000006
18,0.0624540230000008,0.0,0,success,True,doob_task,66486272,6,18,76040706,66293760,73000004,146,True,7,18,all_of,0.06248980399999482
18,0.07570814999999698,0.0,0,success,True,doob_task,66486272,7,18,76040707,66293760,73000004,146,True,7,18,all_of,0.0757362680000142
18,0.06577361600000131,0.0,0,success,True,doob_task,66486272,8,18,76040708,66293760,73000004,146,True,7,18,all_of,0.06577957000001788
18,0.0651422880000041,0.0,0,success,True,doob_task,66486272,9,18,76040709,66293760,73000004,146,True,7,18,all_of,0.06518993899999259
