slip,seed,task_id,task_type,planner,p_success,expected_cost,expected_steps_given_success,true_product_states,learned_states
0.2,2707,45,branch,linear_oracle,1.0000000000000009,13.33710037811243,13.337100378112872,992,249
0.2,2707,45,branch,shortest_oracle,1.0000000000000007,14.266169069601156,14.266169069601489,992,249
0.2,2707,45,branch,ssp_optimal,1.0000000000000004,13.329197888829801,13.329197888830024,992,249
0.0,2808,0,sequence,linear,1.0,14.0,14.0,385,97
0.0,2808,0,sequence,shortest,1.0,14.0,14.0,385,97
0.0,2808,0,sequence,linear_empirical,1.0,14.0,14.0,385,97
0.0,2808,0,sequence,certainty_equivalent,1.0,14.0,14.0,385,97
0.0,2808,0,sequence,linear_oracle,1.0,14.0,14.0,385,97
0.0,2808,0,sequence,shortest_oracle,1.0,14.0,14.0,385,97
0.0,2808,0,sequence,ssp_optimal,1.0,14.0,14.0,385,97
0.0,2808,1,all_of,linear,1.0,17.0,17.0,764,97
0.0,2808,1,all_of,shortest,1.0,17.0,17.0,764,97
0.0,2808,1,all_of,linear_empirical,1.0,17.0,17.0,764,97
0.0,2808,1,all_of,certainty_equivalent,1.0,17.0,17.0,764,97
0.0,2808,1,all_of,linear_oracle,1.0,18.0,18.0,764,97
0.0,2808,1,all_of,shortest_oracle,1.0,17.0,17.0,764,97
0.0,2808,1,all_of,ssp_optimal,1.0,17.0,17.0,764,97
0.0,2808,2,condition_then,linear,1.0,12.0,12.0,222,97
0.0,2808,2,condition_then,shortest,1.0,12.0,12.0,222,97
0.0,2808,2,condition_then,linear_empirical,1.0,12.0,12.0,222,97
0.0,2808,2,condition_then,certainty_equivalent,1.0,12.0,12.0,222,97
0.0,2808,2,condition_then,linear_oracle,1.0,12.0,12.0,222,97
0.0,2808,2,condition_then,shortest_oracle,1.0,12.0,12.0,222,97
0.0,2808,2,condition_then,ssp_optimal,1.0,12.0,12.0,222,97
0.0,2808,3,sequence,linear,1.0,23.0,23.0,385,97
0.0,2808,3,sequence,shortest,1.0,21.0,21.0,385,97
0.0,2808,3,sequence,linear_empirical,1.0,23.0,23.0,385,97
0.0,2808,3,sequence,certainty_equivalent,1.0,21.0,21.0,385,97
0.0,2808,3,sequence,linear_oracle,1.0,21.0,21.0,385,97
0.0,2808,3,sequence,shortest_oracle,1.0,21.0,21.0,385,97
0.0,2808,3,sequence,ssp_optimal,1.0,21.0,21.0,385,97
0.0,2808,4,all_of,linear,1.0,15.0,15.0,764,97
0.0,2808,4,all_of,shortest,1.0,14.0,14.0,764,97
0.0,2808,4,all_of,linear_empirical,1.0,15.0,15.0,764,97
0.0,2808,4,all_of,certainty_equivalent,1.0,14.0,14.0,764,97
0.0,2808,4,all_of,linear_oracle,1.0,15.0,15.0,764,97
0.0,2808,4,all_of,shortest_oracle,1.0,14.0,14.0,764,97
0.0,2808,4,all_of,ssp_optimal,1.0,14.0,14.0,764,97
0.0,2808,5,condition_then,linear,1.0,10.0,10.0,271,97
0.0,2808,5,condition_then,shortest,1.0,9.0,9.0,271,97
0.0,2808,5,condition_then,linear_empirical,1.0,10.0,10.0,271,97
0.0,2808,5,condition_then,certainty_equivalent,1.0,9.0,9.0,271,97
0.0,2808,5,condition_then,linear_oracle,1.0,9.0,9.0,271,97
0.0,2808,5,condition_then,shortest_oracle,1.0,9.0,9.0,271,97
0.0,2808,5,condition_then,ssp_optimal,1.0,9.0,9.0,271,97
0.0,2808,6,sequence,linear,1.0,24.0,24.0,385,97
0.0,2808,6,sequence,shortest,1.0,23.0,23.0,385,97
0.0,2808,6,sequence,linear_empirical,1.0,24.0,24.0,385,97
0.0,2808,6,sequence,certainty_equivalent,1.0,23.0,23.0,385,97
0.0,2808,6,sequence,linear_oracle,1.0,23.0,23.0,385,97
0.0,2808,6,sequence,shortest_oracle,1.0,23.0,23.0,385,97
0.0,2808,6,sequence,ssp_optimal,1.0,23.0,23.0,385,97
0.0,2808,7,all_of,linear,1.0,17.0,17.0,764,97
0.0,2808,7,all_of,shortest,1.0,17.0,17.0,764,97
0.0,2808,7,all_of,linear_empirical,1.0,17.0,17.0,764,97
0.0,2808,7,all_of,certainty_equivalent,1.0,17.0,17.0,764,97
0.0,2808,7,all_of,linear_oracle,1.0,17.0,17.0,764,97
0.0,2808,7,all_of,shortest_oracle,1.0,17.0,17.0,764,97
0.0,2808,7,all_of,ssp_optimal,1.0,17.0,17.0,764,97
0.0,2808,8,condition_then,linear,1.0,15.0,15.0,281,97
0.0,2808,8,condition_then,shortest,1.0,14.0,14.0,281,97
0.0,2808,8,condition_then,linear_empirical,1.0,15.0,15.0,281,97
0.0,2808,8,condition_then,certainty_equivalent,1.0,14.0,14.0,281,97
0.0,2808,8,condition_then,linear_oracle,1.0,12.0,12.0,281,97
0.0,2808,8,condition_then,shortest_oracle,1.0,12.0,12.0,281,97
0.0,2808,8,condition_then,ssp_optimal,1.0,12.0,12.0,281,97
0.0,2808,9,sequence,linear,1.0,22.0,22.0,385,97
0.0,2808,9,sequence,shortest,1.0,22.0,22.0,385,97
0.0,2808,9,sequence,linear_empirical,1.0,22.0,22.0,385,97
0.0,2808,9,sequence,certainty_equivalent,1.0,22.0,22.0,385,97
0.0,2808,9,sequence,linear_oracle,1.0,22.0,22.0,385,97
0.0,2808,9,sequence,shortest_oracle,1.0,22.0,22.0,385,97
0.0,2808,9,sequence,ssp_optimal,1.0,22.0,22.0,385,97
0.0,2808,10,all_of,linear,1.0,20.0,20.0,764,97
0.0,2808,10,all_of,shortest,1.0,15.0,15.0,764,97
0.0,2808,10,all_of,linear_empirical,1.0,20.0,20.0,764,97
0.0,2808,10,all_of,certainty_equivalent,1.0,15.0,15.0,764,97
0.0,2808,10,all_of,linear_oracle,1.0,20.0,20.0,764,97
0.0,2808,10,all_of,shortest_oracle,1.0,15.0,15.0,764,97
0.0,2808,10,all_of,ssp_optimal,1.0,15.0,15.0,764,97
0.0,2808,11,condition_then,linear,1.0,9.0,9.0,262,97
0.0,2808,11,condition_then,shortest,1.0,9.0,9.0,262,97
0.0,2808,11,condition_then,linear_empirical,1.0,9.0,9.0,262,97
0.0,2808,11,condition_then,certainty_equivalent,1.0,9.0,9.0,262,97
0.0,2808,11,condition_then,linear_oracle,1.0,9.0,9.0,262,97
0.0,2808,11,condition_then,shortest_oracle,1.0,9.0,9.0,262,97
0.0,2808,11,condition_then,ssp_optimal,1.0,9.0,9.0,262,97
0.0,2808,12,sequence,linear,1.0,16.0,16.0,385,97
0.0,2808,12,sequence,shortest,1.0,16.0,16.0,385,97
0.0,2808,12,sequence,linear_empirical,1.0,16.0,16.0,385,97
0.0,2808,12,sequence,certainty_equivalent,1.0,16.0,16.0,385,97
0.0,2808,12,sequence,linear_oracle,1.0,16.0,16.0,385,97
0.0,2808,12,sequence,shortest_oracle,1.0,16.0,16.0,385,97
0.0,2808,12,sequence,ssp_optimal,1.0,16.0,16.0,385,97
0.0,2808,13,all_of,linear,1.0,20.0,20.0,764,97
0.0,2808,13,all_of,shortest,1.0,16.0,16.0,764,97
0.0,2808,13,all_of,linear_empirical,1.0,20.0,20.0,764,97
0.0,2808,13,all_of,certainty_equivalent,1.0,16.0,16.0,764,97
0.0,2808,13,all_of,linear_oracle,1.0,18.0,18.0,764,97
0.0,2808,13,all_of,shortest_oracle,1.0,16.0,16.0,764,97
0.0,2808,13,all_of,ssp_optimal,1.0,16.0,16.0,764,97
0.0,2808,14,condition_then,linear,1.0,7.0,7.0,242,97
0.0,2808,14,condition_then,shortest,1.0,7.0,7.0,242,97
0.0,2808,14,condition_then,linear_empirical,1.0,7.0,7.0,242,97
0.0,2808,14,condition_then,certainty_equivalent,1.0,7.0,7.0,242,97
0.0,2808,14,condition_then,linear_oracle,1.0,7.0,7.0,242,97
0.0,2808,14,condition_then,shortest_oracle,1.0,7.0,7.0,242,97
0.0,2808,14,condition_then,ssp_optimal,1.0,7.0,7.0,242,97
0.0,2808,15,sequence,linear,1.0,21.0,21.0,385,97
0.0,2808,15,sequence,shortest,1.0,20.0,20.0,385,97
0.0,2808,15,sequence,linear_empirical,1.0,21.0,21.0,385,97
0.0,2808,15,sequence,certainty_equivalent,1.0,20.0,20.0,385,97
0.0,2808,15,sequence,linear_oracle,1.0,21.0,21.0,385,97
0.0,2808,15,sequence,shortest_oracle,1.0,20.0,20.0,385,97
0.0,2808,15,sequence,ssp_optimal,1.0,20.0,20.0,385,97
0.0,2808,16,all_of,linear,1.0,13.0,13.0,764,97
0.0,2808,16,all_of,shortest,1.0,13.0,13.0,764,97
0.0,2808,16,all_of,linear_empirical,1.0,13.0,13.0,764,97
0.0,2808,16,all_of,certainty_equivalent,1.0,13.0,13.0,764,97
0.0,2808,16,all_of,linear_oracle,1.0,13.0,13.0,764,97
0.0,2808,16,all_of,shortest_oracle,1.0,13.0,13.0,764,97
0.0,2808,16,all_of,ssp_optimal,1.0,13.0,13.0,764,97
0.0,2808,17,condition_then,linear,1.0,7.0,7.0,280,97
0.0,2808,17,condition_then,shortest,1.0,7.0,7.0,280,97
0.0,2808,17,condition_then,linear_empirical,1.0,7.0,7.0,280,97
0.0,2808,17,condition_then,certainty_equivalent,1.0,7.0,7.0,280,97
0.0,2808,17,condition_then,linear_oracle,1.0,7.0,7.0,280,97
0.0,2808,17,condition_then,shortest_oracle,1.0,7.0,7.0,280,97
0.0,2808,17,condition_then,ssp_optimal,1.0,7.0,7.0,280,97
0.0,2808,18,sequence,linear,1.0,21.0,21.0,385,97
0.0,2808,18,sequence,shortest,1.0,21.0,21.0,385,97
0.0,2808,18,sequence,linear_empirical,1.0,21.0,21.0,385,97
0.0,2808,18,sequence,certainty_equivalent,1.0,21.0,21.0,385,97
0.0,2808,18,sequence,linear_oracle,1.0,20.0,20.0,385,97
0.0,2808,18,sequence,shortest_oracle,1.0,20.0,20.0,385,97
0.0,2808,18,sequence,ssp_optimal,1.0,20.0,20.0,385,97
0.0,2808,19,all_of,linear,1.0,13.0,13.0,764,97
0.0,2808,19,all_of,shortest,1.0,13.0,13.0,764,97
0.0,2808,19,all_of,linear_empirical,1.0,13.0,13.0,764,97
0.0,2808,19,all_of,certainty_equivalent,1.0,13.0,13.0,764,97
0.0,2808,19,all_of,linear_oracle,1.0,12.0,12.0,764,97
0.0,2808,19,all_of,shortest_oracle,1.0,12.0,12.0,764,97
0.0,2808,19,all_of,ssp_optimal,1.0,12.0,12.0,764,97
0.0,2808,20,condition_then,linear,1.0,9.0,9.0,250,97
0.0,2808,20,condition_then,shortest,1.0,9.0,9.0,250,97
0.0,2808,20,condition_then,linear_empirical,1.0,9.0,9.0,250,97
0.0,2808,20,condition_then,certainty_equivalent,1.0,9.0,9.0,250,97
0.0,2808,20,condition_then,linear_oracle,1.0,9.0,9.0,250,97
0.0,2808,20,condition_then,shortest_oracle,1.0,9.0,9.0,250,97
0.0,2808,20,condition_then,ssp_optimal,1.0,9.0,9.0,250,97
0.0,2808,21,sequence,linear,1.0,20.0,20.0,385,97
0.0,2808,21,sequence,shortest,1.0,20.0,20.0,385,97
0.0,2808,21,sequence,linear_empirical,1.0,20.0,20.0,385,97
0.0,2808,21,sequence,certainty_equivalent,1.0,20.0,20.0,385,97
0.0,2808,21,sequence,linear_oracle,1.0,20.0,20.0,385,97
0.0,2808,21,sequence,shortest_oracle,1.0,20.0,20.0,385,97
0.0,2808,21,sequence,ssp_optimal,1.0,20.0,20.0,385,97
0.0,2808,22,all_of,linear,1.0,15.0,15.0,764,97
0.0,2808,22,all_of,shortest,1.0,15.0,15.0,764,97
0.0,2808,22,all_of,linear_empirical,1.0,15.0,15.0,764,97
0.0,2808,22,all_of,certainty_equivalent,1.0,15.0,15.0,764,97
0.0,2808,22,all_of,linear_oracle,1.0,13.0,13.0,764,97
0.0,2808,22,all_of,shortest_oracle,1.0,13.0,13.0,764,97
0.0,2808,22,all_of,ssp_optimal,1.0,13.0,13.0,764,97
0.0,2808,23,condition_then,linear,1.0,8.0,8.0,222,97
0.0,2808,23,condition_then,shortest,1.0,8.0,8.0,222,97
0.0,2808,23,condition_then,linear_empirical,1.0,8.0,8.0,222,97
0.0,2808,23,condition_then,certainty_equivalent,1.0,8.0,8.0,222,97
0.0,2808,23,condition_then,linear_oracle,1.0,8.0,8.0,222,97
0.0,2808,23,condition_then,shortest_oracle,1.0,8.0,8.0,222,97
0.0,2808,23,condition_then,ssp_optimal,1.0,8.0,8.0,222,97
0.0,2808,24,sequence,linear,1.0,22.0,22.0,385,97
0.0,2808,24,sequence,shortest,1.0,21.0,21.0,385,97
0.0,2808,24,sequence,linear_empirical,1.0,22.0,22.0,385,97
0.0,2808,24,sequence,certainty_equivalent,1.0,21.0,21.0,385,97
0.0,2808,24,sequence,linear_oracle,1.0,22.0,22.0,385,97
0.0,2808,24,sequence,shortest_oracle,1.0,21.0,21.0,385,97
0.0,2808,24,sequence,ssp_optimal,1.0,21.0,21.0,385,97
0.0,2808,25,all_of,linear,1.0,17.0,17.0,764,97
0.0,2808,25,all_of,shortest,1.0,17.0,17.0,764,97
0.0,2808,25,all_of,linear_empirical,1.0,17.0,17.0,764,97
0.0,2808,25,all_of,certainty_equivalent,1.0,17.0,17.0,764,97
0.0,2808,25,all_of,linear_oracle,1.0,17.0,17.0,764,97
0.0,2808,25,all_of,shortest_oracle,1.0,17.0,17.0,764,97
0.0,2808,25,all_of,ssp_optimal,1.0,17.0,17.0,764,97
0.0,2808,26,condition_then,linear,1.0,11.0,11.0,262,97
0.0,2808,26,condition_then,shortest,1.0,11.0,11.0,262,97
0.0,2808,26,condition_then,linear_empirical,1.0,11.0,11.0,262,97
0.0,2808,26,condition_then,certainty_equivalent,1.0,11.0,11.0,262,97
0.0,2808,26,condition_then,linear_oracle,1.0,11.0,11.0,262,97
0.0,2808,26,condition_then,shortest_oracle,1.0,11.0,11.0,262,97
0.0,2808,26,condition_then,ssp_optimal,1.0,11.0,11.0,262,97
0.0,2808,27,sequence,linear,1.0,16.0,16.0,385,97
0.0,2808,27,sequence,shortest,1.0,16.0,16.0,385,97
0.0,2808,27,sequence,linear_empirical,1.0,16.0,16.0,385,97
0.0,2808,27,sequence,certainty_equivalent,1.0,16.0,16.0,385,97
0.0,2808,27,sequence,linear_oracle,1.0,16.0,16.0,385,97
0.0,2808,27,sequence,shortest_oracle,1.0,16.0,16.0,385,97
0.0,2808,27,sequence,ssp_optimal,1.0,16.0,16.0,385,97
0.0,2808,28,all_of,linear,1.0,12.0,12.0,764,97
0.0,2808,28,all_of,shortest,1.0,12.0,12.0,764,97
0.0,2808,28,all_of,linear_empirical,1.0,12.0,12.0,764,97
0.0,2808,28,all_of,certainty_equivalent,1.0,12.0,12.0,764,97
0.0,2808,28,all_of,linear_oracle,1.0,12.0,12.0,764,97
0.0,2808,28,all_of,shortest_oracle,1.0,12.0,12.0,764,97
0.0,2808,28,all_of,ssp_optimal,1.0,12.0,12.0,764,97
0.0,2808,29,condition_then,linear,1.0,6.0,6.0,280,97
0.0,2808,29,condition_then,shortest,1.0,6.0,6.0,280,97
0.0,2808,29,condition_then,linear_empirical,1.0,6.0,6.0,280,97
0.0,2808,29,condition_then,certainty_equivalent,1.0,6.0,6.0,280,97
0.0,2808,29,condition_then,linear_oracle,1.0,6.0,6.0,280,97
0.0,2808,29,condition_then,shortest_oracle,1.0,6.0,6.0,280,97
0.0,2808,29,condition_then,ssp_optimal,1.0,6.0,6.0,280,97
0.0,2808,30,sequence,linear,1.0,19.0,19.0,385,97
0.0,2808,30,sequence,shortest,1.0,19.0,19.0,385,97
0.0,2808,30,sequence,linear_empirical,1.0,19.0,19.0,385,97
0.0,2808,30,sequence,certainty_equivalent,1.0,19.0,19.0,385,97
0.0,2808,30,sequence,linear_oracle,1.0,19.0,19.0,385,97
0.0,2808,30,sequence,shortest_oracle,1.0,19.0,19.0,385,97
0.0,2808,30,sequence,ssp_optimal,1.0,19.0,19.0,385,97
0.0,2808,31,all_of,linear,1.0,12.0,12.0,764,97
0.0,2808,31,all_of,shortest,1.0,12.0,12.0,764,97
0.0,2808,31,all_of,linear_empirical,1.0,12.0,12.0,764,97
0.0,2808,31,all_of,certainty_equivalent,1.0,12.0,12.0,764,97
0.0,2808,31,all_of,linear_oracle,1.0,12.0,12.0,764,97
0.0,2808,31,all_of,shortest_oracle,1.0,12.0,12.0,764,97
0.0,2808,31,all_of,ssp_optimal,1.0,12.0,12.0,764,97
0.0,2808,32,condition_then,linear,1.0,4.0,4.0,242,97
0.0,2808,32,condition_then,shortest,1.0,4.0,4.0,242,97
0.0,2808,32,condition_then,linear_empirical,1.0,4.0,4.0,242,97
0.0,2808,32,condition_then,certainty_equivalent,1.0,4.0,4.0,242,97
0.0,2808,32,condition_then,linear_oracle,1.0,4.0,4.0,242,97
0.0,2808,32,condition_then,shortest_oracle,1.0,4.0,4.0,242,97
0.0,2808,32,condition_then,ssp_optimal,1.0,4.0,4.0,242,97
0.0,2808,33,sequence,linear,1.0,17.0,17.0,385,97
0.0,2808,33,sequence,shortest,1.0,17.0,17.0,385,97
0.0,2808,33,sequence,linear_empirical,1.0,17.0,17.0,385,97
0.0,2808,33,sequence,certainty_equivalent,1.0,17.0,17.0,385,97
0.0,2808,33,sequence,linear_oracle,1.0,17.0,17.0,385,97
0.0,2808,33,sequence,shortest_oracle,1.0,17.0,17.0,385,97
0.0,2808,33,sequence,ssp_optimal,1.0,17.0,17.0,385,97
0.0,2808,34,all_of,linear,1.0,15.0,15.0,764,97
0.0,2808,34,all_of,shortest,1.0,14.0,14.0,764,97
0.0,2808,34,all_of,linear_empirical,1.0,15.0,15.0,764,97
0.0,2808,34,all_of,certainty_equivalent,1.0,14.0,14.0,764,97
0.0,2808,34,all_of,linear_oracle,1.0,15.0,15.0,764,97
0.0,2808,34,all_of,shortest_oracle,1.0,14.0,14.0,764,97
0.0,2808,34,all_of,ssp_optimal,1.0,14.0,14.0,764,97
0.0,2808,35,condition_then,linear,1.0,12.0,12.0,280,97
0.0,2808,35,condition_then,shortest,1.0,12.0,12.0,280,97
0.0,2808,35,condition_then,linear_empirical,1.0,12.0,12.0,280,97
0.0,2808,35,condition_then,certainty_equivalent,1.0,12.0,12.0,280,97
0.0,2808,35,condition_then,linear_oracle,1.0,12.0,12.0,280,97
0.0,2808,35,condition_then,shortest_oracle,1.0,12.0,12.0,280,97
0.0,2808,35,condition_then,ssp_optimal,1.0,12.0,12.0,280,97
0.0,2808,36,branch,linear,1.0,7.0,7.0,384,97
0.0,2808,36,branch,shortest,1.0,7.0,7.0,384,97
0.0,2808,36,branch,linear_empirical,1.0,7.0,7.0,384,97
0.0,2808,36,branch,certainty_equivalent,1.0,7.0,7.0,384,97
0.0,2808,36,branch,linear_oracle,1.0,7.0,7.0,384,97
0.0,2808,36,branch,shortest_oracle,1.0,7.0,7.0,384,97
0.0,2808,36,branch,ssp_optimal,1.0,7.0,7.0,384,97
0.0,2808,37,branch,linear,1.0,8.0,8.0,384,97
0.0,2808,37,branch,shortest,1.0,8.0,8.0,384,97
0.0,2808,37,branch,linear_empirical,1.0,8.0,8.0,384,97
0.0,2808,37,branch,certainty_equivalent,1.0,8.0,8.0,384,97
0.0,2808,37,branch,linear_oracle,1.0,4.0,4.0,384,97
0.0,2808,37,branch,shortest_oracle,1.0,4.0,4.0,384,97
0.0,2808,37,branch,ssp_optimal,1.0,4.0,4.0,384,97
0.0,2808,38,branch,linear,1.0,8.0,8.0,384,97
0.0,2808,38,branch,shortest,1.0,8.0,8.0,384,97
0.0,2808,38,branch,linear_empirical,1.0,8.0,8.0,384,97
0.0,2808,38,branch,certainty_equivalent,1.0,8.0,8.0,384,97
0.0,2808,38,branch,linear_oracle,1.0,8.0,8.0,384,97
0.0,2808,38,branch,shortest_oracle,1.0,8.0,8.0,384,97
0.0,2808,38,branch,ssp_optimal,1.0,8.0,8.0,384,97
0.0,2808,39,branch,linear,1.0,10.0,10.0,384,97
0.0,2808,39,branch,shortest,1.0,10.0,10.0,384,97
0.0,2808,39,branch,linear_empirical,1.0,10.0,10.0,384,97
0.0,2808,39,branch,certainty_equivalent,1.0,10.0,10.0,384,97
0.0,2808,39,branch,linear_oracle,1.0,10.0,10.0,384,97
0.0,2808,39,branch,shortest_oracle,1.0,10.0,10.0,384,97
0.0,2808,39,branch,ssp_optimal,1.0,10.0,10.0,384,97
0.0,2808,40,branch,linear,1.0,17.0,17.0,384,97
0.0,2808,40,branch,shortest,1.0,13.0,13.0,384,97
0.0,2808,40,branch,linear_empirical,1.0,17.0,17.0,384,97
0.0,2808,40,branch,certainty_equivalent,1.0,13.0,13.0,384,97
0.0,2808,40,branch,linear_oracle,1.0,15.0,15.0,384,97
0.0,2808,40,branch,shortest_oracle,1.0,11.0,11.0,384,97
0.0,2808,40,branch,ssp_optimal,1.0,11.0,11.0,384,97
0.0,2808,41,branch,linear,1.0,11.0,11.0,384,97
0.0,2808,41,branch,shortest,1.0,11.0,11.0,384,97
0.0,2808,41,branch,linear_empirical,1.0,11.0,11.0,384,97
0.0,2808,41,branch,certainty_equivalent,1.0,11.0,11.0,384,97
0.0,2808,41,branch,linear_oracle,1.0,11.0,11.0,384,97
0.0,2808,41,branch,shortest_oracle,1.0,11.0,11.0,384,97
0.0,2808,41,branch,ssp_optimal,1.0,11.0,11.0,384,97
0.0,2808,42,branch,linear,1.0,8.0,8.0,384,97
0.0,2808,42,branch,shortest,1.0,8.0,8.0,384,97
0.0,2808,42,branch,linear_empirical,1.0,8.0,8.0,384,97
0.0,2808,42,branch,certainty_equivalent,1.0,8.0,8.0,384,97
0.0,2808,42,branch,linear_oracle,1.0,8.0,8.0,384,97
0.0,2808,42,branch,shortest_oracle,1.0,8.0,8.0,384,97
0.0,2808,42,branch,ssp_optimal,1.0,8.0,8.0,384,97
0.0,2808,43,branch,linear,1.0,6.0,6.0,384,97
0.0,2808,43,branch,shortest,1.0,6.0,6.0,384,97
0.0,2808,43,branch,linear_empirical,1.0,6.0,6.0,384,97
0.0,2808,43,branch,certainty_equivalent,1.0,6.0,6.0,384,97
0.0,2808,43,branch,linear_oracle,1.0,6.0,6.0,384,97
0.0,2808,43,branch,shortest_oracle,1.0,6.0,6.0,384,97
0.0,2808,43,branch,ssp_optimal,1.0,6.0,6.0,384,97
0.0,2808,44,branch,linear,1.0,9.0,9.0,384,97
0.0,2808,44,branch,shortest,1.0,9.0,9.0,384,97
0.0,2808,44,branch,linear_empirical,1.0,9.0,9.0,384,97
0.0,2808,44,branch,certainty_equivalent,1.0,9.0,9.0,384,97
0.0,2808,44,branch,linear_oracle,1.0,9.0,9.0,384,97
0.0,2808,44,branch,shortest_oracle,1.0,9.0,9.0,384,97
0.0,2808,44,branch,ssp_optimal,1.0,9.0,9.0,384,97
0.0,2808,45,branch,linear,1.0,10.0,10.0,384,97
0.0,2808,45,branch,shortest,1.0,10.0,10.0,384,97
0.0,2808,45,branch,linear_empirical,1.0,10.0,10.0,384,97
0.0,2808,45,branch,certainty_equivalent,1.0,10.0,10.0,384,97
0.0,2808,45,branch,linear_oracle,1.0,10.0,10.0,384,97
0.0,2808,45,branch,shortest_oracle,1.0,10.0,10.0,384,97
0.0,2808,45,branch,ssp_optimal,1.0,10.0,10.0,384,97
0.05,2808,0,sequence,linear,0.999999999999998,14.749895278875387,14.749895278874394,385,97
0.05,2808,0,sequence,shortest,0.9999999999999984,14.840005495726576,14.840005495725803,385,97
0.05,2808,0,sequence,linear_empirical,0.9999999999999982,14.749894878428242,14.749894878427359,385,97
0.05,2808,0,sequence,certainty_equivalent,0.9999999999999986,14.820120964278946,14.820120964278228,385,97
0.05,2808,0,sequence,linear_oracle,0.9999999999999976,14.762587797015414,14.762587797014199,385,97
0.05,2808,0,sequence,shortest_oracle,0.999999999999999,14.83968929427266,14.839689294272162,385,97
0.05,2808,0,sequence,ssp_optimal,0.9999999999999978,14.705891064827519,14.705891064826414,385,97
0.05,2808,1,all_of,linear,0.9999999999999977,20.175540799258496,20.175540799257348,764,97
0.05,2808,1,all_of,shortest,0.9999999999999977,19.350329854947724,19.350329854946576,764,97
0.05,2808,1,all_of,linear_empirical,0.9999999999999976,20.17544597597843,20.17544597597723,764,97
0.05,2808,1,all_of,certainty_equivalent,0.9999999999999977,19.295973170214022,19.295973170212875,764,97
0.05,2808,1,all_of,linear_oracle,0.9999999999999978,19.072508821900428,19.072508821899333,764,97
0.05,2808,1,all_of,shortest_oracle,0.9999999999999982,18.160993668125446,18.16099366812457,764,97
0.05,2808,1,all_of,ssp_optimal,0.9999999999999984,18.040850072767903,18.040850072767135,764,97
0.05,2808,2,condition_then,linear,0.9999999999999986,12.708666076008706,12.708666076007985,222,97
0.05,2808,2,condition_then,shortest,0.9999999999999981,12.731075775982841,12.7310757759819,222,97
0.05,2808,2,condition_then,linear_empirical,0.9999999999999982,12.708817672122404,12.708817672121517,222,97
0.05,2808,2,condition_then,certainty_equivalent,0.9999999999999983,12.690819144332039,12.690819144331208,222,97
0.05,2808,2,condition_then,linear_oracle,0.9999999999999982,12.68056022453156,12.680560224530673,222,97
0.05,2808,2,condition_then,shortest_oracle,0.9999999999999982,12.730632297908677,12.73063229790779,222,97
0.05,2808,2,condition_then,ssp_optimal,0.9999999999999986,12.642779150101454,12.642779150100733,222,97
0.05,2808,3,sequence,linear,0.9999999999999969,24.46504630820683,24.465046308205313,385,97
0.05,2808,3,sequence,shortest,0.9999999999999971,24.49351639649327,24.493516396491863,385,97
0.05,2808,3,sequence,linear_empirical,0.9999999999999973,24.457047427842646,24.457047427841346,385,97
0.05,2808,3,sequence,certainty_equivalent,0.9999999999999977,22.435175107094167,22.435175107093027,385,97
0.05,2808,3,sequence,linear_oracle,0.9999999999999972,22.43548678792906,22.435486787927704,385,97
0.05,2808,3,sequence,shortest_oracle,0.9999999999999974,22.40257960795506,22.40257960795381,385,97
0.05,2808,3,sequence,ssp_optimal,0.9999999999999979,22.289610337015265,22.28961033701423,385,97
0.05,2808,4,all_of,linear,0.9999999999999974,15.98662629950086,15.986626299499594,764,97
0.05,2808,4,all_of,shortest,0.999999999999998,16.007631110549365,16.007631110548374,764,97
0.05,2808,4,all_of,linear_empirical,0.9999999999999974,15.985118442505907,15.98511844250464,764,97
0.05,2808,4,all_of,certainty_equivalent,0.999999999999998,15.016225284603488,15.016225284602495,764,97
0.05,2808,4,all_of,linear_oracle,0.9999999999999981,15.849643830043796,15.84964383004286,764,97
0.05,2808,4,all_of,shortest_oracle,0.9999999999999981,15.017235596321257,15.017235596320319,764,97
0.05,2808,4,all_of,ssp_optimal,0.9999999999999984,14.944857157260559,14.944857157259786,764,97
0.05,2808,5,condition_then,linear,0.9999999999999978,10.576722877122428,10.576722877121314,271,97
0.05,2808,5,condition_then,shortest,0.9999999999999979,9.675797535337736,9.675797535336676,271,97
0.05,2808,5,condition_then,linear_empirical,0.9999999999999979,10.558793702978424,10.558793702977367,271,97
0.05,2808,5,condition_then,certainty_equivalent,0.9999999999999989,9.67571427322404,9.675714273223482,271,97
0.05,2808,5,condition_then,linear_oracle,0.9999999999999986,9.57000103370236,9.570001033701635,271,97
0.05,2808,5,condition_then,shortest_oracle,0.9999999999999981,9.662827611428371,9.662827611427423,271,97
0.05,2808,5,condition_then,ssp_optimal,0.9999999999999982,9.569729934403618,9.569729934402726,271,97
0.05,2808,6,sequence,linear,0.9999999999999977,25.395260993344014,25.39526099334288,385,97
0.05,2808,6,sequence,shortest,0.9999999999999974,24.481765609424336,24.481765609423093,385,97
0.05,2808,6,sequence,linear_empirical,0.9999999999999976,25.39479242495677,25.39479242495558,385,97
0.05,2808,6,sequence,certainty_equivalent,0.9999999999999976,24.48944166282952,24.48944166282833,385,97
0.05,2808,6,sequence,linear_oracle,0.9999999999999969,24.375087102081896,24.37508710208038,385,97
