noise,slip,seed,task_id,task_type,planner,p_success,expected_cost,expected_steps_given_success,true_product_states,learned_states
uniform,0.4,2101,42,branch,certainty_equivalent,0.9778817971309866,36.982373099069115,26.23819494893142,692,158
uniform,0.4,2101,42,branch,linear_oracle,0.9999999999999979,18.836521144217762,18.83652114421672,692,158
uniform,0.4,2101,42,branch,shortest_oracle,0.9999999999886761,21.06499417521693,21.064994169657613,692,158
uniform,0.4,2101,42,branch,ssp_optimal,0.9999999999999983,18.81215791790589,18.81215791790507,692,158
uniform,0.4,2101,43,branch,linear,0.832072581022834,111.13393156152429,30.231849503192542,692,158
uniform,0.4,2101,43,branch,shortest,0.8734014002511702,95.24462010092857,34.83637308204206,692,158
uniform,0.4,2101,43,branch,linear_empirical,0.9897139736240785,25.773578605284136,20.720262264986,692,158
uniform,0.4,2101,43,branch,certainty_equivalent,0.9951052133680752,23.632135795666535,21.229920973498952,692,158
uniform,0.4,2101,43,branch,linear_oracle,0.9999999999999983,19.932894477678047,19.932894477677227,692,158
uniform,0.4,2101,43,branch,shortest_oracle,0.9999999999999984,20.725817600775216,20.72581760077445,692,158
uniform,0.4,2101,43,branch,ssp_optimal,0.9999999999999984,19.930171496352788,19.930171496352024,692,158
uniform,0.4,2101,44,branch,linear,0.0,512.0,,692,158
uniform,0.4,2101,44,branch,shortest,0.0,512.0,,692,158
uniform,0.4,2101,44,branch,linear_empirical,0.0,512.0,,692,158
uniform,0.4,2101,44,branch,certainty_equivalent,0.0,512.0,,692,158
uniform,0.4,2101,44,branch,linear_oracle,0.9999999999999979,16.546352857851453,16.546352857850408,692,158
uniform,0.4,2101,44,branch,shortest_oracle,0.9999999999999988,19.16574734019229,19.16574734019169,692,158
uniform,0.4,2101,44,branch,ssp_optimal,0.9999999999999981,16.442435717190303,16.44243571718937,692,158
uniform,0.4,2101,45,branch,linear,0.0,512.0,,692,158
uniform,0.4,2101,45,branch,shortest,0.0,512.0,,692,158
uniform,0.4,2101,45,branch,linear_empirical,0.0,512.0,,692,158
uniform,0.4,2101,45,branch,certainty_equivalent,0.0,512.0,,692,158
uniform,0.4,2101,45,branch,linear_oracle,0.999999999999998,24.466695376802953,24.46669537680198,692,158
uniform,0.4,2101,45,branch,shortest_oracle,0.9999999999974992,29.865169694993394,29.86516969378768,692,158
uniform,0.4,2101,45,branch,ssp_optimal,0.9999999999999976,23.659782151778852,23.65978215177766,692,158
uniform,0.4,2202,0,sequence,linear,0.8196209888184836,121.304441656487,35.32167712454964,693,126
uniform,0.4,2202,0,sequence,shortest,0.8307313237952542,117.56083977472166,37.19045697800891,693,126
uniform,0.4,2202,0,sequence,linear_empirical,0.826163702940088,133.87648605952893,54.31405640936036,693,126
uniform,0.4,2202,0,sequence,certainty_equivalent,0.82501188411212,135.33150306911375,55.43870169063337,693,126
uniform,0.4,2202,0,sequence,linear_oracle,0.9999999999999977,30.925003997626767,30.925003997625645,693,126
uniform,0.4,2202,0,sequence,shortest_oracle,0.9999999999999967,33.69021543406674,33.690215434065145,693,126
uniform,0.4,2202,0,sequence,ssp_optimal,0.999999999999997,30.842525215623382,30.84252521562194,693,126
uniform,0.4,2202,1,all_of,linear,0.37729234214198626,356.40587996494514,99.6032915173768,1380,126
uniform,0.4,2202,1,all_of,shortest,0.7489269144310798,227.80502576867383,132.53042993225304,1380,126
uniform,0.4,2202,1,all_of,linear_empirical,0.6705170412462016,191.04355586244898,33.329922441595805,1380,126
uniform,0.4,2202,1,all_of,certainty_equivalent,0.5728044343469839,274.44054006560134,97.26951662791453,1380,126
uniform,0.4,2202,1,all_of,linear_oracle,0.9999999999999973,21.604171113992564,21.604171113991256,1380,126
uniform,0.4,2202,1,all_of,shortest_oracle,0.9999999999999967,22.976335489799453,22.976335489797826,1380,126
uniform,0.4,2202,1,all_of,ssp_optimal,0.9999999999999981,21.214581647299198,21.21458164729827,1380,126
uniform,0.4,2202,2,condition_then,linear,0.8613854623644469,82.50805700144205,13.394019560499,501,126
uniform,0.4,2202,2,condition_then,shortest,0.7764129757606989,130.62380547051987,20.797242658363956,501,126
uniform,0.4,2202,2,condition_then,linear_empirical,0.8592824650128821,83.80601589582741,13.684252223448732,501,126
uniform,0.4,2202,2,condition_then,certainty_equivalent,0.7638009523231021,135.9331136008918,19.637578540194237,501,126
uniform,0.4,2202,2,condition_then,linear_oracle,0.9999999999999988,12.27544443620438,12.275444436203768,501,126
uniform,0.4,2202,2,condition_then,shortest_oracle,0.9999999999999989,15.336125781041293,15.336125781040742,501,126
uniform,0.4,2202,2,condition_then,ssp_optimal,0.9999999999999982,12.220204467014552,12.220204467013664,501,126
uniform,0.4,2202,3,sequence,linear,0.7317855347342986,187.14270965051657,68.07582422706031,693,126
uniform,0.4,2202,3,sequence,shortest,0.33290914921161996,389.91878053214776,145.2896835158801,693,126
uniform,0.4,2202,3,sequence,linear_empirical,0.7805388552382894,189.37933859465159,98.669312821261,693,126
uniform,0.4,2202,3,sequence,certainty_equivalent,0.6615902088102822,259.04305914562167,129.65313711449383,693,126
uniform,0.4,2202,3,sequence,linear_oracle,0.9999999999999961,43.55377872043485,43.55377872043303,693,126
uniform,0.4,2202,3,sequence,shortest_oracle,0.9999999999999349,49.83282625786051,49.83282625783044,693,126
uniform,0.4,2202,3,sequence,ssp_optimal,0.9999999999999981,43.36584449606738,43.3658444960665,693,126
uniform,0.4,2202,4,all_of,linear,0.9847056003288522,43.9216666032126,36.65149660927288,1376,126
uniform,0.4,2202,4,all_of,shortest,0.9950903276632314,41.831197588140085,39.51143354397145,1376,126
uniform,0.4,2202,4,all_of,linear_empirical,0.9935220871278023,47.02606960953557,43.9943699141414,1376,126
uniform,0.4,2202,4,all_of,certainty_equivalent,0.9695003446384194,56.56708914761179,42.23955755039522,1376,126
uniform,0.4,2202,4,all_of,linear_oracle,0.9999999999999968,34.013958455819164,34.01395845581762,1376,126
uniform,0.4,2202,4,all_of,shortest_oracle,0.9999999999999972,37.03689068244157,37.03689068244025,1376,126
uniform,0.4,2202,4,all_of,ssp_optimal,0.9999999999999972,33.67430788580992,33.67430788580859,1376,126
uniform,0.4,2202,5,condition_then,linear,0.5819765467560736,228.79057069108327,25.366250087704046,399,126
uniform,0.4,2202,5,condition_then,shortest,0.9703364267563342,53.70748787775158,39.69730220863654,399,126
uniform,0.4,2202,5,condition_then,linear_empirical,0.598333574812467,220.80078394098672,25.31626985785889,399,126
