noise,slip,seed,task_id,task_type,planner,p_success,expected_cost,expected_steps_given_success,true_product_states,learned_states
drift_global,0.2,2202,32,condition_then,linear,1.0000000000000002,9.749999999999869,9.74999999999998,507,110
drift_global,0.2,2202,32,condition_then,shortest,1.0000000000000002,9.749999999999869,9.74999999999998,507,110
drift_global,0.2,2202,32,condition_then,linear_empirical,1.0000000000000002,9.749999999999869,9.74999999999998,507,110
drift_global,0.2,2202,32,condition_then,certainty_equivalent,1.0000000000000002,9.749999999999869,9.74999999999998,507,110
drift_global,0.2,2202,32,condition_then,linear_oracle,1.0000000000000004,9.012143999999754,9.012143999999978,507,110
drift_global,0.2,2202,32,condition_then,shortest_oracle,1.0000000000000002,9.749999999999869,9.74999999999998,507,110
drift_global,0.2,2202,32,condition_then,ssp_optimal,1.0000000000000002,8.95971519999987,8.959715199999982,507,110
drift_global,0.2,2202,33,sequence,linear,0.0,512.0,,693,110
drift_global,0.2,2202,33,sequence,shortest,0.0,512.0,,693,110
drift_global,0.2,2202,33,sequence,linear_empirical,0.0,512.0,,693,110
drift_global,0.2,2202,33,sequence,certainty_equivalent,0.0,512.0,,693,110
drift_global,0.2,2202,33,sequence,linear_oracle,1.0000000000000009,32.809648160460284,32.80964816046071,693,110
drift_global,0.2,2202,33,sequence,shortest_oracle,1.0000000000000013,36.52778874999906,36.527788749999694,693,110
drift_global,0.2,2202,33,sequence,ssp_optimal,1.0000000000000007,29.584009062499486,29.584009062499806,693,110
