seed,policy,wall_seconds,cpu_seconds,field_solve_seconds,process_peak_rss_bytes_so_far
73000013,task_virtual_frontier,0.22866036499993925,0.22861767300000224,0,67420160
73000014,structural,0.061000557999932425,0.06096807599999465,0,67420160
73000014,frontier_t0,0.060474013000089144,0.0604421960000181,0,67420160
73000014,virtual_frontier,0.06068049300000666,0.06064839799999078,0,67420160
73000014,task_virtual_frontier,0.06041508900000281,0.06036162099999132,0,67420160
73000015,structural,16.238062179000046,16.23597996099998,0,68964352
73000015,frontier_t0,23.58736911699996,23.584759955000006,0,68964352
73000015,virtual_frontier,35.20624935700001,35.202390297,4.5569795259997505,68964352
73000015,task_virtual_frontier,35.187770509999986,35.18359889500001,4.527522292998867,68964352
73000016,structural,0.12215224400003422,0.12211052300000347,0,68964352
73000016,frontier_t0,0.12226523399999678,0.12223520599998494,0,68964352
73000016,virtual_frontier,0.12200119999997128,0.12196354900001438,0,68964352
73000016,task_virtual_frontier,0.12205757799995354,0.12202761699997211,0,68964352
73000017,structural,9.390185834999983,9.38905308000001,0,68964352
73000017,frontier_t0,5.239631940999999,5.238816308999958,0,68964352
73000017,virtual_frontier,7.437733760999947,7.437082563000004,0.935286514999774,68964352
73000017,task_virtual_frontier,7.4722576430000345,7.471375126999945,0.933198758998941,68964352
73000018,structural,5.819507324000028,5.818053714999991,0,68964352
73000018,frontier_t0,2.5353426940000077,2.535104553000025,0,68964352
73000018,virtual_frontier,5.575139925000002,5.574545299999954,0.6318393790000698,68964352
73000018,task_virtual_frontier,4.6007132559999775,4.598831183000044,0.5813926149997997,68964352
73000019,structural,5.3005607829999235,5.299969113000117,0,68964352
73000019,frontier_t0,0.5440154899999925,0.5439517880000437,0,68964352
73000019,virtual_frontier,1.314456981999939,1.3143409060000408,0.20425779499973373,68964352
73000019,task_virtual_frontier,1.2865191319999951,1.2864209490000178,0.20209309700007339,68964352
73000020,structural,1.193963214,1.1938549450000002,0,66330624
73000020,frontier_t0,0.1547153349999988,0.15463326,0,66330624
73000020,virtual_frontier,0.18516478200000108,0.1851259070000002,0.01109039100003173,66330624
73000020,task_virtual_frontier,0.1837054489999801,0.18365708100000055,0.010995794000024262,66330624
73000021,structural,1.0541586679999853,1.0540004490000006,0,66330624
73000021,frontier_t0,0.21471177500000493,0.21463650699999937,0,66330624
73000021,virtual_frontier,0.2997619309999777,0.29970340299999965,0.024789722000008396,66330624
73000021,task_virtual_frontier,0.30029889699999046,0.3002373880000011,0.024772440999988987,66330624
73000023,structural,0.07909570700000046,0.0790489550000002,0,66330624
73000023,frontier_t0,0.07875554900000026,0.07866496999999928,0,66330624
73000023,virtual_frontier,0.07826094700000397,0.07813950599999853,0,66330624
73000023,task_virtual_frontier,0.078363147999994,0.07832580300000025,0,66330624
73000024,structural,1.5315394689999735,1.5313878259999987,0,67117056
73000024,frontier_t0,1.5685883980000028,1.5681610069999978,0,67117056
73000024,virtual_frontier,2.4203711940000048,2.420149188,0.24330450499997625,67117056
73000024,task_virtual_frontier,2.420296824000026,2.419743236999998,0.24343278999995732,67117056
73000026,structural,15.982227419999987,15.979637251999995,0,66592768
73000026,frontier_t0,1.9931722819999607,1.9930147029999987,0,66592768
73000026,virtual_frontier,4.238292755000003,4.2375127450000045,0.5902641700003812,66592768
73000026,task_virtual_frontier,4.2249976259999755,4.224482582000004,0.5880153820005773,66592768
73000027,structural,6.026853263999982,6.026157363000014,0,67637248
73000027,frontier_t0,9.536648764000063,9.535608795000005,0,67637248
73000027,virtual_frontier,12.486240501999958,12.484422736999992,1.7320130900007484,67637248
73000027,task_virtual_frontier,11.64833625,11.647141613999999,1.6460648810005125,67637248
73000029,structural,12.400209699999976,12.398878902999982,0,67637248
73000029,frontier_t0,5.446300033000057,5.445630474000012,0,67637248
73000029,virtual_frontier,7.672557907999959,7.671712394999986,0.8320169219996103,67637248
