slip,seed,task_id,task_type,method,success,steps,replans,why,shortest_in_model,learned_states
0.1,2505,20,condition_then,expected,True,16,1,success,14,297
0.1,2505,21,sequence,linear,True,28,1,success,23,297
0.1,2505,21,sequence,linear_empirical,True,28,1,success,23,297
0.1,2505,21,sequence,shortest,True,25,1,success,23,297
0.1,2505,21,sequence,expected,True,29,1,success,23,297
0.1,2505,22,all_of,linear,True,20,1,success,20,297
0.1,2505,22,all_of,linear_empirical,True,20,1,success,20,297
0.1,2505,22,all_of,shortest,True,26,1,success,20,297
0.1,2505,22,all_of,expected,True,26,1,success,20,297
0.1,2505,23,condition_then,linear,True,17,1,success,15,297
0.1,2505,23,condition_then,linear_empirical,True,17,1,success,15,297
0.1,2505,23,condition_then,shortest,True,17,1,success,15,297
0.1,2505,23,condition_then,expected,True,17,1,success,15,297
0.1,2505,24,sequence,linear,True,20,1,success,18,297
0.1,2505,24,sequence,linear_empirical,True,20,1,success,18,297
0.1,2505,24,sequence,shortest,True,20,1,success,18,297
0.1,2505,24,sequence,expected,True,20,1,success,18,297
0.1,2505,25,all_of,linear,True,18,1,success,18,297
0.1,2505,25,all_of,linear_empirical,True,18,1,success,18,297
0.1,2505,25,all_of,shortest,True,24,1,success,18,297
0.1,2505,25,all_of,expected,True,24,1,success,18,297
0.1,2505,26,condition_then,linear,True,18,1,success,16,297
0.1,2505,26,condition_then,linear_empirical,True,18,1,success,16,297
0.1,2505,26,condition_then,shortest,True,18,1,success,16,297
0.1,2505,26,condition_then,expected,True,18,1,success,16,297
0.1,2505,27,sequence,linear,True,26,1,success,26,297
0.1,2505,27,sequence,linear_empirical,True,26,1,success,26,297
0.1,2505,27,sequence,shortest,True,26,1,success,26,297
0.1,2505,27,sequence,expected,True,26,1,success,26,297
0.1,2505,28,all_of,linear,True,24,1,success,22,297
0.1,2505,28,all_of,linear_empirical,True,24,1,success,22,297
0.1,2505,28,all_of,shortest,True,24,1,success,22,297
0.1,2505,28,all_of,expected,True,24,1,success,22,297
0.1,2505,29,condition_then,linear,True,9,1,success,9,297
0.1,2505,29,condition_then,linear_empirical,True,9,1,success,9,297
0.1,2505,29,condition_then,shortest,True,9,1,success,9,297
0.1,2505,29,condition_then,expected,True,9,1,success,9,297
0.1,2505,30,sequence,linear,True,24,1,success,24,297
0.1,2505,30,sequence,linear_empirical,True,24,1,success,24,297
0.1,2505,30,sequence,shortest,True,30,1,success,24,297
0.1,2505,30,sequence,expected,True,24,1,success,24,297
0.1,2505,31,all_of,linear,True,25,1,success,24,297
0.1,2505,31,all_of,linear_empirical,True,25,1,success,24,297
0.1,2505,31,all_of,shortest,True,26,1,success,24,297
0.1,2505,31,all_of,expected,True,26,1,success,24,297
0.1,2505,32,condition_then,linear,True,19,1,success,19,297
0.1,2505,32,condition_then,linear_empirical,True,19,1,success,19,297
0.1,2505,32,condition_then,shortest,True,25,1,success,19,297
0.1,2505,32,condition_then,expected,True,19,1,success,19,297
0.1,2505,33,sequence,linear,True,22,1,success,18,297
0.1,2505,33,sequence,linear_empirical,True,22,1,success,18,297
0.1,2505,33,sequence,shortest,True,22,1,success,18,297
0.1,2505,33,sequence,expected,True,22,1,success,18,297
0.1,2505,34,all_of,linear,True,26,1,success,23,297
0.1,2505,34,all_of,linear_empirical,True,26,1,success,23,297
0.1,2505,34,all_of,shortest,True,24,1,success,23,297
0.1,2505,34,all_of,expected,True,25,1,success,23,297
0.1,2505,35,condition_then,linear,True,13,1,success,13,297
0.1,2505,35,condition_then,linear_empirical,True,13,1,success,13,297
0.1,2505,35,condition_then,shortest,True,13,1,success,13,297
0.1,2505,35,condition_then,expected,True,13,1,success,13,297
0.1,2505,36,branch,linear,True,9,1,success,9,297
0.1,2505,36,branch,linear_empirical,True,9,1,success,9,297
0.1,2505,36,branch,shortest,True,9,1,success,9,297
0.1,2505,36,branch,expected,True,9,1,success,9,297
0.1,2505,37,branch,linear,True,7,1,success,7,297
0.1,2505,37,branch,linear_empirical,True,7,1,success,7,297
0.1,2505,37,branch,shortest,True,7,1,success,7,297
0.1,2505,37,branch,expected,True,7,1,success,7,297
0.1,2505,38,branch,linear,True,9,1,success,9,297
0.1,2505,38,branch,linear_empirical,True,9,1,success,9,297
0.1,2505,38,branch,shortest,True,9,1,success,9,297
0.1,2505,38,branch,expected,True,9,1,success,9,297
0.1,2505,39,branch,linear,True,16,1,success,12,297
0.1,2505,39,branch,linear_empirical,True,16,1,success,12,297
0.1,2505,39,branch,shortest,True,24,1,success,12,297
0.1,2505,39,branch,expected,True,24,1,success,12,297
0.1,2505,40,branch,linear,True,9,1,success,9,297
0.1,2505,40,branch,linear_empirical,True,9,1,success,9,297
0.1,2505,40,branch,shortest,True,9,1,success,9,297
0.1,2505,40,branch,expected,True,9,1,success,9,297
0.1,2505,41,branch,linear,True,10,1,success,10,297
0.1,2505,41,branch,linear_empirical,True,10,1,success,10,297
0.1,2505,41,branch,shortest,True,10,1,success,10,297
0.1,2505,41,branch,expected,True,10,1,success,10,297
0.1,2505,42,branch,linear,True,12,1,success,12,297
0.1,2505,42,branch,linear_empirical,True,12,1,success,12,297
0.1,2505,42,branch,shortest,True,12,1,success,12,297
0.1,2505,42,branch,expected,True,12,1,success,12,297
0.1,2505,43,branch,linear,True,13,1,success,13,297
0.1,2505,43,branch,linear_empirical,True,13,1,success,13,297
0.1,2505,43,branch,shortest,True,19,1,success,13,297
0.1,2505,43,branch,expected,True,19,1,success,13,297
0.1,2505,44,branch,linear,True,10,1,success,8,297
0.1,2505,44,branch,linear_empirical,True,10,1,success,8,297
0.1,2505,44,branch,shortest,True,10,1,success,8,297
0.1,2505,44,branch,expected,True,10,1,success,8,297
0.1,2505,45,branch,linear,True,11,1,success,11,297
0.1,2505,45,branch,linear_empirical,True,15,1,success,11,297
0.1,2505,45,branch,shortest,True,11,1,success,11,297
0.1,2505,45,branch,expected,True,11,1,success,11,297
0.1,2606,0,sequence,linear,True,27,1,success,25,261
0.1,2606,0,sequence,linear_empirical,True,27,1,success,25,261
0.1,2606,0,sequence,shortest,True,32,1,success,25,261
0.1,2606,0,sequence,expected,True,29,1,success,25,261
0.1,2606,1,all_of,linear,True,18,1,success,16,261
0.1,2606,1,all_of,linear_empirical,True,18,1,success,16,261
0.1,2606,1,all_of,shortest,True,18,1,success,16,261
0.1,2606,1,all_of,expected,True,18,1,success,16,261
0.1,2606,2,condition_then,linear,True,21,1,success,6,261
0.1,2606,2,condition_then,linear_empirical,True,8,1,success,6,261
0.1,2606,2,condition_then,shortest,True,21,1,success,6,261
0.1,2606,2,condition_then,expected,True,11,1,success,6,261
0.1,2606,3,sequence,linear,True,38,1,success,21,261
0.1,2606,3,sequence,linear_empirical,True,38,1,success,21,261
0.1,2606,3,sequence,shortest,True,54,1,success,21,261
0.1,2606,3,sequence,expected,True,56,1,success,21,261
0.1,2606,4,all_of,linear,True,50,1,success,15,261
0.1,2606,4,all_of,linear_empirical,True,50,1,success,15,261
0.1,2606,4,all_of,shortest,True,56,1,success,15,261
0.1,2606,4,all_of,expected,True,56,1,success,15,261
0.1,2606,5,condition_then,linear,True,11,1,success,11,261
0.1,2606,5,condition_then,linear_empirical,True,11,1,success,11,261
0.1,2606,5,condition_then,shortest,True,252,1,success,11,261
0.1,2606,5,condition_then,expected,True,93,1,success,11,261
0.1,2606,6,sequence,linear,True,20,1,success,20,261
0.1,2606,6,sequence,linear_empirical,True,20,1,success,20,261
0.1,2606,6,sequence,shortest,True,161,1,success,20,261
0.1,2606,6,sequence,expected,True,77,1,success,20,261
0.1,2606,7,all_of,linear,True,17,1,success,17,261
0.1,2606,7,all_of,linear_empirical,True,17,1,success,17,261
0.1,2606,7,all_of,shortest,True,17,1,success,17,261
0.1,2606,7,all_of,expected,True,17,1,success,17,261
0.1,2606,8,condition_then,linear,True,6,1,success,5,261
0.1,2606,8,condition_then,linear_empirical,True,6,1,success,5,261
0.1,2606,8,condition_then,shortest,True,6,1,success,5,261
0.1,2606,8,condition_then,expected,True,6,1,success,5,261
0.1,2606,9,sequence,linear,True,20,1,success,14,261
0.1,2606,9,sequence,linear_empirical,True,20,1,success,14,261
0.1,2606,9,sequence,shortest,True,20,1,success,14,261
0.1,2606,9,sequence,expected,True,20,1,success,14,261
0.1,2606,10,all_of,linear,True,12,1,success,11,261
0.1,2606,10,all_of,linear_empirical,True,12,1,success,11,261
0.1,2606,10,all_of,shortest,True,13,1,success,11,261
0.1,2606,10,all_of,expected,True,12,1,success,11,261
0.1,2606,11,condition_then,linear,True,4,1,success,4,261
0.1,2606,11,condition_then,linear_empirical,True,4,1,success,4,261
0.1,2606,11,condition_then,shortest,True,4,1,success,4,261
0.1,2606,11,condition_then,expected,True,4,1,success,4,261
0.1,2606,12,sequence,linear,True,20,1,success,15,261
0.1,2606,12,sequence,linear_empirical,True,20,1,success,15,261
0.1,2606,12,sequence,shortest,True,19,1,success,15,261
0.1,2606,12,sequence,expected,True,20,1,success,15,261
0.1,2606,13,all_of,linear,True,15,1,success,13,261
0.1,2606,13,all_of,linear_empirical,True,15,1,success,13,261
0.1,2606,13,all_of,shortest,True,15,1,success,13,261
0.1,2606,13,all_of,expected,True,15,1,success,13,261
0.1,2606,14,condition_then,linear,True,10,1,success,10,261
0.1,2606,14,condition_then,linear_empirical,True,10,1,success,10,261
0.1,2606,14,condition_then,shortest,True,10,1,success,10,261
0.1,2606,14,condition_then,expected,True,10,1,success,10,261
0.1,2606,15,sequence,linear,True,22,1,success,19,261
0.1,2606,15,sequence,linear_empirical,True,22,1,success,19,261
0.1,2606,15,sequence,shortest,True,22,1,success,19,261
0.1,2606,15,sequence,expected,True,22,1,success,19,261
0.1,2606,16,all_of,linear,True,29,1,success,18,261
0.1,2606,16,all_of,linear_empirical,True,29,1,success,18,261
0.1,2606,16,all_of,shortest,True,22,1,success,18,261
0.1,2606,16,all_of,expected,True,22,1,success,18,261
0.1,2606,17,condition_then,linear,True,24,1,success,7,261
0.1,2606,17,condition_then,linear_empirical,True,10,1,success,7,261
0.1,2606,17,condition_then,shortest,True,24,1,success,7,261
0.1,2606,17,condition_then,expected,True,10,1,success,7,261
0.1,2606,18,sequence,linear,True,32,1,success,29,261
0.1,2606,18,sequence,linear_empirical,True,34,1,success,29,261
0.1,2606,18,sequence,shortest,True,38,1,success,29,261
0.1,2606,18,sequence,expected,True,30,1,success,29,261
0.1,2606,19,all_of,linear,True,24,1,success,19,261
0.1,2606,19,all_of,linear_empirical,True,24,1,success,19,261
0.1,2606,19,all_of,shortest,True,45,1,success,19,261
0.1,2606,19,all_of,expected,True,24,1,success,19,261
0.1,2606,20,condition_then,linear,True,6,1,success,6,261
0.1,2606,20,condition_then,linear_empirical,True,6,1,success,6,261
0.1,2606,20,condition_then,shortest,True,6,1,success,6,261
0.1,2606,20,condition_then,expected,True,6,1,success,6,261
0.1,2606,21,sequence,linear,True,20,1,success,19,261
0.1,2606,21,sequence,linear_empirical,True,20,1,success,19,261
0.1,2606,21,sequence,shortest,True,21,1,success,19,261
0.1,2606,21,sequence,expected,True,20,1,success,19,261
0.1,2606,22,all_of,linear,True,18,1,success,15,261
0.1,2606,22,all_of,linear_empirical,True,18,1,success,15,261
0.1,2606,22,all_of,shortest,True,21,1,success,15,261
0.1,2606,22,all_of,expected,True,18,1,success,15,261
0.1,2606,23,condition_then,linear,True,16,1,success,9,261
0.1,2606,23,condition_then,linear_empirical,True,9,1,success,9,261
0.1,2606,23,condition_then,shortest,True,9,1,success,9,261
0.1,2606,23,condition_then,expected,True,9,1,success,9,261
0.1,2606,24,sequence,linear,True,15,1,success,15,261
0.1,2606,24,sequence,linear_empirical,True,15,1,success,15,261
0.1,2606,24,sequence,shortest,True,15,1,success,15,261
0.1,2606,24,sequence,expected,True,15,1,success,15,261
0.1,2606,25,all_of,linear,True,18,1,success,15,261
0.1,2606,25,all_of,linear_empirical,True,18,1,success,15,261
0.1,2606,25,all_of,shortest,True,24,1,success,15,261
0.1,2606,25,all_of,expected,True,20,1,success,15,261
0.1,2606,26,condition_then,linear,True,10,1,success,7,261
0.1,2606,26,condition_then,linear_empirical,True,7,1,success,7,261
0.1,2606,26,condition_then,shortest,True,174,1,success,7,261
0.1,2606,26,condition_then,expected,True,10,1,success,7,261
0.1,2606,27,sequence,linear,True,24,1,success,23,261
0.1,2606,27,sequence,linear_empirical,True,27,1,success,23,261
0.1,2606,27,sequence,shortest,True,38,1,success,23,261
0.1,2606,27,sequence,expected,True,26,1,success,23,261
0.1,2606,28,all_of,linear,True,21,1,success,18,261
0.1,2606,28,all_of,linear_empirical,True,22,1,success,18,261
0.1,2606,28,all_of,shortest,True,23,1,success,18,261
0.1,2606,28,all_of,expected,True,24,1,success,18,261
0.1,2606,29,condition_then,linear,True,13,1,success,13,261
0.1,2606,29,condition_then,linear_empirical,True,13,1,success,13,261
0.1,2606,29,condition_then,shortest,True,35,1,success,13,261
0.1,2606,29,condition_then,expected,True,13,1,success,13,261
0.1,2606,30,sequence,linear,True,20,1,success,17,261
0.1,2606,30,sequence,linear_empirical,True,165,1,success,17,261
0.1,2606,30,sequence,shortest,True,165,1,success,17,261
0.1,2606,30,sequence,expected,True,165,1,success,17,261
0.1,2606,31,all_of,linear,True,16,1,success,14,261
0.1,2606,31,all_of,linear_empirical,True,126,1,success,14,261
0.1,2606,31,all_of,shortest,True,126,1,success,14,261
0.1,2606,31,all_of,expected,True,126,1,success,14,261
0.1,2606,32,condition_then,linear,True,17,1,success,13,261
0.1,2606,32,condition_then,linear_empirical,True,17,1,success,13,261
0.1,2606,32,condition_then,shortest,True,13,1,success,13,261
0.1,2606,32,condition_then,expected,True,13,1,success,13,261
0.1,2606,33,sequence,linear,True,23,1,success,19,261
0.1,2606,33,sequence,linear_empirical,True,23,1,success,19,261
0.1,2606,33,sequence,shortest,True,29,1,success,19,261
0.1,2606,33,sequence,expected,True,29,1,success,19,261
0.1,2606,34,all_of,linear,True,24,1,success,18,261
0.1,2606,34,all_of,linear_empirical,True,24,1,success,18,261
0.1,2606,34,all_of,shortest,True,52,1,success,18,261
0.1,2606,34,all_of,expected,True,52,1,success,18,261
0.1,2606,35,condition_then,linear,True,4,1,success,4,261
0.1,2606,35,condition_then,linear_empirical,True,4,1,success,4,261
0.1,2606,35,condition_then,shortest,True,4,1,success,4,261
0.1,2606,35,condition_then,expected,True,4,1,success,4,261
0.1,2606,36,branch,linear,True,8,1,success,8,261
0.1,2606,36,branch,linear_empirical,True,8,1,success,8,261
0.1,2606,36,branch,shortest,True,8,1,success,8,261
0.1,2606,36,branch,expected,True,8,1,success,8,261
0.1,2606,37,branch,linear,True,9,1,success,9,261
0.1,2606,37,branch,linear_empirical,True,9,1,success,9,261
0.1,2606,37,branch,shortest,True,9,1,success,9,261
0.1,2606,37,branch,expected,True,9,1,success,9,261
0.1,2606,38,branch,linear,True,8,1,success,7,261
0.1,2606,38,branch,linear_empirical,True,57,1,success,7,261
0.1,2606,38,branch,shortest,True,8,1,success,7,261
0.1,2606,38,branch,expected,True,57,1,success,7,261
0.1,2606,39,branch,linear,True,12,1,success,9,261
0.1,2606,39,branch,linear_empirical,True,12,1,success,9,261
0.1,2606,39,branch,shortest,True,16,1,success,9,261
0.1,2606,39,branch,expected,True,16,1,success,9,261
0.1,2606,40,branch,linear,True,24,1,success,10,261
0.1,2606,40,branch,linear_empirical,True,43,1,success,10,261
0.1,2606,40,branch,shortest,True,40,1,success,10,261
0.1,2606,40,branch,expected,True,40,1,success,10,261
0.1,2606,41,branch,linear,True,9,1,success,9,261
0.1,2606,41,branch,linear_empirical,True,9,1,success,9,261
0.1,2606,41,branch,shortest,True,31,1,success,9,261
0.1,2606,41,branch,expected,True,31,1,success,9,261
0.1,2606,42,branch,linear,True,7,1,success,7,261
0.1,2606,42,branch,linear_empirical,True,7,1,success,7,261
0.1,2606,42,branch,shortest,True,8,1,success,7,261
0.1,2606,42,branch,expected,True,8,1,success,7,261
0.1,2606,43,branch,linear,True,11,1,success,11,261
0.1,2606,43,branch,linear_empirical,True,11,1,success,11,261
0.1,2606,43,branch,shortest,True,11,1,success,11,261
0.1,2606,43,branch,expected,True,11,1,success,11,261
0.1,2606,44,branch,linear,True,14,1,success,13,261
0.1,2606,44,branch,linear_empirical,True,13,1,success,13,261
0.1,2606,44,branch,shortest,True,438,1,success,13,261
0.1,2606,44,branch,expected,True,38,1,success,13,261
0.1,2606,45,branch,linear,True,14,1,success,10,261
0.1,2606,45,branch,linear_empirical,True,14,1,success,10,261
0.1,2606,45,branch,shortest,True,15,1,success,10,261
0.1,2606,45,branch,expected,True,14,1,success,10,261
0.1,2707,0,sequence,linear,True,26,1,success,23,249
0.1,2707,0,sequence,linear_empirical,True,32,1,success,23,249
0.1,2707,0,sequence,shortest,True,26,1,success,23,249
0.1,2707,0,sequence,expected,True,32,1,success,23,249
0.1,2707,1,all_of,linear,True,16,1,success,16,249
0.1,2707,1,all_of,linear_empirical,True,16,1,success,16,249
0.1,2707,1,all_of,shortest,True,16,1,success,16,249
0.1,2707,1,all_of,expected,True,16,1,success,16,249
0.1,2707,2,condition_then,linear,True,14,1,success,12,249
0.1,2707,2,condition_then,linear_empirical,True,14,1,success,12,249
0.1,2707,2,condition_then,shortest,True,15,1,success,12,249
0.1,2707,2,condition_then,expected,True,15,1,success,12,249
0.1,2707,3,sequence,linear,True,12,1,success,11,249
0.1,2707,3,sequence,linear_empirical,True,12,1,success,11,249
0.1,2707,3,sequence,shortest,True,12,1,success,11,249
0.1,2707,3,sequence,expected,True,12,1,success,11,249
0.1,2707,4,all_of,linear,True,24,1,success,17,249
0.1,2707,4,all_of,linear_empirical,True,24,1,success,17,249
0.1,2707,4,all_of,shortest,True,27,1,success,17,249
0.1,2707,4,all_of,expected,True,25,1,success,17,249
0.1,2707,5,condition_then,linear,True,8,1,success,8,249
0.1,2707,5,condition_then,linear_empirical,True,8,1,success,8,249
0.1,2707,5,condition_then,shortest,True,8,1,success,8,249
0.1,2707,5,condition_then,expected,True,8,1,success,8,249
0.1,2707,6,sequence,linear,True,25,1,success,22,249
0.1,2707,6,sequence,linear_empirical,True,25,1,success,22,249
0.1,2707,6,sequence,shortest,True,25,1,success,22,249
0.1,2707,6,sequence,expected,True,25,1,success,22,249
0.1,2707,7,all_of,linear,True,22,1,success,22,249
0.1,2707,7,all_of,linear_empirical,True,22,1,success,22,249
0.1,2707,7,all_of,shortest,True,22,1,success,22,249
0.1,2707,7,all_of,expected,True,22,1,success,22,249
0.1,2707,8,condition_then,linear,True,10,1,success,10,249
0.1,2707,8,condition_then,linear_empirical,True,11,1,success,10,249
0.1,2707,8,condition_then,shortest,True,12,1,success,10,249
0.1,2707,8,condition_then,expected,True,12,1,success,10,249
0.1,2707,9,sequence,linear,True,33,1,success,22,249
0.1,2707,9,sequence,linear_empirical,True,33,1,success,22,249
0.1,2707,9,sequence,shortest,True,33,1,success,22,249
0.1,2707,9,sequence,expected,True,22,1,success,22,249
0.1,2707,10,all_of,linear,True,22,1,success,22,249
