slip,seed,task_id,task_type,method,replicate,success,steps,replans,why,shortest_in_model,learned_states
0.05,2303,37,branch,linear_empirical,4,True,11,1,success,11,94
0.05,2303,37,branch,shortest,4,True,13,1,success,11,94
0.05,2303,37,branch,expected,4,True,13,1,success,11,94
0.05,2303,37,branch,linear,5,True,11,1,success,11,94
0.05,2303,37,branch,linear_empirical,5,True,11,1,success,11,94
0.05,2303,37,branch,shortest,5,True,11,1,success,11,94
0.05,2303,37,branch,expected,5,True,11,1,success,11,94
0.05,2303,37,branch,linear,6,True,12,1,success,11,94
0.05,2303,37,branch,linear_empirical,6,True,12,1,success,11,94
0.05,2303,37,branch,shortest,6,True,13,1,success,11,94
0.05,2303,37,branch,expected,6,True,13,1,success,11,94
0.05,2303,37,branch,linear,7,True,11,1,success,11,94
0.05,2303,37,branch,linear_empirical,7,True,11,1,success,11,94
0.05,2303,37,branch,shortest,7,True,11,1,success,11,94
0.05,2303,37,branch,expected,7,True,11,1,success,11,94
0.05,2303,37,branch,linear,8,True,23,1,success,11,94
0.05,2303,37,branch,linear_empirical,8,True,22,1,success,11,94
0.05,2303,37,branch,shortest,8,True,17,1,success,11,94
0.05,2303,37,branch,expected,8,True,17,1,success,11,94
0.05,2303,38,branch,linear,1,True,7,1,success,7,94
0.05,2303,38,branch,linear_empirical,1,True,7,1,success,7,94
0.05,2303,38,branch,shortest,1,True,7,1,success,7,94
0.05,2303,38,branch,expected,1,True,7,1,success,7,94
0.05,2303,38,branch,linear,2,True,7,1,success,7,94
0.05,2303,38,branch,linear_empirical,2,True,7,1,success,7,94
0.05,2303,38,branch,shortest,2,True,7,1,success,7,94
0.05,2303,38,branch,expected,2,True,7,1,success,7,94
0.05,2303,38,branch,linear,3,True,7,1,success,7,94
0.05,2303,38,branch,linear_empirical,3,True,7,1,success,7,94
0.05,2303,38,branch,shortest,3,True,7,1,success,7,94
0.05,2303,38,branch,expected,3,True,7,1,success,7,94
0.05,2303,38,branch,linear,4,True,7,1,success,7,94
0.05,2303,38,branch,linear_empirical,4,True,7,1,success,7,94
0.05,2303,38,branch,shortest,4,True,7,1,success,7,94
0.05,2303,38,branch,expected,4,True,7,1,success,7,94
0.05,2303,38,branch,linear,5,True,7,1,success,7,94
0.05,2303,38,branch,linear_empirical,5,True,7,1,success,7,94
0.05,2303,38,branch,shortest,5,True,7,1,success,7,94
0.05,2303,38,branch,expected,5,True,7,1,success,7,94
0.05,2303,38,branch,linear,6,True,9,1,success,7,94
0.05,2303,38,branch,linear_empirical,6,True,9,1,success,7,94
0.05,2303,38,branch,shortest,6,True,9,1,success,7,94
0.05,2303,38,branch,expected,6,True,9,1,success,7,94
0.05,2303,38,branch,linear,7,True,7,1,success,7,94
0.05,2303,38,branch,linear_empirical,7,True,7,1,success,7,94
0.05,2303,38,branch,shortest,7,True,9,1,success,7,94
0.05,2303,38,branch,expected,7,True,9,1,success,7,94
0.05,2303,38,branch,linear,8,True,7,1,success,7,94
0.05,2303,38,branch,linear_empirical,8,True,7,1,success,7,94
0.05,2303,38,branch,shortest,8,True,7,1,success,7,94
0.05,2303,38,branch,expected,8,True,7,1,success,7,94
0.05,2303,39,branch,linear,1,True,6,1,success,6,94
0.05,2303,39,branch,linear_empirical,1,True,6,1,success,6,94
0.05,2303,39,branch,shortest,1,True,6,1,success,6,94
0.05,2303,39,branch,expected,1,True,6,1,success,6,94
0.05,2303,39,branch,linear,2,True,8,1,success,6,94
0.05,2303,39,branch,linear_empirical,2,True,8,1,success,6,94
0.05,2303,39,branch,shortest,2,True,8,1,success,6,94
0.05,2303,39,branch,expected,2,True,8,1,success,6,94
0.05,2303,39,branch,linear,3,True,6,1,success,6,94
0.05,2303,39,branch,linear_empirical,3,True,6,1,success,6,94
0.05,2303,39,branch,shortest,3,True,6,1,success,6,94
0.05,2303,39,branch,expected,3,True,6,1,success,6,94
0.05,2303,39,branch,linear,4,True,6,1,success,6,94
0.05,2303,39,branch,linear_empirical,4,True,6,1,success,6,94
0.05,2303,39,branch,shortest,4,True,6,1,success,6,94
0.05,2303,39,branch,expected,4,True,6,1,success,6,94
0.05,2303,39,branch,linear,5,True,6,1,success,6,94
0.05,2303,39,branch,linear_empirical,5,True,6,1,success,6,94
0.05,2303,39,branch,shortest,5,True,6,1,success,6,94
0.05,2303,39,branch,expected,5,True,6,1,success,6,94
0.05,2303,39,branch,linear,6,True,7,1,success,6,94
0.05,2303,39,branch,linear_empirical,6,True,7,1,success,6,94
0.05,2303,39,branch,shortest,6,True,7,1,success,6,94
0.05,2303,39,branch,expected,6,True,7,1,success,6,94
0.05,2303,39,branch,linear,7,True,6,1,success,6,94
0.05,2303,39,branch,linear_empirical,7,True,6,1,success,6,94
0.05,2303,39,branch,shortest,7,True,6,1,success,6,94
0.05,2303,39,branch,expected,7,True,6,1,success,6,94
0.05,2303,39,branch,linear,8,True,6,1,success,6,94
0.05,2303,39,branch,linear_empirical,8,True,6,1,success,6,94
0.05,2303,39,branch,shortest,8,True,6,1,success,6,94
0.05,2303,39,branch,expected,8,True,6,1,success,6,94
0.05,2303,40,branch,linear,1,True,7,1,success,7,94
0.05,2303,40,branch,linear_empirical,1,True,7,1,success,7,94
0.05,2303,40,branch,shortest,1,True,7,1,success,7,94
0.05,2303,40,branch,expected,1,True,7,1,success,7,94
0.05,2303,40,branch,linear,2,True,7,1,success,7,94
0.05,2303,40,branch,linear_empirical,2,True,7,1,success,7,94
0.05,2303,40,branch,shortest,2,True,7,1,success,7,94
0.05,2303,40,branch,expected,2,True,7,1,success,7,94
0.05,2303,40,branch,linear,3,True,7,1,success,7,94
0.05,2303,40,branch,linear_empirical,3,True,7,1,success,7,94
0.05,2303,40,branch,shortest,3,True,7,1,success,7,94
0.05,2303,40,branch,expected,3,True,7,1,success,7,94
0.05,2303,40,branch,linear,4,True,7,1,success,7,94
0.05,2303,40,branch,linear_empirical,4,True,7,1,success,7,94
0.05,2303,40,branch,shortest,4,True,7,1,success,7,94
0.05,2303,40,branch,expected,4,True,7,1,success,7,94
0.05,2303,40,branch,linear,5,True,7,1,success,7,94
0.05,2303,40,branch,linear_empirical,5,True,7,1,success,7,94
0.05,2303,40,branch,shortest,5,True,7,1,success,7,94
0.05,2303,40,branch,expected,5,True,7,1,success,7,94
0.05,2303,40,branch,linear,6,True,7,1,success,7,94
0.05,2303,40,branch,linear_empirical,6,True,7,1,success,7,94
0.05,2303,40,branch,shortest,6,True,7,1,success,7,94
0.05,2303,40,branch,expected,6,True,7,1,success,7,94
0.05,2303,40,branch,linear,7,True,7,1,success,7,94
0.05,2303,40,branch,linear_empirical,7,True,7,1,success,7,94
0.05,2303,40,branch,shortest,7,True,7,1,success,7,94
0.05,2303,40,branch,expected,7,True,7,1,success,7,94
0.05,2303,40,branch,linear,8,True,13,1,success,7,94
0.05,2303,40,branch,linear_empirical,8,True,13,1,success,7,94
0.05,2303,40,branch,shortest,8,True,13,1,success,7,94
0.05,2303,40,branch,expected,8,True,13,1,success,7,94
0.05,2303,41,branch,linear,1,True,9,1,success,9,94
0.05,2303,41,branch,linear_empirical,1,True,9,1,success,9,94
0.05,2303,41,branch,shortest,1,True,9,1,success,9,94
0.05,2303,41,branch,expected,1,True,9,1,success,9,94
0.05,2303,41,branch,linear,2,True,9,1,success,9,94
0.05,2303,41,branch,linear_empirical,2,True,9,1,success,9,94
0.05,2303,41,branch,shortest,2,True,9,1,success,9,94
0.05,2303,41,branch,expected,2,True,9,1,success,9,94
0.05,2303,41,branch,linear,3,True,9,1,success,9,94
0.05,2303,41,branch,linear_empirical,3,True,9,1,success,9,94
0.05,2303,41,branch,shortest,3,True,9,1,success,9,94
0.05,2303,41,branch,expected,3,True,9,1,success,9,94
0.05,2303,41,branch,linear,4,True,10,1,success,9,94
0.05,2303,41,branch,linear_empirical,4,True,10,1,success,9,94
0.05,2303,41,branch,shortest,4,True,11,1,success,9,94
0.05,2303,41,branch,expected,4,True,10,1,success,9,94
0.05,2303,41,branch,linear,5,True,9,1,success,9,94
0.05,2303,41,branch,linear_empirical,5,True,9,1,success,9,94
0.05,2303,41,branch,shortest,5,True,9,1,success,9,94
0.05,2303,41,branch,expected,5,True,9,1,success,9,94
0.05,2303,41,branch,linear,6,True,9,1,success,9,94
0.05,2303,41,branch,linear_empirical,6,True,9,1,success,9,94
0.05,2303,41,branch,shortest,6,True,9,1,success,9,94
0.05,2303,41,branch,expected,6,True,9,1,success,9,94
0.05,2303,41,branch,linear,7,True,9,1,success,9,94
0.05,2303,41,branch,linear_empirical,7,True,9,1,success,9,94
0.05,2303,41,branch,shortest,7,True,9,1,success,9,94
0.05,2303,41,branch,expected,7,True,9,1,success,9,94
0.05,2303,41,branch,linear,8,True,10,1,success,9,94
0.05,2303,41,branch,linear_empirical,8,True,10,1,success,9,94
0.05,2303,41,branch,shortest,8,True,11,1,success,9,94
0.05,2303,41,branch,expected,8,True,10,1,success,9,94
0.05,2303,42,branch,linear,1,True,8,1,success,8,94
0.05,2303,42,branch,linear_empirical,1,True,8,1,success,8,94
0.05,2303,42,branch,shortest,1,True,8,1,success,8,94
0.05,2303,42,branch,expected,1,True,8,1,success,8,94
0.05,2303,42,branch,linear,2,True,8,1,success,8,94
0.05,2303,42,branch,linear_empirical,2,True,8,1,success,8,94
0.05,2303,42,branch,shortest,2,True,8,1,success,8,94
0.05,2303,42,branch,expected,2,True,8,1,success,8,94
0.05,2303,42,branch,linear,3,True,8,1,success,8,94
0.05,2303,42,branch,linear_empirical,3,True,8,1,success,8,94
0.05,2303,42,branch,shortest,3,True,8,1,success,8,94
0.05,2303,42,branch,expected,3,True,8,1,success,8,94
0.05,2303,42,branch,linear,4,True,8,1,success,8,94
0.05,2303,42,branch,linear_empirical,4,True,8,1,success,8,94
0.05,2303,42,branch,shortest,4,True,8,1,success,8,94
0.05,2303,42,branch,expected,4,True,8,1,success,8,94
0.05,2303,42,branch,linear,5,True,8,1,success,8,94
0.05,2303,42,branch,linear_empirical,5,True,8,1,success,8,94
0.05,2303,42,branch,shortest,5,True,8,1,success,8,94
0.05,2303,42,branch,expected,5,True,8,1,success,8,94
0.05,2303,42,branch,linear,6,True,8,1,success,8,94
0.05,2303,42,branch,linear_empirical,6,True,8,1,success,8,94
0.05,2303,42,branch,shortest,6,True,8,1,success,8,94
0.05,2303,42,branch,expected,6,True,8,1,success,8,94
0.05,2303,42,branch,linear,7,True,8,1,success,8,94
0.05,2303,42,branch,linear_empirical,7,True,8,1,success,8,94
0.05,2303,42,branch,shortest,7,True,8,1,success,8,94
0.05,2303,42,branch,expected,7,True,8,1,success,8,94
0.05,2303,42,branch,linear,8,True,8,1,success,8,94
0.05,2303,42,branch,linear_empirical,8,True,8,1,success,8,94
0.05,2303,42,branch,shortest,8,True,8,1,success,8,94
0.05,2303,42,branch,expected,8,True,8,1,success,8,94
0.05,2303,43,branch,linear,1,True,15,1,success,7,94
0.05,2303,43,branch,linear_empirical,1,True,13,1,success,7,94
0.05,2303,43,branch,shortest,1,True,11,1,success,7,94
0.05,2303,43,branch,expected,1,True,15,1,success,7,94
0.05,2303,43,branch,linear,2,True,7,1,success,7,94
0.05,2303,43,branch,linear_empirical,2,True,11,1,success,7,94
0.05,2303,43,branch,shortest,2,True,7,1,success,7,94
0.05,2303,43,branch,expected,2,True,7,1,success,7,94
0.05,2303,43,branch,linear,3,True,7,1,success,7,94
0.05,2303,43,branch,linear_empirical,3,True,11,1,success,7,94
0.05,2303,43,branch,shortest,3,True,7,1,success,7,94
0.05,2303,43,branch,expected,3,True,7,1,success,7,94
0.05,2303,43,branch,linear,4,True,7,1,success,7,94
0.05,2303,43,branch,linear_empirical,4,True,11,1,success,7,94
0.05,2303,43,branch,shortest,4,True,7,1,success,7,94
0.05,2303,43,branch,expected,4,True,7,1,success,7,94
0.05,2303,43,branch,linear,5,True,9,1,success,7,94
0.05,2303,43,branch,linear_empirical,5,True,13,1,success,7,94
0.05,2303,43,branch,shortest,5,True,9,1,success,7,94
0.05,2303,43,branch,expected,5,True,9,1,success,7,94
0.05,2303,43,branch,linear,6,True,7,1,success,7,94
0.05,2303,43,branch,linear_empirical,6,True,11,1,success,7,94
0.05,2303,43,branch,shortest,6,True,7,1,success,7,94
0.05,2303,43,branch,expected,6,True,7,1,success,7,94
0.05,2303,43,branch,linear,7,True,7,1,success,7,94
0.05,2303,43,branch,linear_empirical,7,True,11,1,success,7,94
0.05,2303,43,branch,shortest,7,True,7,1,success,7,94
0.05,2303,43,branch,expected,7,True,7,1,success,7,94
0.05,2303,43,branch,linear,8,True,7,1,success,7,94
0.05,2303,43,branch,linear_empirical,8,True,11,1,success,7,94
0.05,2303,43,branch,shortest,8,True,7,1,success,7,94
0.05,2303,43,branch,expected,8,True,7,1,success,7,94
0.05,2303,44,branch,linear,1,True,7,1,success,7,94
0.05,2303,44,branch,linear_empirical,1,True,7,1,success,7,94
0.05,2303,44,branch,shortest,1,True,7,1,success,7,94
0.05,2303,44,branch,expected,1,True,7,1,success,7,94
0.05,2303,44,branch,linear,2,True,7,1,success,7,94
0.05,2303,44,branch,linear_empirical,2,True,7,1,success,7,94
0.05,2303,44,branch,shortest,2,True,7,1,success,7,94
0.05,2303,44,branch,expected,2,True,7,1,success,7,94
0.05,2303,44,branch,linear,3,True,7,1,success,7,94
0.05,2303,44,branch,linear_empirical,3,True,7,1,success,7,94
0.05,2303,44,branch,shortest,3,True,7,1,success,7,94
0.05,2303,44,branch,expected,3,True,7,1,success,7,94
0.05,2303,44,branch,linear,4,True,7,1,success,7,94
0.05,2303,44,branch,linear_empirical,4,True,7,1,success,7,94
0.05,2303,44,branch,shortest,4,True,7,1,success,7,94
0.05,2303,44,branch,expected,4,True,7,1,success,7,94
0.05,2303,44,branch,linear,5,True,7,1,success,7,94
0.05,2303,44,branch,linear_empirical,5,True,7,1,success,7,94
0.05,2303,44,branch,shortest,5,True,7,1,success,7,94
0.05,2303,44,branch,expected,5,True,7,1,success,7,94
0.05,2303,44,branch,linear,6,True,7,1,success,7,94
0.05,2303,44,branch,linear_empirical,6,True,7,1,success,7,94
0.05,2303,44,branch,shortest,6,True,7,1,success,7,94
0.05,2303,44,branch,expected,6,True,7,1,success,7,94
0.05,2303,44,branch,linear,7,True,7,1,success,7,94
0.05,2303,44,branch,linear_empirical,7,True,7,1,success,7,94
0.05,2303,44,branch,shortest,7,True,7,1,success,7,94
0.05,2303,44,branch,expected,7,True,7,1,success,7,94
0.05,2303,44,branch,linear,8,True,7,1,success,7,94
0.05,2303,44,branch,linear_empirical,8,True,7,1,success,7,94
0.05,2303,44,branch,shortest,8,True,7,1,success,7,94
0.05,2303,44,branch,expected,8,True,7,1,success,7,94
0.05,2303,45,branch,linear,1,True,12,1,success,10,94
0.05,2303,45,branch,linear_empirical,1,True,12,1,success,10,94
0.05,2303,45,branch,shortest,1,True,12,1,success,10,94
0.05,2303,45,branch,expected,1,True,12,1,success,10,94
0.05,2303,45,branch,linear,2,True,10,1,success,10,94
0.05,2303,45,branch,linear_empirical,2,True,10,1,success,10,94
0.05,2303,45,branch,shortest,2,True,10,1,success,10,94
0.05,2303,45,branch,expected,2,True,10,1,success,10,94
0.05,2303,45,branch,linear,3,True,13,1,success,10,94
0.05,2303,45,branch,linear_empirical,3,True,13,1,success,10,94
0.05,2303,45,branch,shortest,3,True,10,1,success,10,94
0.05,2303,45,branch,expected,3,True,10,1,success,10,94
0.05,2303,45,branch,linear,4,True,12,1,success,10,94
0.05,2303,45,branch,linear_empirical,4,True,12,1,success,10,94
0.05,2303,45,branch,shortest,4,True,12,1,success,10,94
0.05,2303,45,branch,expected,4,True,12,1,success,10,94
0.05,2303,45,branch,linear,5,True,12,1,success,10,94
0.05,2303,45,branch,linear_empirical,5,True,12,1,success,10,94
0.05,2303,45,branch,shortest,5,True,12,1,success,10,94
0.05,2303,45,branch,expected,5,True,12,1,success,10,94
0.05,2303,45,branch,linear,6,True,10,1,success,10,94
0.05,2303,45,branch,linear_empirical,6,True,10,1,success,10,94
0.05,2303,45,branch,shortest,6,True,10,1,success,10,94
0.05,2303,45,branch,expected,6,True,10,1,success,10,94
0.05,2303,45,branch,linear,7,True,10,1,success,10,94
0.05,2303,45,branch,linear_empirical,7,True,10,1,success,10,94
0.05,2303,45,branch,shortest,7,True,11,1,success,10,94
0.05,2303,45,branch,expected,7,True,11,1,success,10,94
0.05,2303,45,branch,linear,8,True,12,1,success,10,94
0.05,2303,45,branch,linear_empirical,8,True,12,1,success,10,94
0.05,2303,45,branch,shortest,8,True,12,1,success,10,94
0.05,2303,45,branch,expected,8,True,12,1,success,10,94
0.05,2404,0,sequence,linear,1,True,26,1,success,22,264
0.05,2404,0,sequence,linear_empirical,1,True,26,1,success,22,264
0.05,2404,0,sequence,shortest,1,True,26,1,success,22,264
0.05,2404,0,sequence,expected,1,True,26,1,success,22,264
0.05,2404,0,sequence,linear,2,True,28,1,success,22,264
0.05,2404,0,sequence,linear_empirical,2,True,28,1,success,22,264
0.05,2404,0,sequence,shortest,2,True,28,1,success,22,264
0.05,2404,0,sequence,expected,2,True,28,1,success,22,264
0.05,2404,0,sequence,linear,3,True,24,1,success,22,264
0.05,2404,0,sequence,linear_empirical,3,True,24,1,success,22,264
0.05,2404,0,sequence,shortest,3,True,24,1,success,22,264
0.05,2404,0,sequence,expected,3,True,24,1,success,22,264
0.05,2404,0,sequence,linear,4,True,22,1,success,22,264
0.05,2404,0,sequence,linear_empirical,4,True,22,1,success,22,264
0.05,2404,0,sequence,shortest,4,True,22,1,success,22,264
0.05,2404,0,sequence,expected,4,True,22,1,success,22,264
0.05,2404,0,sequence,linear,5,True,22,1,success,22,264
0.05,2404,0,sequence,linear_empirical,5,True,22,1,success,22,264
0.05,2404,0,sequence,shortest,5,True,22,1,success,22,264
0.05,2404,0,sequence,expected,5,True,22,1,success,22,264
0.05,2404,0,sequence,linear,6,True,22,1,success,22,264
0.05,2404,0,sequence,linear_empirical,6,True,22,1,success,22,264
0.05,2404,0,sequence,shortest,6,True,22,1,success,22,264
0.05,2404,0,sequence,expected,6,True,28,1,success,22,264
0.05,2404,0,sequence,linear,7,True,25,1,success,22,264
0.05,2404,0,sequence,linear_empirical,7,True,25,1,success,22,264
0.05,2404,0,sequence,shortest,7,True,25,1,success,22,264
0.05,2404,0,sequence,expected,7,True,25,1,success,22,264
0.05,2404,0,sequence,linear,8,True,29,1,success,22,264
0.05,2404,0,sequence,linear_empirical,8,True,29,1,success,22,264
0.05,2404,0,sequence,shortest,8,True,29,1,success,22,264
0.05,2404,0,sequence,expected,8,True,29,1,success,22,264
0.05,2404,1,all_of,linear,1,True,23,1,success,23,264
0.05,2404,1,all_of,linear_empirical,1,True,23,1,success,23,264
0.05,2404,1,all_of,shortest,1,True,23,1,success,23,264
0.05,2404,1,all_of,expected,1,True,23,1,success,23,264
0.05,2404,1,all_of,linear,2,True,23,1,success,23,264
0.05,2404,1,all_of,linear_empirical,2,True,23,1,success,23,264
0.05,2404,1,all_of,shortest,2,True,23,1,success,23,264
0.05,2404,1,all_of,expected,2,True,23,1,success,23,264
0.05,2404,1,all_of,linear,3,True,23,1,success,23,264
0.05,2404,1,all_of,linear_empirical,3,True,23,1,success,23,264
0.05,2404,1,all_of,shortest,3,True,23,1,success,23,264
0.05,2404,1,all_of,expected,3,True,23,1,success,23,264
0.05,2404,1,all_of,linear,4,True,23,1,success,23,264
0.05,2404,1,all_of,linear_empirical,4,True,23,1,success,23,264
0.05,2404,1,all_of,shortest,4,True,24,1,success,23,264
0.05,2404,1,all_of,expected,4,True,23,1,success,23,264
0.05,2404,1,all_of,linear,5,True,30,1,success,23,264
0.05,2404,1,all_of,linear_empirical,5,True,30,1,success,23,264
0.05,2404,1,all_of,shortest,5,True,30,1,success,23,264
0.05,2404,1,all_of,expected,5,True,30,1,success,23,264
0.05,2404,1,all_of,linear,6,True,31,1,success,23,264
0.05,2404,1,all_of,linear_empirical,6,True,31,1,success,23,264
0.05,2404,1,all_of,shortest,6,True,31,1,success,23,264
0.05,2404,1,all_of,expected,6,True,31,1,success,23,264
0.05,2404,1,all_of,linear,7,True,29,1,success,23,264
0.05,2404,1,all_of,linear_empirical,7,True,29,1,success,23,264
0.05,2404,1,all_of,shortest,7,True,29,1,success,23,264
0.05,2404,1,all_of,expected,7,True,29,1,success,23,264
0.05,2404,1,all_of,linear,8,True,23,1,success,23,264
0.05,2404,1,all_of,linear_empirical,8,True,23,1,success,23,264
