capped_steps,cpu_seconds,exploration_policy_cpu_seconds,exploration_steps,failure_reason,final_memory,final_memory_accepting,oracle_setup_cpu_seconds,policy,process_peak_rss_bytes_so_far,replans,sampled_peak_rss_bytes,seed,states_known_at_end,success,task_id,task_steps,task_type,wall_seconds
17,0.05545541700000012,0.004155370000000325,6,success,3,True,0.006159304000000088,oracle_source,67592192,17,67776512,77000202,137,True,0,17,sequence,0.05546741500000962
17,0.051477015999999765,0.0001153359999999104,6,success,3,True,0.006267715999999979,oracle_direct,67592192,17,67776512,77000202,137,True,0,17,sequence,0.05147971299999199
135,0.9188008249999999,0.496420584,124,success,7,True,0,generic,68116480,135,68030464,77000202,165,True,1,135,all_of,0.91884238800003
129,0.852630622,0.4613058770000027,118,success,7,True,0,current_task,68116480,129,67956736,77000202,163,True,1,129,all_of,0.8532979930000124
14,0.055040902,0.006001769999999684,6,success,7,True,0.019418327999999985,oracle_source,68116480,14,67948544,77000202,137,True,1,14,all_of,0.055053662999966946
14,0.04284428300000043,0.00013288000000022393,6,success,7,True,0.012978530000000266,oracle_direct,68116480,14,67948544,77000202,137,True,1,14,all_of,0.04286600699998644
459,1.5260840600000005,0.8991202130000069,459,success,2,True,0,generic,68190208,459,68485120,77000202,245,True,2,459,condition_then,1.5261635510000247
459,1.5281962389999997,0.9010591790000007,459,success,2,True,0,current_task,68452352,459,68755456,77000202,245,True,2,459,condition_then,1.5284194820000039
8,0.013293439000000795,0.004913156999999835,8,success,2,True,0.0052380630000001815,oracle_source,68452352,8,68755456,77000202,140,True,2,8,condition_then,0.013295674999994844
8,0.011781785000000156,0.00015549199999931318,8,success,2,True,0.005168273000000667,oracle_direct,68452352,8,68755456,77000202,137,True,2,8,condition_then,0.011783981999997195
542,2.0254562299999996,1.1150237369999996,524,success,3,True,0,generic,68976640,542,68788224,77000202,248,True,3,542,sequence,2.025712554999984
542,2.0207494309999987,1.1193478349999637,524,success,3,True,0,current_task,69271552,542,69210112,77000202,248,True,3,542,sequence,2.0209379429999785
25,0.0662465619999999,0.00622999700000193,11,success,3,True,0.006098569999998915,oracle_source,69271552,25,69042176,77000202,140,True,3,25,sequence,0.06625731299999416
25,0.05970650799999966,0.00021077400000102386,11,success,3,True,0.006123667999998972,oracle_direct,69271552,25,69042176,77000202,140,True,3,25,sequence,0.05970894000000726
539,7.170810046999998,4.007462897999979,524,success,7,True,0,generic,70090752,539,69406720,77000202,248,True,4,539,all_of,7.171398110999974
539,7.166020972000002,4.029637222999973,524,success,7,True,0,current_task,70090752,539,70037504,77000202,248,True,4,539,all_of,7.166685553000036
22,0.07025965799999767,0.013039865999992628,15,success,7,True,0.012965035999997099,oracle_source,70090752,22,69521408,77000202,145,True,4,22,all_of,0.0702623910000284
22,0.05086671400000142,0.00030531100000530387,15,success,7,True,0.01254076300000051,oracle_direct,70090752,22,69521408,77000202,145,True,4,22,all_of,0.05090296700001318
88,0.22665368499999872,0.13448991600001392,88,success,2,True,0,generic,70090752,88,69677056,77000202,159,True,5,88,condition_then,0.22672089000002416
88,0.2260298479999996,0.13438149099999208,88,success,2,True,0,current_task,70090752,88,69677056,77000202,159,True,5,88,condition_then,0.22603185299999495
8,0.015868758999999955,0.006494159999999027,8,success,2,True,0.005073787000000607,oracle_source,70090752,8,69677056,77000202,138,True,5,8,condition_then,0.015871072000038566
8,0.01059186299999837,0.0001542079999978796,8,success,2,True,0.005088584999999313,oracle_direct,70090752,8,69677056,77000202,137,True,5,8,condition_then,0.010594193000031282
368,1.243857467999998,0.6034130629999908,329,success,3,True,0,generic,70090752,368,70316032,77000202,204,True,6,368,sequence,1.2439424809999764
368,1.2435657379999974,0.6051918359999569,329,success,3,True,0,current_task,70184960,368,70418432,77000202,204,True,6,368,sequence,1.2436857029999828
28,0.05867720499999862,0.031065323000007083,28,success,3,True,0.006101546000000013,oracle_source,70184960,28,70418432,77000202,148,True,6,28,sequence,0.05867945699998245
22,0.028273408000000444,0.0003656839999983674,22,success,3,True,0.012986966999999794,oracle_direct,70184960,22,70418432,77000202,146,True,6,22,sequence,0.028275582999981452
328,1.3682531940000011,0.7809973920000068,328,success,7,True,0,generic,70184960,328,70533120,77000202,204,True,7,328,all_of,1.3683343129999912
329,1.340544438000002,0.7653671439999812,329,success,7,True,0,current_task,70184960,329,70541312,77000202,204,True,7,329,all_of,1.3406496940000352
30,0.10918512199999952,0.05637967500001295,30,success,7,True,0.012751768000001107,oracle_source,70184960,30,70545408,77000202,147,True,7,30,all_of,0.109194978000005
24,0.040860978000001325,0.0005004640000016991,24,success,7,True,0.012573524000000447,oracle_direct,70184960,24,70545408,77000202,145,True,7,24,all_of,0.04086335599998847
433,1.4482671119999964,0.8445994640001047,433,success,2,True,0,generic,70184960,433,70545408,77000202,228,True,8,433,condition_then,1.4483532579999974
433,1.4633477769999956,0.849190852000099,433,success,2,True,0,current_task,70184960,433,70545408,77000202,228,True,8,433,condition_then,1.4634723759999702
20,0.052842486999999494,0.027863995999993563,20,success,2,True,0.005295741000004739,oracle_source,70184960,20,70545408,77000202,140,True,8,20,condition_then,0.05284473000000389
14,0.019000577999996437,0.00025825199998763537,14,success,2,True,0.0051698159999986615,oracle_direct,70184960,14,70545408,77000202,138,True,8,14,condition_then,0.01900290399998994
114,0.28073780900000145,0.16537290600000887,114,success,3,True,0,generic,70184960,114,70545408,77000202,165,True,9,114,branch,0.28073982000000797
114,0.28117481499999997,0.16525110800001386,114,success,3,True,0,current_task,70184960,114,70545408,77000202,165,True,9,114,branch,0.28118585300001087
8,0.011689322999998808,0.0033818269999983386,8,success,3,True,0.00624517400000002,oracle_source,70184960,8,70545408,77000202,140,True,9,8,branch,0.011691759000029833
8,0.008350966999998377,0.00014550299999882554,8,success,3,True,0.006241748000000769,oracle_direct,70184960,8,70545408,77000202,140,True,9,8,branch,0.008353338999995685
23,0.04714305099999905,0.015287461999989205,16,success,3,True,0,generic,70184960,23,70545408,77000202,141,True,10,23,branch,0.047145532999991246
23,0.04721150900000026,0.015330312999999762,16,success,3,True,0,current_task,70184960,23,70545408,77000202,141,True,10,23,branch,0.04722521299999016
18,0.046531218999994906,0.014697552000001224,13,success,3,True,0.006157019999996294,oracle_source,70184960,18,70545408,77000202,139,True,10,18,branch,0.04653382200001488
11,0.01691898100000344,0.00020499400000772994,11,success,3,True,0.006126233000003367,oracle_direct,70184960,11,70545408,77000202,137,True,10,11,branch,0.01692129799999975
31,0.07856199399999753,0.006950110000019549,14,success,3,True,0,generic,70316032,31,70549504,77000202,142,True,11,31,branch,0.07856481900000745
31,0.07836432500000257,0.006882163000007324,14,success,3,True,0,current_task,70316032,31,70549504,77000202,142,True,11,31,branch,0.0783756850000259
9,0.0250582430000037,0.0016939329999985375,4,success,3,True,0.006197675999999319,oracle_source,70316032,9,70549504,77000202,136,True,11,9,branch,0.02506096899998056
9,0.023352656999996668,7.126399999179966e-05,4,success,3,True,0.006095735999998908,oracle_direct,70316032,9,70549504,77000202,136,True,11,9,branch,0.023355216000027212
62,0.22007169100000112,0.10578034500000655,50,success,3,True,0,generic,70316032,62,70549504,77000203,67,True,0,62,sequence,0.22011773700000958
62,0.2140232320000024,0.10559849299999513,50,success,3,True,0,current_task,70316032,62,70549504,77000203,67,True,0,62,sequence,0.21403403300001855
50,0.17210448899999875,0.07820926300001219,38,success,3,True,0.00589009099999771,oracle_source,70316032,50,70549504,77000203,65,True,0,50,sequence,0.17210695800002895
16,0.024507412999994926,0.0003179939999924386,14,success,3,True,0.005804501000000073,oracle_direct,70316032,16,70549504,77000203,66,True,0,16,sequence,0.02451013199998897
188,0.7830068440000062,0.4321544369999941,179,success,7,True,0,generic,70316032,188,70549504,77000203,86,True,1,188,all_of,0.7830564989999971
188,0.781669125999997,0.4319808870000301,179,success,7,True,0,current_task,70316032,188,70549504,77000203,86,True,1,188,all_of,0.781764614999986
12,0.03706012900000388,0.009722458999995354,8,success,7,True,0.012355627000005143,oracle_source,70316032,12,70549504,77000203,66,True,1,12,all_of,0.037062617000003684
12,0.026897759000000576,0.00020167699999973365,8,success,7,True,0.011962353000001258,oracle_direct,70316032,12,70549504,77000203,66,True,1,12,all_of,0.02690159400003722
493,1.3867669950000021,0.7988458939999603,493,success,2,True,0,generic,70316032,493,70549504,77000203,121,True,2,493,condition_then,1.3868610259999627
493,1.3874440660000005,0.7995798229999593,493,success,2,True,0,current_task,70316032,493,70549504,77000203,121,True,2,493,condition_then,1.3876628429999869
10,0.020041693000003136,0.009020518000014022,10,success,2,True,0.005013443999999367,oracle_source,70316032,10,70549504,77000203,68,True,2,10,condition_then,0.02004403699999102
10,0.010196344000000579,0.00020773899998260958,10,success,2,True,0.004967538000002492,oracle_direct,70316032,10,70549504,77000203,69,True,2,10,condition_then,0.010198652999974911
279,0.712768546999996,0.41614985500000046,279,success,3,True,0,generic,70316032,279,70549504,77000203,95,True,3,279,sequence,0.7128101050000168
279,0.7137746239999956,0.41704201699997157,279,success,3,True,0,current_task,70316032,279,70549504,77000203,95,True,3,279,sequence,0.7138724769999953
19,0.03456912600000095,0.017321782000024655,19,success,3,True,0.005856397999998819,oracle_source,70316032,19,70549504,77000203,73,True,3,19,sequence,0.03457983300000933
19,0.01646536299999468,0.0003752110000192488,19,success,3,True,0.0058150300000008315,oracle_direct,70316032,19,70549504,77000203,74,True,3,19,sequence,0.016467601999977433
361,1.0471512929999989,0.5964247369999214,361,success,7,True,0,generic,70316032,361,70549504,77000203,103,True,4,361,all_of,1.047222560000023
361,1.0519467389999946,0.5995628349999507,361,success,7,True,0,current_task,70316032,361,70549504,77000203,103,True,4,361,all_of,1.052063277000002
6,0.02373084399999925,0.006755285000011213,6,success,7,True,0.012420698999996205,oracle_source,70316032,6,70549504,77000203,66,True,4,6,all_of,0.023733216000039192
6,0.01685784600000062,0.0001559109999931252,6,success,7,True,0.01211013799999705,oracle_direct,70316032,6,70549504,77000203,66,True,4,6,all_of,0.016860209000014947
607,1.8377302160000042,1.0526955740000759,607,success,2,True,0,generic,70316032,607,70549504,77000203,127,True,5,607,condition_then,1.8379525120000153
607,1.8420100340000047,1.0518743969999846,607,success,2,True,0,current_task,70316032,607,70549504,77000203,127,True,5,607,condition_then,1.8422005730000137
6,0.013967217000001142,0.005330746999987923,6,success,2,True,0.005039913000004503,oracle_source,70316032,6,70549504,77000203,66,True,5,6,condition_then,0.013969608999957472
6,0.008612345999999604,0.00012910299999902008,6,success,2,True,0.004976143999996907,oracle_direct,70316032,6,70549504,77000203,66,True,5,6,condition_then,0.008614757000032114
658,2.477272769999999,1.431079140999799,658,success,3,True,0,generic,70316032,658,70631424,77000203,142,True,6,658,sequence,2.477549371000009
658,2.4862764229999996,1.4332403850000546,658,success,3,True,0,current_task,70316032,658,70631424,77000203,142,True,6,658,sequence,2.486473047000004
70,0.2358869090000013,0.1356782220000028,70,success,3,True,0.005863351999998656,oracle_source,70316032,70,70631424,77000203,74,True,6,70,sequence,0.23590240099997573
15,0.017922826000003056,0.0003017230000139648,15,success,3,True,0.005840509000002214,oracle_direct,70316032,15,70631424,77000203,70,True,6,15,sequence,0.01792518000002019
106,0.5547089760000006,0.31440727200001106,103,success,7,True,0,generic,70447104,106,70873088,77000203,79,True,7,106,all_of,0.5547983050000198
106,0.5602918989999992,0.3134352610000306,103,success,7,True,0,current_task,70447104,106,70873088,77000203,79,True,7,106,all_of,0.560333092999997
25,0.1367765150000011,0.06281715300001167,19,success,7,True,0.012315422000000353,oracle_source,70447104,25,70873088,77000203,67,True,7,25,all_of,0.13677910000001248
9,0.027206755999998222,0.00023476700001623385,9,success,7,True,0.012315782999998248,oracle_direct,70447104,9,70873088,77000203,64,True,7,9,all_of,0.02720892300004607
9,0.01868207399999733,0.0,0,success,2,True,0,generic,70447104,9,70873088,77000203,62,True,8,9,condition_then,0.0186846469999864
9,0.018580624000001933,0.0,0,success,2,True,0,current_task,70447104,9,70873088,77000203,62,True,8,9,condition_then,0.01858315700002322
9,0.023186816999995585,0.0,0,success,2,True,0.0049932860000012624,oracle_source,70447104,9,70873088,77000203,62,True,8,9,condition_then,0.023189513000033912
9,0.0235549550000016,0.0,0,success,2,True,0.004985812000001033,oracle_direct,70447104,9,70873088,77000203,62,True,8,9,condition_then,0.02355739900002618
362,0.9578156230000019,0.532142317000023,351,success,3,True,0,generic,70447104,362,70873088,77000203,101,True,9,362,branch,0.9578944230000275
362,0.9561918140000003,0.5318954559999369,351,success,3,True,0,current_task,70578176,362,70918144,77000203,101,True,9,362,branch,0.9590549179999925
10,0.017469617999999798,0.007069321000003015,10,success,3,True,0.005885050999999919,oracle_source,70578176,10,70918144,77000203,69,True,9,10,branch,0.017471933999956946
9,0.009697021000000916,0.00018242000001578162,9,success,3,True,0.0058444659999992155,oracle_direct,70578176,9,70918144,77000203,68,True,9,9,branch,0.00969924999998284
14,0.02996779200000077,0.0005056740000028981,1,success,3,True,0,generic,70578176,14,70918144,77000203,63,True,10,14,branch,0.029980005000027177
14,0.029921686000001557,0.0005467209999991951,1,success,3,True,0,current_task,70578176,14,70918144,77000203,63,True,10,14,branch,0.029925071999969077
14,0.0356900600000003,0.0004508419999993407,1,success,3,True,0.005984327000000178,oracle_source,70578176,14,70918144,77000203,63,True,10,14,branch,0.03569313600002033
14,0.035147836999996684,2.3222999999461535e-05,1,success,3,True,0.005927941999999575,oracle_direct,70578176,14,70918144,77000203,63,True,10,14,branch,0.03515070499997819
508,1.4305999589999985,0.8153238069999276,508,success,3,True,0,generic,70578176,508,70918144,77000203,123,True,11,508,branch,1.4307390339999984
508,1.4314250119999983,0.815496336000038,508,success,3,True,0,current_task,70578176,508,70918144,77000203,123,True,11,508,branch,1.4315028849999862
9,0.022124693999998613,0.006130309999996086,6,success,3,True,0.0059166810000022,oracle_source,70578176,9,70918144,77000203,66,True,11,9,branch,0.022127555999986726
9,0.015605908000004831,0.00012472200000956946,6,success,3,True,0.005865835000001596,oracle_direct,70578176,9,70918144,77000203,66,True,11,9,branch,0.015608512999961022
20,0.061418815000003235,0.0,0,success,3,True,0,generic,70578176,20,70918144,77000205,79,True,0,20,sequence,0.06144645700004503
20,0.06111478700000106,0.0,0,success,3,True,0,current_task,70578176,20,70918144,77000205,79,True,0,20,sequence,0.061125629000002846
20,0.06287666800000125,0.0,0,success,3,True,0.0019387010000002647,oracle_source,70578176,20,70918144,77000205,79,True,0,20,sequence,0.06287929199999098
20,0.06961118600000304,0.0,0,success,3,True,0.008171382000000449,oracle_direct,70578176,20,70918144,77000205,79,True,0,20,sequence,0.0696338850000302
19,0.10917647400000163,0.0,0,success,7,True,0,generic,70578176,19,70918144,77000205,79,True,1,19,all_of,0.10921939399997882
19,0.10871665599999858,0.0,0,success,7,True,0,current_task,70578176,19,70918144,77000205,79,True,1,19,all_of,0.1087274460000458
19,0.11332995299999737,0.0,0,success,7,True,0.003918329000001108,oracle_source,70578176,19,70918144,77000205,79,True,1,19,all_of,0.11333235799997965
19,0.11308149799999967,0.0,0,success,7,True,0.0039022580000036555,oracle_direct,70578176,19,70918144,77000205,79,True,1,19,all_of,0.1130933609999829
13,0.033578496000004066,0.0,0,success,2,True,0,generic,70578176,13,70918144,77000205,79,True,2,13,condition_then,0.0335810060000199
13,0.03340237700000159,0.0,0,success,2,True,0,current_task,70578176,13,70918144,77000205,79,True,2,13,condition_then,0.033413574000007884
13,0.035066585999999234,0.0,0,success,2,True,0.001683955000004289,oracle_source,70578176,13,70918144,77000205,79,True,2,13,condition_then,0.035069292999992285
13,0.03530199600000117,0.0,0,success,2,True,0.0017443280000009054,oracle_direct,70578176,13,70918144,77000205,79,True,2,13,condition_then,0.03530451199998197
17,0.05041675600000417,0.0,0,success,3,True,0,generic,70578176,17,70918144,77000205,79,True,3,17,sequence,0.05041925299997274
17,0.05054526699999684,0.0,0,success,3,True,0,current_task,70578176,17,70918144,77000205,79,True,3,17,sequence,0.05054770300000655
17,0.0525252260000002,0.0,0,success,3,True,0.0019315080000055218,oracle_source,70578176,17,70918144,77000205,79,True,3,17,sequence,0.052552964999961205
17,0.052211017000004745,0.0,0,success,3,True,0.0019528770000007967,oracle_direct,70578176,17,70918144,77000205,79,True,3,17,sequence,0.05221358099998952
16,0.08279677499999849,0.0,0,success,7,True,0,generic,70578176,16,70918144,77000205,79,True,4,16,all_of,0.08279930800000557
16,0.08372685099999444,0.0,0,success,7,True,0,current_task,70578176,16,70918144,77000205,79,True,4,16,all_of,0.08374029499998414
16,0.09422456899999787,0.0,0,success,7,True,0.003962602000001425,oracle_source,70578176,16,70918144,77000205,79,True,4,16,all_of,0.09422711000001982
16,0.08656333899999424,0.0,0,success,7,True,0.0039173569999988445,oracle_direct,70578176,16,70918144,77000205,79,True,4,16,all_of,0.08658699500000466
9,0.0204394559999983,0.0,0,success,2,True,0,generic,70578176,9,70918144,77000205,79,True,5,9,condition_then,0.020442221999985577
9,0.020512632999995617,0.0,0,success,2,True,0,current_task,70578176,9,70918144,77000205,79,True,5,9,condition_then,0.020524254999997993
9,0.021948885000000473,0.0,0,success,2,True,0.0016528570000033938,oracle_source,70578176,9,70918144,77000205,79,True,5,9,condition_then,0.021970061999979862
9,0.022424443000005567,0.0,0,success,2,True,0.001650603000001638,oracle_direct,70578176,9,70918144,77000205,79,True,5,9,condition_then,0.022427144999994653
19,0.054791256000001454,0.0,0,success,3,True,0,generic,70578176,19,70918144,77000205,79,True,6,19,sequence,0.05480945400000792
19,0.0547883410000054,0.0,0,success,3,True,0,current_task,70578176,19,70918144,77000205,79,True,6,19,sequence,0.0548003580000227
19,0.05685167500000432,0.0,0,success,3,True,0.001923693000001947,oracle_source,70578176,19,70918144,77000205,79,True,6,19,sequence,0.056854050000026746
19,0.05693840699999697,0.0,0,success,3,True,0.0019305060000007757,oracle_direct,70578176,19,70918144,77000205,79,True,6,19,sequence,0.056940780999980234
16,0.08315228800000085,0.0,0,success,7,True,0,generic,70578176,16,70918144,77000205,79,True,7,16,all_of,0.08315490199998976
16,0.08266472700000094,0.0,0,success,7,True,0,current_task,70578176,16,70918144,77000205,79,True,7,16,all_of,0.08266729199999645
16,0.086483960999999,0.0,0,success,7,True,0.003932124999998621,oracle_source,70578176,16,70918144,77000205,79,True,7,16,all_of,0.08650906000002578
16,0.08663845999999609,0.0,0,success,7,True,0.003926403999997774,oracle_direct,70578176,16,70918144,77000205,79,True,7,16,all_of,0.08664078600003222
12,0.027227615000001038,0.0,0,success,2,True,0,generic,70578176,12,70918144,77000205,79,True,8,12,condition_then,0.027237680000041564
12,0.02727458300000052,0.0,0,success,2,True,0,current_task,70578176,12,70918144,77000205,79,True,8,12,condition_then,0.027277083999990737
12,0.029049516999997138,0.0,0,success,2,True,0.0016825729999965233,oracle_source,70578176,12,70918144,77000205,79,True,8,12,condition_then,0.029063346999976147
12,0.028972813999999403,0.0,0,success,2,True,0.0016664030000015373,oracle_direct,70578176,12,70918144,77000205,79,True,8,12,condition_then,0.028975442999978895
9,0.027035556000001293,0.0,0,success,3,True,0,generic,70578176,9,70918144,77000205,79,True,9,9,branch,0.027037988000017776
9,0.02693715200000213,0.0,0,success,3,True,0,current_task,70578176,9,70918144,77000205,79,True,9,9,branch,0.02693984500001534
9,0.02901922000000212,0.0,0,success,3,True,0.0019692480000017554,oracle_source,70578176,9,70918144,77000205,79,True,9,9,branch,0.029021889000034662
9,0.029033427000001666,0.0,0,success,3,True,0.001974366999995425,oracle_direct,70578176,9,70918144,77000205,79,True,9,9,branch,0.029035915999997997
10,0.028961554000005663,0.0,0,success,3,True,0,generic,70578176,10,70918144,77000205,79,True,10,10,branch,0.02896423199996434
10,0.02895312700000119,0.0,0,success,3,True,0,current_task,70578176,10,70918144,77000205,79,True,10,10,branch,0.028955816000006962
10,0.03105162699999653,0.0,0,success,3,True,0.0019618640000018672,oracle_source,70578176,10,70918144,77000205,79,True,10,10,branch,0.031054132000008394
10,0.031007243999994216,0.0,0,success,3,True,0.0019577569999995603,oracle_direct,70578176,10,70918144,77000205,79,True,10,10,branch,0.031009908999976687
9,0.025266803000000948,0.0,0,success,3,True,0,generic,70578176,9,70918144,77000205,79,True,11,9,branch,0.025269417999993493
9,0.02571807500000034,0.0,0,success,3,True,0,current_task,70578176,9,70918144,77000205,79,True,11,9,branch,0.025720710000030067
9,0.02704025499999574,0.0,0,success,3,True,0.0019327799999970807,oracle_source,70578176,9,70918144,77000205,79,True,11,9,branch,0.027042757000003803
9,0.027187519999998244,0.0,0,success,3,True,0.0019523369999987494,oracle_direct,70578176,9,70918144,77000205,79,True,11,9,branch,0.02719014199999492
14,0.031884062000003155,0.0,0,success,3,True,0,generic,70578176,14,70918144,77000206,66,True,0,14,sequence,0.031886675000009745
14,0.03798116000000107,0.0,0,success,3,True,0,current_task,70578176,14,70918144,77000206,66,True,0,14,sequence,0.03798385199996801
14,0.03433539000000252,0.0,0,success,3,True,0.0018626990000001342,oracle_source,70578176,14,70918144,77000206,66,True,0,14,sequence,0.03433797799999638
14,0.03342435800000487,0.0,0,success,3,True,0.0018491340000039713,oracle_direct,70578176,14,70918144,77000206,66,True,0,14,sequence,0.03342692800003988
11,0.03099222599999507,0.0,0,success,7,True,0,generic,70578176,11,70918144,77000206,66,True,1,11,all_of,0.031003786999974636
11,0.031067286000002525,0.0,0,success,7,True,0,current_task,70578176,11,70918144,77000206,66,True,1,11,all_of,0.031069930999990447
11,0.034735016999995594,0.0,0,success,7,True,0.0037867329999983212,oracle_source,70578176,11,70918144,77000206,66,True,1,11,all_of,0.034737694000000374
11,0.03478084200000353,0.0,0,success,7,True,0.0037812830000021336,oracle_direct,70578176,11,70918144,77000206,66,True,1,11,all_of,0.034783209000011084
7,0.011949849000004065,0.0,0,success,2,True,0,generic,70578176,7,70918144,77000206,66,True,2,7,condition_then,0.011971706999986509
7,0.011831658000005518,0.0,0,success,2,True,0,current_task,70578176,7,70918144,77000206,66,True,2,7,condition_then,0.01183428100000583
7,0.013276987999994105,0.0,0,success,2,True,0.0015884970000001886,oracle_source,70578176,7,70918144,77000206,66,True,2,7,condition_then,0.013279696999973112
7,0.013377024999996934,0.0,0,success,2,True,0.0015702219999980116,oracle_direct,70578176,7,70918144,77000206,66,True,2,7,condition_then,0.013379704999977093
61,0.15601589000000615,0.059494155999978204,37,success,3,True,0,generic,70578176,61,70918144,77000206,69,True,3,61,sequence,0.15602563600003805
61,0.15964134800000096,0.061412334999999985,37,success,3,True,0,current_task,70578176,61,70918144,77000206,69,True,3,61,sequence,0.16196615000001202
63,0.15679688899999888,0.0781574140000032,54,success,3,True,0.0018459879999994655,oracle_source,70578176,63,70918144,77000206,72,True,3,63,sequence,0.15685240900000963
21,0.028104382000002204,0.0001868379999976355,11,success,3,True,0.0018623079999997572,oracle_direct,70578176,21,70918144,77000206,67,True,3,21,sequence,0.028107022999961373
48,0.21876455900000025,0.10526566700003315,37,success,7,True,0,generic,70578176,48,70918144,77000206,69,True,4,48,all_of,0.2187837309999736
48,0.2186454559999902,0.10518337699998881,37,success,7,True,0,current_task,70578176,48,70918144,77000206,69,True,4,48,all_of,0.21864777700000104
15,0.03827621100001011,0.004293768999986014,4,success,7,True,0.0037585500000005823,oracle_source,70578176,15,70918144,77000206,69,True,4,15,all_of,0.03827879099998199
15,0.03379932899999005,9.517899999877955e-05,4,success,7,True,0.0037510259999891105,oracle_direct,70578176,15,70918144,77000206,69,True,4,15,all_of,0.03380207899999732
13,0.02264498499999945,0.0,0,success,2,True,0,generic,70578176,13,70918144,77000206,66,True,5,13,condition_then,0.022656022000035136
13,0.022399737999990066,0.0,0,success,2,True,0,current_task,70578176,13,70918144,77000206,66,True,5,13,condition_then,0.022402317999990373
13,0.023788370999994868,0.0,0,success,2,True,0.0015594729999861556,oracle_source,70578176,13,70918144,77000206,66,True,5,13,condition_then,0.02379075900000771
13,0.023965731999993523,0.0,0,success,2,True,0.0015953289999970366,oracle_direct,70578176,13,70918144,77000206,66,True,5,13,condition_then,0.023968391000039446
81,0.2802740440000093,0.13016016900004956,60,success,3,True,0,generic,70578176,81,70918144,77000206,71,True,6,81,sequence,0.28029685299998164
88,0.2064827600000001,0.11785493499985478,88,success,3,True,0,current_task,70578176,88,70918144,77000206,74,True,6,88,sequence,0.20648474299997588
27,0.06764045500000293,0.037060006000018575,27,success,3,True,0.0018842690000013818,oracle_source,70578176,27,70918144,77000206,71,True,6,27,sequence,0.06764270899998337
20,0.022708033000000682,0.0003316000000097574,20,success,3,True,0.0018946889999966743,oracle_direct,70578176,20,70918144,77000206,70,True,6,20,sequence,0.02271024299994906
144,0.4229205310000026,0.23596476700004132,144,success,7,True,0,generic,70578176,144,70918144,77000206,78,True,7,144,all_of,0.4229458799999861
144,0.3657293419999945,0.20532260800001723,144,success,7,True,0,current_task,70578176,144,70918144,77000206,78,True,7,144,all_of,0.36579970600001843
17,0.06111601899999641,0.019284408000004305,8,success,7,True,0.0038349120000020775,oracle_source,70578176,17,70918144,77000206,68,True,7,17,all_of,0.061118735999968976
17,0.04182834499999899,0.00016103999999472762,8,success,7,True,0.003874867000007498,oracle_direct,70578176,17,70918144,77000206,68,True,7,17,all_of,0.04183214099998622
11,0.020297880999990525,0.0,0,success,2,True,0,generic,70578176,11,70918144,77000206,66,True,8,11,condition_then,0.020308571999976266
11,0.02025442000000055,0.0,0,success,2,True,0,current_task,70578176,11,70918144,77000206,66,True,8,11,condition_then,0.020258066999986113
11,0.021694949999996993,0.0,0,success,2,True,0.0016098560000017414,oracle_source,70578176,11,70918144,77000206,66,True,8,11,condition_then,0.021697454000047856
11,0.021810397000010084,0.0,0,success,2,True,0.0015857820000064748,oracle_direct,70578176,11,70918144,77000206,66,True,8,11,condition_then,0.02181293899997172
14,0.025593232000005628,0.0,0,success,3,True,0,generic,70578176,14,70918144,77000206,66,True,9,14,branch,0.025595846999976857
14,0.025455876000009425,0.0,0,success,3,True,0,current_task,70578176,14,70918144,77000206,66,True,9,14,branch,0.025458571000001484
14,0.027294728999990525,0.0,0,success,3,True,0.0018837679999990087,oracle_source,70578176,14,70918144,77000206,66,True,9,14,branch,0.027297302000022228
14,0.02737213400000371,0.0,0,success,3,True,0.0018832370000012588,oracle_direct,70578176,14,70918144,77000206,66,True,9,14,branch,0.02737460599996666
11,0.025460283999990452,0.0,0,success,3,True,0,generic,70578176,11,70918144,77000206,66,True,10,11,branch,0.025463029999968967
11,0.025656248999993636,0.0,0,success,3,True,0,current_task,70578176,11,70918144,77000206,66,True,10,11,branch,0.025658915000008164
11,0.027253383000001463,0.0,0,success,3,True,0.0018603749999925867,oracle_source,70578176,11,70918144,77000206,66,True,10,11,branch,0.02725620500001469
11,0.027410516000003327,0.0,0,success,3,True,0.0018693109999929902,oracle_direct,70578176,11,70918144,77000206,66,True,10,11,branch,0.0274132579999673
9,0.0192834959999999,0.0005640929999941591,1,success,3,True,0,generic,70578176,9,70918144,77000206,67,True,11,9,branch,0.01929462999999032
9,0.01927995100000146,0.0005073680000009517,1,success,3,True,0,current_task,70578176,9,70918144,77000206,67,True,11,9,branch,0.019282658000008723
8,0.016132932000004985,0.0008650449999976217,2,success,3,True,0.0018501060000062353,oracle_source,70578176,8,70918144,77000206,68,True,11,8,branch,0.0161366479999856
8,0.015462310000003754,3.59059999937017e-05,2,success,3,True,0.0018287160000056701,oracle_direct,70578176,8,70918144,77000206,68,True,11,8,branch,0.015465034999976979
120,0.43823414999999954,0.24649592700002643,111,success,3,True,0,generic,70578176,120,70918144,77000207,79,True,0,120,sequence,0.4383097119999775
102,0.377799918000008,0.21041499500002203,93,success,3,True,0,current_task,70578176,102,70918144,77000207,75,True,0,102,sequence,0.3778255629999876
31,0.10362835299999062,0.051488318999972194,23,success,3,True,0.003073571000001607,oracle_source,70578176,31,70918144,77000207,75,True,0,31,sequence,0.10364091500002814
