seed,task_id,task_type,n,condition,true_memory,memory_states,equivalent,registered_success,held_out,held_out_success,held_out_optimal,mean_step_ratio,rounds,sample_traces,seconds
2101,20,condition_then,16,goal_set,3,2,False,True,16,12,12,1.0,,16,0.011
2101,20,condition_then,16,rpni_random,3,3,False,True,16,12,12,1.0,,32,0.029
2101,20,condition_then,16,rpni_near_miss,3,3,False,True,16,12,12,1.0,,48,0.033
2101,20,condition_then,16,rpni_counterexample,3,3,False,True,16,12,12,1.0,0,32,0.03
2101,21,sequence,2,goal_set,4,2,False,False,16,0,0,,,2,0.007
2101,21,sequence,2,rpni_random,4,3,False,False,16,0,0,,,4,0.011
2101,21,sequence,2,rpni_near_miss,4,3,False,False,16,0,0,,,6,0.016
2101,21,sequence,2,rpni_counterexample,4,3,False,False,16,0,0,,17,20,0.147
2101,21,sequence,4,goal_set,4,2,False,False,16,0,0,,,4,0.005
2101,21,sequence,4,rpni_random,4,3,False,False,16,0,0,,,8,0.014
2101,21,sequence,4,rpni_near_miss,4,3,False,False,16,0,0,,,12,0.023
2101,21,sequence,4,rpni_counterexample,4,4,False,False,16,0,0,,17,24,0.247
2101,21,sequence,8,goal_set,4,2,False,False,16,0,0,,,8,0.009
2101,21,sequence,8,rpni_random,4,4,False,False,16,0,0,,,16,0.029
2101,21,sequence,8,rpni_near_miss,4,3,False,False,16,0,0,,,24,0.049
2101,21,sequence,8,rpni_counterexample,4,4,False,False,16,0,0,,17,32,0.328
2101,21,sequence,16,goal_set,4,2,False,False,16,0,0,,,16,0.011
2101,21,sequence,16,rpni_random,4,4,False,False,16,0,0,,,32,0.038
2101,21,sequence,16,rpni_near_miss,4,3,False,False,16,0,0,,,48,0.063
2101,21,sequence,16,rpni_counterexample,4,4,False,False,16,0,0,,17,48,0.661
2101,22,all_of,2,goal_set,8,2,False,False,16,0,0,,,2,0.008
2101,22,all_of,2,rpni_random,8,3,False,False,16,0,0,,,4,0.03
2101,22,all_of,2,rpni_near_miss,8,3,False,False,16,0,0,,,6,0.033
2101,22,all_of,2,rpni_counterexample,8,4,False,False,16,0,0,,17,20,0.213
2101,22,all_of,4,goal_set,8,2,False,False,16,0,0,,,4,0.013
2101,22,all_of,4,rpni_random,8,3,False,False,16,0,0,,,8,0.035
2101,22,all_of,4,rpni_near_miss,8,3,False,False,16,0,0,,,12,0.035
2101,22,all_of,4,rpni_counterexample,8,4,False,False,16,0,0,,17,24,0.233
2101,22,all_of,8,goal_set,8,2,False,False,16,0,0,,,8,0.007
2101,22,all_of,8,rpni_random,8,3,False,False,16,0,0,,,16,0.044
2101,22,all_of,8,rpni_near_miss,8,3,False,False,16,0,0,,,24,0.028
2101,22,all_of,8,rpni_counterexample,8,4,False,False,16,0,0,,17,32,0.281
2101,22,all_of,16,goal_set,8,2,False,False,16,0,0,,,16,0.006
2101,22,all_of,16,rpni_random,8,4,False,False,16,0,0,,,32,0.032
2101,22,all_of,16,rpni_near_miss,8,3,False,False,16,0,0,,,48,0.04
2101,22,all_of,16,rpni_counterexample,8,4,False,False,16,0,0,,17,48,0.514
2101,23,condition_then,2,goal_set,3,2,False,True,16,8,8,1.0,,2,0.008
2101,23,condition_then,2,rpni_random,3,3,False,True,16,14,14,1.0,,4,0.016
2101,23,condition_then,2,rpni_near_miss,3,3,False,True,16,14,14,1.0,,6,0.013
2101,23,condition_then,2,rpni_counterexample,3,3,False,True,16,14,14,1.0,0,4,0.016
2101,23,condition_then,4,goal_set,3,2,False,True,16,8,8,1.0,,4,0.008
2101,23,condition_then,4,rpni_random,3,3,False,True,16,14,14,1.0,,8,0.016
2101,23,condition_then,4,rpni_near_miss,3,3,False,True,16,8,8,1.0,,12,0.014
2101,23,condition_then,4,rpni_counterexample,3,3,False,True,16,14,14,1.0,0,8,0.02
2101,23,condition_then,8,goal_set,3,2,False,True,16,8,8,1.0,,8,0.008
2101,23,condition_then,8,rpni_random,3,3,False,True,16,14,14,1.0,,16,0.023
2101,23,condition_then,8,rpni_near_miss,3,3,False,True,16,8,8,1.0,,24,0.02
2101,23,condition_then,8,rpni_counterexample,3,3,False,True,16,14,14,1.0,0,16,0.024
2101,23,condition_then,16,goal_set,3,2,False,True,16,8,8,1.0,,16,0.008
2101,23,condition_then,16,rpni_random,3,3,False,True,16,8,8,1.0,,32,0.026
2101,23,condition_then,16,rpni_near_miss,3,3,False,True,16,8,8,1.0,,48,0.03
2101,23,condition_then,16,rpni_counterexample,3,3,False,True,16,8,8,1.0,0,32,0.038
2101,24,sequence,2,goal_set,4,2,False,False,16,0,0,,,2,0.015
2101,24,sequence,2,rpni_random,4,2,False,False,16,0,0,,,4,0.015
2101,24,sequence,2,rpni_near_miss,4,3,False,False,16,0,0,,,6,0.016
2101,24,sequence,2,rpni_counterexample,4,3,False,False,16,0,0,,17,20,0.165
2101,24,sequence,4,goal_set,4,2,False,False,16,0,0,,,4,0.021
2101,24,sequence,4,rpni_random,4,2,False,False,16,0,0,,,8,0.018
2101,24,sequence,4,rpni_near_miss,4,3,False,False,16,0,0,,,12,0.039
2101,24,sequence,4,rpni_counterexample,4,3,False,False,16,0,0,,17,24,0.237
2101,24,sequence,8,goal_set,4,2,False,False,16,0,0,,,8,0.012
2101,24,sequence,8,rpni_random,4,2,False,False,16,0,0,,,16,0.023
2101,24,sequence,8,rpni_near_miss,4,3,False,False,16,0,0,,,24,0.036
2101,24,sequence,8,rpni_counterexample,4,4,False,False,16,0,0,,17,32,0.346
2101,24,sequence,16,goal_set,4,2,False,False,16,0,0,,,16,0.01
2101,24,sequence,16,rpni_random,4,3,False,False,16,0,0,,,32,0.032
2101,24,sequence,16,rpni_near_miss,4,3,False,False,16,0,0,,,48,0.051
2101,24,sequence,16,rpni_counterexample,4,4,False,False,16,0,0,,17,48,0.571
2101,25,all_of,2,goal_set,8,2,False,False,16,0,0,,,2,0.009
2101,25,all_of,2,rpni_random,8,2,False,False,16,0,0,,,4,0.012
2101,25,all_of,2,rpni_near_miss,8,3,False,False,16,0,0,,,6,0.025
2101,25,all_of,2,rpni_counterexample,8,4,False,False,16,0,0,,17,20,0.17
2101,25,all_of,4,goal_set,8,2,False,False,16,0,0,,,4,0.008
2101,25,all_of,4,rpni_random,8,3,False,False,16,0,0,,,8,0.028
2101,25,all_of,4,rpni_near_miss,8,3,False,False,16,0,0,,,12,0.034
2101,25,all_of,4,rpni_counterexample,8,4,False,False,16,0,0,,17,24,0.234
2101,25,all_of,8,goal_set,8,2,False,False,16,0,0,,,8,0.008
2101,25,all_of,8,rpni_random,8,4,False,False,16,0,0,,,16,0.048
2101,25,all_of,8,rpni_near_miss,8,4,False,False,16,0,0,,,24,0.038
2101,25,all_of,8,rpni_counterexample,8,4,False,False,16,0,0,,17,32,0.3
2101,25,all_of,16,goal_set,8,2,False,False,16,0,0,,,16,0.004
2101,25,all_of,16,rpni_random,8,4,False,False,16,0,0,,,32,0.032
2101,25,all_of,16,rpni_near_miss,8,4,False,False,16,0,0,,,48,0.033
2101,25,all_of,16,rpni_counterexample,8,4,False,False,16,0,0,,17,48,0.467
2101,26,condition_then,2,goal_set,3,2,False,False,16,2,2,1.0,,2,0.009
2101,26,condition_then,2,rpni_random,3,2,False,False,16,2,2,1.0,,4,0.013
2101,26,condition_then,2,rpni_near_miss,3,3,False,False,16,6,6,1.0,,6,0.017
2101,26,condition_then,2,rpni_counterexample,3,3,False,True,16,16,16,1.0,7,11,0.058
2101,26,condition_then,4,goal_set,3,2,False,False,16,2,2,1.0,,4,0.011
2101,26,condition_then,4,rpni_random,3,2,False,False,16,2,2,1.0,,8,0.009
2101,26,condition_then,4,rpni_near_miss,3,3,False,False,16,11,11,1.0,,12,0.027
2101,26,condition_then,4,rpni_counterexample,3,4,False,False,16,6,6,1.0,17,24,0.103
2101,26,condition_then,8,goal_set,3,2,False,False,16,2,2,1.0,,8,0.01
2101,26,condition_then,8,rpni_random,3,3,False,False,16,3,3,1.0,,16,0.019
2101,26,condition_then,8,rpni_near_miss,3,3,False,False,16,9,9,1.0,,24,0.03
2101,26,condition_then,8,rpni_counterexample,3,4,False,False,16,3,3,1.0,17,32,0.189
2101,26,condition_then,16,goal_set,3,2,False,False,16,2,2,1.0,,16,0.012
2101,26,condition_then,16,rpni_random,3,3,False,False,16,3,3,1.0,,32,0.029
2101,26,condition_then,16,rpni_near_miss,3,3,False,False,16,9,9,1.0,,48,0.045
2101,26,condition_then,16,rpni_counterexample,3,4,False,False,16,6,6,1.0,17,48,0.356
2101,27,sequence,2,goal_set,4,2,False,False,16,0,0,,,2,0.013
2101,27,sequence,2,rpni_random,4,2,False,False,16,0,0,,,4,0.017
2101,27,sequence,2,rpni_near_miss,4,3,False,False,16,0,0,,,6,0.035
2101,27,sequence,2,rpni_counterexample,4,4,False,False,16,0,0,,17,20,0.163
2101,27,sequence,4,goal_set,4,2,False,False,16,0,0,,,4,0.014
2101,27,sequence,4,rpni_random,4,2,False,False,16,0,0,,,8,0.024
2101,27,sequence,4,rpni_near_miss,4,3,False,False,16,0,0,,,12,0.037
2101,27,sequence,4,rpni_counterexample,4,4,False,False,16,0,0,,17,24,0.199
2101,27,sequence,8,goal_set,4,2,False,False,16,0,0,,,8,0.016
2101,27,sequence,8,rpni_random,4,2,False,False,16,0,0,,,16,0.031
2101,27,sequence,8,rpni_near_miss,4,3,False,False,16,2,2,1.0,,24,0.053
2101,27,sequence,8,rpni_counterexample,4,4,False,False,16,3,3,1.0,17,32,0.355
2101,27,sequence,16,goal_set,4,2,False,False,16,0,0,,,16,0.013
2101,27,sequence,16,rpni_random,4,3,False,False,16,0,0,,,32,0.03
2101,27,sequence,16,rpni_near_miss,4,3,False,False,16,2,2,1.0,,48,0.061
2101,27,sequence,16,rpni_counterexample,4,4,False,True,16,16,16,1.0,16,48,0.424
2101,28,all_of,2,goal_set,8,2,False,False,16,0,0,,,2,0.004
2101,28,all_of,2,rpni_random,8,3,False,False,16,0,0,,,4,0.023
2101,28,all_of,2,rpni_near_miss,8,4,False,False,16,0,0,,,6,0.03
2101,28,all_of,2,rpni_counterexample,8,4,False,False,16,0,0,,17,20,0.136
2101,28,all_of,4,goal_set,8,2,False,False,16,0,0,,,4,0.005
2101,28,all_of,4,rpni_random,8,3,False,False,16,0,0,,,8,0.021
2101,28,all_of,4,rpni_near_miss,8,4,False,False,16,0,0,,,12,0.033
2101,28,all_of,4,rpni_counterexample,8,5,False,False,16,0,0,,17,24,0.199
2101,28,all_of,8,goal_set,8,2,False,False,16,0,0,,,8,0.005
2101,28,all_of,8,rpni_random,8,4,False,False,16,0,0,,,16,0.027
2101,28,all_of,8,rpni_near_miss,8,4,False,False,16,0,0,,,24,0.049
2101,28,all_of,8,rpni_counterexample,8,5,False,False,16,0,0,,17,32,0.281
2101,28,all_of,16,goal_set,8,2,False,False,16,0,0,,,16,0.002
2101,28,all_of,16,rpni_random,8,5,False,False,16,0,0,,,32,0.038
2101,28,all_of,16,rpni_near_miss,8,4,False,False,16,0,0,,,48,0.056
2101,28,all_of,16,rpni_counterexample,8,6,False,False,16,0,0,,17,48,0.432
2101,29,condition_then,2,goal_set,3,2,False,False,16,4,4,1.0,,2,0.006
2101,29,condition_then,2,rpni_random,3,2,False,False,16,4,4,1.0,,4,0.008
2101,29,condition_then,2,rpni_near_miss,3,3,False,False,16,6,6,1.0,,6,0.01
2101,29,condition_then,2,rpni_counterexample,3,3,False,True,16,12,12,1.0,1,5,0.018
2101,29,condition_then,4,goal_set,3,2,False,False,16,4,4,1.0,,4,0.007
2101,29,condition_then,4,rpni_random,3,2,False,False,16,4,4,1.0,,8,0.013
2101,29,condition_then,4,rpni_near_miss,3,3,False,False,16,5,5,1.0,,12,0.013
2101,29,condition_then,4,rpni_counterexample,3,3,False,True,16,8,8,1.0,1,9,0.023
2101,29,condition_then,8,goal_set,3,2,False,False,16,4,4,1.0,,8,0.007
2101,29,condition_then,8,rpni_random,3,2,False,False,16,4,4,1.0,,16,0.018
2101,29,condition_then,8,rpni_near_miss,3,3,False,False,16,4,4,1.0,,24,0.018
2101,29,condition_then,8,rpni_counterexample,3,4,False,True,16,5,5,1.0,7,23,0.14
2101,29,condition_then,16,goal_set,3,2,False,False,16,4,4,1.0,,16,0.008
2101,29,condition_then,16,rpni_random,3,2,False,False,16,4,4,1.0,,32,0.025
2101,29,condition_then,16,rpni_near_miss,3,3,False,False,16,4,4,1.0,,48,0.033
2101,29,condition_then,16,rpni_counterexample,3,4,False,True,16,5,5,1.0,7,39,0.166
2101,30,sequence,2,goal_set,4,2,False,False,16,0,0,,,2,0.015
2101,30,sequence,2,rpni_random,4,2,False,False,16,0,0,,,4,0.021
2101,30,sequence,2,rpni_near_miss,4,3,False,False,16,0,0,,,6,0.028
2101,30,sequence,2,rpni_counterexample,4,4,False,False,16,0,0,,17,20,0.169
2101,30,sequence,4,goal_set,4,2,False,False,16,0,0,,,4,0.018
2101,30,sequence,4,rpni_random,4,2,False,False,16,0,0,,,8,0.027
2101,30,sequence,4,rpni_near_miss,4,3,False,False,16,0,0,,,12,0.039
2101,30,sequence,4,rpni_counterexample,4,4,False,False,16,1,1,1.0,17,24,0.23
2101,30,sequence,8,goal_set,4,2,False,False,16,0,0,,,8,0.016
2101,30,sequence,8,rpni_random,4,2,False,False,16,0,0,,,16,0.025
2101,30,sequence,8,rpni_near_miss,4,3,False,False,16,0,0,,,24,0.04
2101,30,sequence,8,rpni_counterexample,4,4,False,False,16,0,0,,17,32,0.285
2101,30,sequence,16,goal_set,4,2,False,False,16,0,0,,,16,0.01
2101,30,sequence,16,rpni_random,4,2,False,False,16,0,0,,,32,0.035
2101,30,sequence,16,rpni_near_miss,4,3,False,False,16,0,0,,,48,0.034
2101,30,sequence,16,rpni_counterexample,4,4,False,False,16,0,0,,17,48,0.35
2101,31,all_of,2,goal_set,8,2,False,False,16,0,0,,,2,0.003
2101,31,all_of,2,rpni_random,8,3,False,False,16,0,0,,,4,0.011
2101,31,all_of,2,rpni_near_miss,8,4,False,False,16,0,0,,,6,0.015
2101,31,all_of,2,rpni_counterexample,8,4,False,False,16,0,0,,17,20,0.09
2101,31,all_of,4,goal_set,8,2,False,False,16,0,0,,,4,0.003
2101,31,all_of,4,rpni_random,8,3,False,False,16,0,0,,,8,0.013
2101,31,all_of,4,rpni_near_miss,8,4,False,False,16,0,0,,,12,0.011
2101,31,all_of,4,rpni_counterexample,8,4,False,False,16,0,0,,17,24,0.161
2101,31,all_of,8,goal_set,8,2,False,False,16,0,0,,,8,0.006
2101,31,all_of,8,rpni_random,8,3,False,False,16,0,0,,,16,0.033
2101,31,all_of,8,rpni_near_miss,8,4,False,False,16,0,0,,,24,0.028
2101,31,all_of,8,rpni_counterexample,8,4,False,False,16,0,0,,17,32,0.192
2101,31,all_of,16,goal_set,8,2,False,False,16,0,0,,,16,0.003
2101,31,all_of,16,rpni_random,8,3,False,False,16,0,0,,,32,0.031
2101,31,all_of,16,rpni_near_miss,8,4,False,False,16,0,0,,,48,0.036
2101,31,all_of,16,rpni_counterexample,8,4,False,False,16,0,0,,17,48,0.367
2101,32,condition_then,2,goal_set,3,2,False,True,16,4,4,1.0,,2,0.009
2101,32,condition_then,2,rpni_random,3,3,False,True,16,4,4,1.0,,4,0.027
2101,32,condition_then,2,rpni_near_miss,3,3,False,True,16,4,4,1.0,,6,0.026
2101,32,condition_then,2,rpni_counterexample,3,3,False,True,16,4,4,1.0,0,4,0.027
2101,32,condition_then,4,goal_set,3,2,False,True,16,4,4,1.0,,4,0.006
2101,32,condition_then,4,rpni_random,3,3,False,True,16,4,4,1.0,,8,0.036
2101,32,condition_then,4,rpni_near_miss,3,3,False,True,16,4,4,1.0,,12,0.031
2101,32,condition_then,4,rpni_counterexample,3,3,False,True,16,4,4,1.0,0,8,0.038
2101,32,condition_then,8,goal_set,3,2,False,True,16,4,4,1.0,,8,0.009
2101,32,condition_then,8,rpni_random,3,3,False,True,16,4,4,1.0,,16,0.031
2101,32,condition_then,8,rpni_near_miss,3,3,False,True,16,4,4,1.0,,24,0.029
2101,32,condition_then,8,rpni_counterexample,3,3,False,True,16,4,4,1.0,0,16,0.028
2101,32,condition_then,16,goal_set,3,2,False,True,16,4,4,1.0,,16,0.009
2101,32,condition_then,16,rpni_random,3,3,False,True,16,4,4,1.0,,32,0.038
2101,32,condition_then,16,rpni_near_miss,3,3,False,True,16,4,4,1.0,,48,0.057
2101,32,condition_then,16,rpni_counterexample,3,3,False,True,16,4,4,1.0,0,32,0.074
2101,33,sequence,2,goal_set,4,2,False,False,16,0,0,,,2,0.012
2101,33,sequence,2,rpni_random,4,2,False,False,16,0,0,,,4,0.023
2101,33,sequence,2,rpni_near_miss,4,3,False,False,16,0,0,,,6,0.031
2101,33,sequence,2,rpni_counterexample,4,3,False,False,16,0,0,,17,20,0.218
2101,33,sequence,4,goal_set,4,2,False,False,16,0,0,,,4,0.01
2101,33,sequence,4,rpni_random,4,2,False,False,16,0,0,,,8,0.02
2101,33,sequence,4,rpni_near_miss,4,3,False,False,16,0,0,,,12,0.026
2101,33,sequence,4,rpni_counterexample,4,4,False,False,16,0,0,,17,24,0.25
2101,33,sequence,8,goal_set,4,2,False,False,16,0,0,,,8,0.007
2101,33,sequence,8,rpni_random,4,3,False,False,16,0,0,,,16,0.026
2101,33,sequence,8,rpni_near_miss,4,3,False,False,16,0,0,,,24,0.048
2101,33,sequence,8,rpni_counterexample,4,4,False,False,16,0,0,,17,32,0.35
2101,33,sequence,16,goal_set,4,2,False,False,16,0,0,,,16,0.008
2101,33,sequence,16,rpni_random,4,4,False,False,16,0,0,,,32,0.045
2101,33,sequence,16,rpni_near_miss,4,3,False,False,16,0,0,,,48,0.078
2101,33,sequence,16,rpni_counterexample,4,4,False,False,16,0,0,,17,48,0.452
2101,34,all_of,2,goal_set,8,2,False,False,16,1,1,1.0,,2,0.011
2101,34,all_of,2,rpni_random,8,2,False,False,16,1,1,1.0,,4,0.026
2101,34,all_of,2,rpni_near_miss,8,3,False,False,16,4,4,1.0,,6,0.041
2101,34,all_of,2,rpni_counterexample,8,4,False,False,16,8,7,1.0446,17,20,0.206
2101,34,all_of,4,goal_set,8,2,False,False,16,0,0,,,4,0.02
2101,34,all_of,4,rpni_random,8,3,False,False,16,0,0,,,8,0.032
2101,34,all_of,4,rpni_near_miss,8,4,False,False,16,0,0,,,12,0.026
2101,34,all_of,4,rpni_counterexample,8,4,False,False,16,1,1,1.0,17,24,0.221
2101,34,all_of,8,goal_set,8,2,False,False,16,0,0,,,8,0.004
2101,34,all_of,8,rpni_random,8,3,False,False,16,0,0,,,16,0.024
2101,34,all_of,8,rpni_near_miss,8,4,False,False,16,0,0,,,24,0.021
2101,34,all_of,8,rpni_counterexample,8,4,False,False,16,0,0,,17,32,0.203
2101,34,all_of,16,goal_set,8,2,False,False,16,0,0,,,16,0.004
2101,34,all_of,16,rpni_random,8,4,False,False,16,0,0,,,32,0.032
2101,34,all_of,16,rpni_near_miss,8,4,False,False,16,0,0,,,48,0.028
2101,34,all_of,16,rpni_counterexample,8,4,False,False,16,0,0,,17,48,0.446
2101,35,condition_then,2,goal_set,3,2,False,False,16,2,2,1.0,,2,0.012
2101,35,condition_then,2,rpni_random,3,3,False,False,16,2,2,1.0,,4,0.025
2101,35,condition_then,2,rpni_near_miss,3,3,False,False,16,2,2,1.0,,6,0.024
2101,35,condition_then,2,rpni_counterexample,3,4,False,False,16,2,2,1.0,17,20,0.134
2101,35,condition_then,4,goal_set,3,2,False,False,16,2,2,1.0,,4,0.009
2101,35,condition_then,4,rpni_random,3,3,False,False,16,2,2,1.0,,8,0.027
2101,35,condition_then,4,rpni_near_miss,3,3,False,False,16,2,2,1.0,,12,0.026
2101,35,condition_then,4,rpni_counterexample,3,4,False,False,16,2,2,1.0,17,24,0.167
2101,35,condition_then,8,goal_set,3,2,False,False,16,2,2,1.0,,8,0.012
2101,35,condition_then,8,rpni_random,3,3,False,False,16,2,2,1.0,,16,0.03
2101,35,condition_then,8,rpni_near_miss,3,3,False,False,16,2,2,1.0,,24,0.031
2101,35,condition_then,8,rpni_counterexample,3,5,False,False,16,3,3,1.0,17,32,0.261
2101,35,condition_then,16,goal_set,3,2,False,False,16,2,2,1.0,,16,0.013
2101,35,condition_then,16,rpni_random,3,3,False,False,16,2,2,1.0,,32,0.037
2101,35,condition_then,16,rpni_near_miss,3,3,False,False,16,2,2,1.0,,48,0.04
2101,35,condition_then,16,rpni_counterexample,3,4,False,False,16,2,2,1.0,17,48,0.435
2101,36,branch,2,goal_set,4,2,False,False,16,0,0,,,2,0.014
2101,36,branch,2,rpni_random,4,2,False,False,16,0,0,,,4,0.022
2101,36,branch,2,rpni_near_miss,4,3,False,False,16,2,2,1.0,,6,0.025
2101,36,branch,2,rpni_counterexample,4,3,False,True,16,14,14,1.0,2,6,0.047
2101,36,branch,4,goal_set,4,2,False,False,16,0,0,,,4,0.015
2101,36,branch,4,rpni_random,4,2,False,False,16,0,0,,,8,0.025
2101,36,branch,4,rpni_near_miss,4,3,False,False,16,2,2,1.0,,12,0.029
2101,36,branch,4,rpni_counterexample,4,3,False,True,16,2,2,1.0,2,10,0.043
2101,36,branch,8,goal_set,4,2,False,False,16,0,0,,,8,0.016
2101,36,branch,8,rpni_random,4,2,False,False,16,0,0,,,16,0.024
2101,36,branch,8,rpni_near_miss,4,4,False,False,16,0,0,,,24,0.045
2101,36,branch,8,rpni_counterexample,4,3,False,True,16,1,1,1.0,2,18,0.05
2101,36,branch,16,goal_set,4,2,False,False,16,0,0,,,16,0.014
2101,36,branch,16,rpni_random,4,2,False,False,16,0,0,,,32,0.034
2101,36,branch,16,rpni_near_miss,4,4,False,False,16,0,0,,,48,0.044
2101,36,branch,16,rpni_counterexample,4,3,False,True,16,1,1,1.0,2,34,0.073
2101,37,branch,2,goal_set,4,2,False,False,16,0,0,,,2,0.006
2101,37,branch,2,rpni_random,4,2,False,False,16,0,0,,,4,0.011
2101,37,branch,2,rpni_near_miss,4,3,False,False,16,0,0,,,6,0.016
2101,37,branch,2,rpni_counterexample,4,3,False,True,16,16,16,1.0,5,9,0.059
2101,37,branch,4,goal_set,4,2,False,False,16,0,0,,,4,0.007
2101,37,branch,4,rpni_random,4,2,False,False,16,0,0,,,8,0.013
2101,37,branch,4,rpni_near_miss,4,3,False,False,16,0,0,,,12,0.017
2101,37,branch,4,rpni_counterexample,4,3,False,True,16,16,16,1.0,6,14,0.084
2101,37,branch,8,goal_set,4,2,False,False,16,0,0,,,8,0.008
2101,37,branch,8,rpni_random,4,2,False,False,16,0,0,,,16,0.019
2101,37,branch,8,rpni_near_miss,4,3,False,False,16,0,0,,,24,0.032
2101,37,branch,8,rpni_counterexample,4,5,False,False,16,0,0,,17,32,0.315
2101,37,branch,16,goal_set,4,2,False,False,16,0,0,,,16,0.008
2101,37,branch,16,rpni_random,4,3,False,False,16,0,0,,,32,0.03
2101,37,branch,16,rpni_near_miss,4,4,False,False,16,0,0,,,48,0.048
2101,37,branch,16,rpni_counterexample,4,5,False,False,16,0,0,,17,48,0.486
2101,38,branch,2,goal_set,4,2,False,False,16,0,0,,,2,0.009
2101,38,branch,2,rpni_random,4,2,False,False,16,0,0,,,4,0.016
2101,38,branch,2,rpni_near_miss,4,3,False,False,16,7,7,1.0,,6,0.017
2101,38,branch,2,rpni_counterexample,4,3,False,True,16,14,14,1.0,2,6,0.031
2101,38,branch,4,goal_set,4,2,False,False,16,0,0,,,4,0.01
2101,38,branch,4,rpni_random,4,3,False,False,16,0,0,,,8,0.015
2101,38,branch,4,rpni_near_miss,4,3,False,True,16,14,14,1.0,,12,0.024
2101,38,branch,4,rpni_counterexample,4,3,False,True,16,14,14,1.0,1,9,0.031
2101,38,branch,8,goal_set,4,2,False,False,16,0,0,,,8,0.009
2101,38,branch,8,rpni_random,4,3,False,False,16,0,0,,,16,0.029
2101,38,branch,8,rpni_near_miss,4,3,False,True,16,14,14,1.0,,24,0.035
2101,38,branch,8,rpni_counterexample,4,3,False,True,16,14,14,1.0,1,17,0.039
2101,38,branch,16,goal_set,4,2,False,False,16,0,0,,,16,0.009
2101,38,branch,16,rpni_random,4,4,False,False,16,0,0,,,32,0.03
2101,38,branch,16,rpni_near_miss,4,3,False,True,16,14,14,1.0,,48,0.044
2101,38,branch,16,rpni_counterexample,4,3,False,True,16,14,14,1.0,1,33,0.062
2101,39,branch,2,goal_set,4,2,False,False,16,1,1,1.0,,2,0.011
2101,39,branch,2,rpni_random,4,2,False,False,16,1,1,1.0,,4,0.014
2101,39,branch,2,rpni_near_miss,4,3,False,False,16,5,5,1.0,,6,0.026
2101,39,branch,2,rpni_counterexample,4,3,False,True,16,16,16,1.0,4,8,0.055
2101,39,branch,4,goal_set,4,2,False,False,16,1,1,1.0,,4,0.011
2101,39,branch,4,rpni_random,4,2,False,False,16,1,1,1.0,,8,0.017
2101,39,branch,4,rpni_near_miss,4,3,False,False,16,5,5,1.0,,12,0.044
2101,39,branch,4,rpni_counterexample,4,3,False,True,16,16,16,1.0,4,12,0.086
2101,39,branch,8,goal_set,4,2,False,False,16,1,1,1.0,,8,0.012
2101,39,branch,8,rpni_random,4,2,False,False,16,1,1,1.0,,16,0.028
2101,39,branch,8,rpni_near_miss,4,3,False,True,16,16,16,1.0,,24,0.065
2101,39,branch,8,rpni_counterexample,4,3,False,True,16,16,16,1.0,2,18,0.077
2101,39,branch,16,goal_set,4,2,False,False,16,1,1,1.0,,16,0.009
2101,39,branch,16,rpni_random,4,3,False,False,16,1,1,1.0,,32,0.032
2101,39,branch,16,rpni_near_miss,4,3,False,False,16,5,5,1.0,,48,0.045
2101,39,branch,16,rpni_counterexample,4,3,False,True,16,13,13,1.0,15,47,0.434
2101,40,branch,2,goal_set,4,2,False,False,16,0,0,,,2,0.008
2101,40,branch,2,rpni_random,4,2,False,False,16,0,0,,,4,0.009
2101,40,branch,2,rpni_near_miss,4,3,False,False,16,0,0,,,6,0.026
2101,40,branch,2,rpni_counterexample,4,3,False,True,16,11,11,1.0,5,9,0.06
2101,40,branch,4,goal_set,4,2,False,False,16,0,0,,,4,0.007
2101,40,branch,4,rpni_random,4,3,False,False,16,0,0,,,8,0.013
2101,40,branch,4,rpni_near_miss,4,3,False,False,16,6,6,1.0,,12,0.034
2101,40,branch,4,rpni_counterexample,4,3,False,True,16,9,9,1.0,5,13,0.079
2101,40,branch,8,goal_set,4,2,False,False,16,0,0,,,8,0.01
