slip,seed,task_id,task_type,planner,replicate,success,steps,exploration_steps,states_added,model_changes,builds,failure_reason,seconds
0.05,2808,14,condition_then,linear,1,True,12,0,0,0,1,success,0.005
0.05,2808,14,condition_then,shortest,1,True,12,0,0,0,1,success,0.004
0.05,2808,14,condition_then,linear,2,True,7,0,0,0,1,success,0.006
0.05,2808,14,condition_then,shortest,2,True,7,0,0,0,1,success,0.003
0.05,2808,14,condition_then,linear,3,True,8,0,0,0,1,success,0.008
0.05,2808,14,condition_then,shortest,3,True,8,0,0,0,1,success,0.005
0.05,2808,15,sequence,linear,1,True,27,0,0,0,1,success,0.012
0.05,2808,15,sequence,shortest,1,True,26,0,0,0,1,success,0.007
0.05,2808,15,sequence,linear,2,True,26,0,0,0,1,success,0.007
0.05,2808,15,sequence,shortest,2,True,22,0,0,0,1,success,0.006
0.05,2808,15,sequence,linear,3,True,27,0,0,0,1,success,0.01
0.05,2808,15,sequence,shortest,3,True,25,0,0,1,2,success,0.007
0.05,2808,16,all_of,linear,1,True,13,0,0,0,1,success,0.019
0.05,2808,16,all_of,shortest,1,True,13,0,0,0,1,success,0.015
0.05,2808,16,all_of,linear,2,True,13,0,0,0,1,success,0.021
0.05,2808,16,all_of,shortest,2,True,13,0,0,0,1,success,0.015
0.05,2808,16,all_of,linear,3,True,16,0,0,1,2,success,0.032
0.05,2808,16,all_of,shortest,3,True,16,0,0,1,2,success,0.022
0.05,2808,17,condition_then,linear,1,True,7,0,0,0,1,success,0.007
0.05,2808,17,condition_then,shortest,1,True,7,0,0,0,1,success,0.003
0.05,2808,17,condition_then,linear,2,True,7,0,0,0,1,success,0.005
0.05,2808,17,condition_then,shortest,2,True,7,0,0,0,1,success,0.003
0.05,2808,17,condition_then,linear,3,True,7,0,0,0,1,success,0.007
0.05,2808,17,condition_then,shortest,3,True,7,0,0,0,1,success,0.005
0.05,2808,18,sequence,linear,1,True,22,0,0,0,1,success,0.009
0.05,2808,18,sequence,shortest,1,True,21,0,0,0,1,success,0.007
0.05,2808,18,sequence,linear,2,True,21,0,0,0,1,success,0.009
0.05,2808,18,sequence,shortest,2,True,21,0,0,0,1,success,0.007
0.05,2808,18,sequence,linear,3,True,21,0,0,0,1,success,0.011
0.05,2808,18,sequence,shortest,3,True,21,0,0,0,1,success,0.007
0.05,2808,19,all_of,linear,1,True,13,0,0,0,1,success,0.019
0.05,2808,19,all_of,shortest,1,True,13,0,0,0,1,success,0.016
0.05,2808,19,all_of,linear,2,True,13,0,0,0,1,success,0.02
0.05,2808,19,all_of,shortest,2,True,13,0,0,0,1,success,0.012
0.05,2808,19,all_of,linear,3,True,15,0,0,0,1,success,0.021
0.05,2808,19,all_of,shortest,3,True,15,0,0,0,1,success,0.015
0.05,2808,20,condition_then,linear,1,True,9,0,0,0,1,success,0.007
0.05,2808,20,condition_then,shortest,1,True,9,0,0,0,1,success,0.004
0.05,2808,20,condition_then,linear,2,True,9,0,0,0,1,success,0.007
0.05,2808,20,condition_then,shortest,2,True,9,0,0,0,1,success,0.004
0.05,2808,20,condition_then,linear,3,True,9,0,0,0,1,success,0.007
0.05,2808,20,condition_then,shortest,3,True,9,0,0,0,1,success,0.004
0.05,2808,21,sequence,linear,1,True,21,0,0,0,1,success,0.013
0.05,2808,21,sequence,shortest,1,True,21,0,0,0,1,success,0.007
0.05,2808,21,sequence,linear,2,True,25,0,0,0,1,success,0.012
0.05,2808,21,sequence,shortest,2,True,25,0,0,1,2,success,0.013
0.05,2808,21,sequence,linear,3,True,20,0,0,0,1,success,0.01
0.05,2808,21,sequence,shortest,3,True,20,0,0,0,1,success,0.006
0.05,2808,22,all_of,linear,1,True,14,0,0,0,1,success,0.017
0.05,2808,22,all_of,shortest,1,True,14,0,0,0,1,success,0.016
0.05,2808,22,all_of,linear,2,True,15,0,0,0,1,success,0.021
0.05,2808,22,all_of,shortest,2,True,15,0,0,0,1,success,0.011
0.05,2808,22,all_of,linear,3,True,17,0,0,1,2,success,0.025
0.05,2808,22,all_of,shortest,3,True,17,0,0,0,1,success,0.014
0.05,2808,23,condition_then,linear,1,True,8,0,0,0,1,success,0.005
0.05,2808,23,condition_then,shortest,1,True,8,0,0,0,1,success,0.004
0.05,2808,23,condition_then,linear,2,True,8,0,0,0,1,success,0.006
0.05,2808,23,condition_then,shortest,2,True,8,0,0,0,1,success,0.004
0.05,2808,23,condition_then,linear,3,True,8,0,0,0,1,success,0.005
0.05,2808,23,condition_then,shortest,3,True,8,0,0,0,1,success,0.003
0.05,2808,24,sequence,linear,1,True,24,0,0,0,1,success,0.007
0.05,2808,24,sequence,shortest,1,True,23,0,0,0,1,success,0.006
0.05,2808,24,sequence,linear,2,True,23,0,0,0,1,success,0.008
0.05,2808,24,sequence,shortest,2,True,23,0,0,0,1,success,0.007
0.05,2808,24,sequence,linear,3,True,23,0,0,0,1,success,0.007
0.05,2808,24,sequence,shortest,3,True,23,0,0,0,1,success,0.005
0.05,2808,25,all_of,linear,1,True,17,0,0,0,1,success,0.016
0.05,2808,25,all_of,shortest,1,True,17,0,0,0,1,success,0.025
0.05,2808,25,all_of,linear,2,True,18,0,0,0,1,success,0.015
0.05,2808,25,all_of,shortest,2,True,18,0,0,0,1,success,0.015
0.05,2808,25,all_of,linear,3,True,17,0,0,0,1,success,0.015
0.05,2808,25,all_of,shortest,3,True,17,0,0,0,1,success,0.011
0.05,2808,26,condition_then,linear,1,True,11,0,0,0,1,success,0.006
0.05,2808,26,condition_then,shortest,1,True,11,0,0,0,1,success,0.003
0.05,2808,26,condition_then,linear,2,True,12,0,0,0,1,success,0.007
0.05,2808,26,condition_then,shortest,2,True,12,0,0,1,2,success,0.009
0.05,2808,26,condition_then,linear,3,True,12,0,0,1,2,success,0.01
0.05,2808,26,condition_then,shortest,3,True,12,0,0,1,2,success,0.006
0.05,2808,27,sequence,linear,1,True,17,0,0,0,1,success,0.007
0.05,2808,27,sequence,shortest,1,True,17,0,0,0,1,success,0.005
0.05,2808,27,sequence,linear,2,True,16,0,0,0,1,success,0.007
0.05,2808,27,sequence,shortest,2,True,16,0,0,0,1,success,0.005
0.05,2808,27,sequence,linear,3,True,18,0,0,0,1,success,0.008
0.05,2808,27,sequence,shortest,3,True,18,0,0,0,1,success,0.005
0.05,2808,28,all_of,linear,1,True,12,0,0,0,1,success,0.015
0.05,2808,28,all_of,shortest,1,True,12,0,0,0,1,success,0.016
0.05,2808,28,all_of,linear,2,True,12,0,0,0,1,success,0.017
0.05,2808,28,all_of,shortest,2,True,12,0,0,0,1,success,0.014
0.05,2808,28,all_of,linear,3,True,12,0,0,0,1,success,0.018
0.05,2808,28,all_of,shortest,3,True,12,0,0,0,1,success,0.016
0.05,2808,29,condition_then,linear,1,True,6,0,0,0,1,success,0.007
0.05,2808,29,condition_then,shortest,1,True,6,0,0,0,1,success,0.003
0.05,2808,29,condition_then,linear,2,True,8,0,0,0,1,success,0.005
0.05,2808,29,condition_then,shortest,2,True,8,0,0,0,1,success,0.004
0.05,2808,29,condition_then,linear,3,True,6,0,0,0,1,success,0.007
0.05,2808,29,condition_then,shortest,3,True,6,0,0,0,1,success,0.003
0.05,2808,30,sequence,linear,1,True,19,0,0,0,1,success,0.007
0.05,2808,30,sequence,shortest,1,True,19,0,0,0,1,success,0.007
0.05,2808,30,sequence,linear,2,True,20,0,0,0,1,success,0.01
0.05,2808,30,sequence,shortest,2,True,20,0,0,0,1,success,0.007
0.05,2808,30,sequence,linear,3,True,19,0,0,0,1,success,0.007
0.05,2808,30,sequence,shortest,3,True,19,0,0,0,1,success,0.006
0.05,2808,31,all_of,linear,1,True,12,0,0,0,1,success,0.019
0.05,2808,31,all_of,shortest,1,True,12,0,0,0,1,success,0.014
0.05,2808,31,all_of,linear,2,True,12,0,0,0,1,success,0.019
0.05,2808,31,all_of,shortest,2,True,12,0,0,0,1,success,0.014
0.05,2808,31,all_of,linear,3,True,12,0,0,0,1,success,0.018
0.05,2808,31,all_of,shortest,3,True,12,0,0,0,1,success,0.017
0.05,2808,32,condition_then,linear,1,True,4,0,0,0,1,success,0.004
0.05,2808,32,condition_then,shortest,1,True,4,0,0,0,1,success,0.004
0.05,2808,32,condition_then,linear,2,True,4,0,0,0,1,success,0.006
0.05,2808,32,condition_then,shortest,2,True,4,0,0,0,1,success,0.004
0.05,2808,32,condition_then,linear,3,True,4,0,0,0,1,success,0.007
0.05,2808,32,condition_then,shortest,3,True,4,0,0,0,1,success,0.004
0.05,2808,33,sequence,linear,1,True,17,0,0,0,1,success,0.009
0.05,2808,33,sequence,shortest,1,True,17,0,0,0,1,success,0.006
0.05,2808,33,sequence,linear,2,True,19,0,0,0,1,success,0.009
0.05,2808,33,sequence,shortest,2,True,19,0,0,0,1,success,0.006
0.05,2808,33,sequence,linear,3,True,18,0,0,0,1,success,0.009
0.05,2808,33,sequence,shortest,3,True,18,0,0,0,1,success,0.005
0.05,2808,34,all_of,linear,1,True,15,0,0,0,1,success,0.017
0.05,2808,34,all_of,shortest,1,True,16,0,0,0,1,success,0.011
0.05,2808,34,all_of,linear,2,True,15,0,0,0,1,success,0.014
0.05,2808,34,all_of,shortest,2,True,14,0,0,0,1,success,0.014
0.05,2808,34,all_of,linear,3,True,15,0,0,0,1,success,0.015
0.05,2808,34,all_of,shortest,3,True,14,0,0,0,1,success,0.014
0.05,2808,35,condition_then,linear,1,True,16,0,0,0,1,success,0.006
0.05,2808,35,condition_then,shortest,1,True,16,0,0,0,1,success,0.003
0.05,2808,35,condition_then,linear,2,True,12,0,0,0,1,success,0.007
0.05,2808,35,condition_then,shortest,2,True,12,0,0,0,1,success,0.005
0.05,2808,35,condition_then,linear,3,True,15,0,0,1,2,success,0.009
0.05,2808,35,condition_then,shortest,3,True,15,0,0,0,1,success,0.005
0.05,2808,36,branch,linear,1,True,7,0,0,0,1,success,0.01
0.05,2808,36,branch,shortest,1,True,7,0,0,0,1,success,0.005
0.05,2808,36,branch,linear,2,True,7,0,0,0,1,success,0.01
0.05,2808,36,branch,shortest,2,True,7,0,0,0,1,success,0.006
0.05,2808,36,branch,linear,3,True,7,0,0,0,1,success,0.009
0.05,2808,36,branch,shortest,3,True,7,0,0,0,1,success,0.004
0.05,2808,37,branch,linear,1,True,8,0,0,0,1,success,0.008
0.05,2808,37,branch,shortest,1,True,8,0,0,0,1,success,0.007
0.05,2808,37,branch,linear,2,True,8,0,0,0,1,success,0.006
0.05,2808,37,branch,shortest,2,True,8,0,0,0,1,success,0.006
0.05,2808,37,branch,linear,3,True,8,0,0,0,1,success,0.009
0.05,2808,37,branch,shortest,3,True,8,0,0,0,1,success,0.006
0.05,2808,38,branch,linear,1,True,11,0,0,1,2,success,0.013
0.05,2808,38,branch,shortest,1,True,11,0,0,1,2,success,0.009
0.05,2808,38,branch,linear,2,True,8,0,0,0,1,success,0.01
0.05,2808,38,branch,shortest,2,True,8,0,0,0,1,success,0.006
0.05,2808,38,branch,linear,3,True,8,0,0,0,1,success,0.007
0.05,2808,38,branch,shortest,3,True,8,0,0,0,1,success,0.006
0.05,2808,39,branch,linear,1,True,10,0,0,0,1,success,0.008
0.05,2808,39,branch,shortest,1,True,10,0,0,0,1,success,0.006
0.05,2808,39,branch,linear,2,True,10,0,0,0,1,success,0.009
0.05,2808,39,branch,shortest,2,True,10,0,0,0,1,success,0.004
0.05,2808,39,branch,linear,3,True,10,0,0,0,1,success,0.008
0.05,2808,39,branch,shortest,3,True,10,0,0,0,1,success,0.007
0.05,2808,40,branch,linear,1,True,13,0,0,0,1,success,0.01
0.05,2808,40,branch,shortest,1,True,13,0,0,0,1,success,0.006
0.05,2808,40,branch,linear,2,True,13,0,0,0,1,success,0.009
0.05,2808,40,branch,shortest,2,True,13,0,0,0,1,success,0.007
0.05,2808,40,branch,linear,3,True,17,0,0,0,1,success,0.007
0.05,2808,40,branch,shortest,3,True,13,0,0,0,1,success,0.006
0.05,2808,41,branch,linear,1,True,11,0,0,0,1,success,0.006
0.05,2808,41,branch,shortest,1,True,11,0,0,0,1,success,0.005
0.05,2808,41,branch,linear,2,True,11,0,0,0,1,success,0.008
0.05,2808,41,branch,shortest,2,True,11,0,0,0,1,success,0.007
0.05,2808,41,branch,linear,3,True,11,0,0,0,1,success,0.007
0.05,2808,41,branch,shortest,3,True,11,0,0,0,1,success,0.005
0.05,2808,42,branch,linear,1,True,8,0,0,0,1,success,0.009
0.05,2808,42,branch,shortest,1,True,8,0,0,0,1,success,0.006
0.05,2808,42,branch,linear,2,True,9,0,0,0,1,success,0.009
0.05,2808,42,branch,shortest,2,True,9,0,0,0,1,success,0.006
0.05,2808,42,branch,linear,3,True,8,0,0,0,1,success,0.009
0.05,2808,42,branch,shortest,3,True,8,0,0,0,1,success,0.006
0.05,2808,43,branch,linear,1,True,6,0,0,0,1,success,0.009
0.05,2808,43,branch,shortest,1,True,6,0,0,0,1,success,0.004
0.05,2808,43,branch,linear,2,True,6,0,0,0,1,success,0.009
0.05,2808,43,branch,shortest,2,True,6,0,0,0,1,success,0.005
0.05,2808,43,branch,linear,3,True,7,0,0,0,1,success,0.008
0.05,2808,43,branch,shortest,3,True,7,0,0,0,1,success,0.004
0.05,2808,44,branch,linear,1,True,14,0,0,2,3,success,0.028
0.05,2808,44,branch,shortest,1,True,15,0,0,0,1,success,0.006
0.05,2808,44,branch,linear,2,True,9,0,0,0,1,success,0.009
0.05,2808,44,branch,shortest,2,True,9,0,0,0,1,success,0.006
0.05,2808,44,branch,linear,3,True,9,0,0,0,1,success,0.009
0.05,2808,44,branch,shortest,3,True,9,0,0,0,1,success,0.006
0.05,2808,45,branch,linear,1,True,10,0,0,0,1,success,0.009
0.05,2808,45,branch,shortest,1,True,10,0,0,0,1,success,0.005
0.05,2808,45,branch,linear,2,True,10,0,0,0,1,success,0.006
0.05,2808,45,branch,shortest,2,True,10,0,0,0,1,success,0.005
0.05,2808,45,branch,linear,3,True,10,0,0,0,1,success,0.009
0.05,2808,45,branch,shortest,3,True,10,0,0,0,1,success,0.005
0.1,2808,0,sequence,linear,1,True,16,0,0,2,3,success,0.017
0.1,2808,0,sequence,shortest,1,True,14,0,0,1,2,success,0.01
0.1,2808,0,sequence,linear,2,True,18,0,0,2,3,success,0.02
0.1,2808,0,sequence,shortest,2,True,14,0,0,1,2,success,0.009
0.1,2808,0,sequence,linear,3,True,16,0,0,2,3,success,0.023
0.1,2808,0,sequence,shortest,3,True,16,0,0,1,2,success,0.013
0.1,2808,1,all_of,linear,1,True,178,172,5,92,93,success,0.365
0.1,2808,1,all_of,shortest,1,True,178,172,5,92,93,success,0.392
0.1,2808,1,all_of,linear,2,True,184,178,6,102,103,success,0.331
0.1,2808,1,all_of,shortest,2,True,184,178,6,102,103,success,0.303
0.1,2808,1,all_of,linear,3,True,95,85,6,58,59,success,0.189
0.1,2808,1,all_of,shortest,3,True,97,85,6,58,59,success,0.185
0.1,2808,2,condition_then,linear,1,True,19,0,0,1,2,success,0.01
0.1,2808,2,condition_then,shortest,1,True,20,0,0,1,2,success,0.007
0.1,2808,2,condition_then,linear,2,True,17,0,0,2,3,success,0.014
0.1,2808,2,condition_then,shortest,2,True,15,0,0,2,3,success,0.009
0.1,2808,2,condition_then,linear,3,True,16,0,0,2,3,success,0.013
0.1,2808,2,condition_then,shortest,3,True,14,0,0,1,2,success,0.006
0.1,2808,3,sequence,linear,1,True,32,2,2,3,5,success,0.018
0.1,2808,3,sequence,shortest,1,True,33,2,2,4,6,success,0.013
0.1,2808,3,sequence,linear,2,True,39,2,2,4,6,success,0.025
0.1,2808,3,sequence,shortest,2,True,38,2,2,5,7,success,0.022
0.1,2808,3,sequence,linear,3,True,27,2,2,3,5,success,0.016
0.1,2808,3,sequence,shortest,3,True,30,2,2,3,5,success,0.013
0.1,2808,4,all_of,linear,1,True,18,0,0,1,2,success,0.018
0.1,2808,4,all_of,shortest,1,True,18,0,0,1,2,success,0.016
0.1,2808,4,all_of,linear,2,True,21,0,0,3,4,success,0.048
0.1,2808,4,all_of,shortest,2,True,21,0,0,3,4,success,0.031
0.1,2808,4,all_of,linear,3,True,20,0,0,1,2,success,0.02
0.1,2808,4,all_of,shortest,3,True,20,0,0,1,2,success,0.014
0.1,2808,5,condition_then,linear,1,True,19,0,0,3,4,success,0.015
0.1,2808,5,condition_then,shortest,1,True,18,0,0,2,3,success,0.009
0.1,2808,5,condition_then,linear,2,True,14,0,0,2,3,success,0.016
0.1,2808,5,condition_then,shortest,2,True,14,0,0,1,2,success,0.007
0.1,2808,5,condition_then,linear,3,True,16,0,0,2,3,success,0.015
0.1,2808,5,condition_then,shortest,3,True,16,0,0,2,3,success,0.01
0.1,2808,6,sequence,linear,1,True,38,1,1,5,7,success,0.036
0.1,2808,6,sequence,shortest,1,True,31,0,0,3,4,success,0.016
0.1,2808,6,sequence,linear,2,True,45,0,0,5,6,success,0.032
0.1,2808,6,sequence,shortest,2,True,34,0,0,4,5,success,0.023
0.1,2808,6,sequence,linear,3,True,35,0,0,5,6,success,0.036
0.1,2808,6,sequence,shortest,3,True,32,0,0,4,5,success,0.025
0.1,2808,7,all_of,linear,1,True,31,2,2,3,5,success,0.029
0.1,2808,7,all_of,shortest,1,True,28,0,0,3,4,success,0.028
0.1,2808,7,all_of,linear,2,True,28,0,0,2,3,success,0.026
0.1,2808,7,all_of,shortest,2,True,28,0,0,2,3,success,0.017
0.1,2808,7,all_of,linear,3,True,31,0,0,4,5,success,0.045
0.1,2808,7,all_of,shortest,3,True,31,0,0,3,4,success,0.031
0.1,2808,8,condition_then,linear,1,True,20,0,0,2,3,success,0.018
0.1,2808,8,condition_then,shortest,1,True,20,0,0,3,4,success,0.015
0.1,2808,8,condition_then,linear,2,True,42,0,0,5,6,success,0.035
0.1,2808,8,condition_then,shortest,2,True,26,0,0,3,4,success,0.013
0.1,2808,8,condition_then,linear,3,True,19,0,0,2,3,success,0.016
0.1,2808,8,condition_then,shortest,3,True,20,0,0,3,4,success,0.013
0.1,2808,9,sequence,linear,1,True,28,0,0,2,3,success,0.025
0.1,2808,9,sequence,shortest,1,True,28,0,0,1,2,success,0.012
0.1,2808,9,sequence,linear,2,True,25,0,0,1,2,success,0.015
0.1,2808,9,sequence,shortest,2,True,26,0,0,3,4,success,0.021
0.1,2808,9,sequence,linear,3,True,24,0,0,1,2,success,0.015
0.1,2808,9,sequence,shortest,3,True,28,0,0,2,3,success,0.01
0.1,2808,10,all_of,linear,1,True,20,0,0,1,2,success,0.028
0.1,2808,10,all_of,shortest,1,True,23,1,1,3,5,success,0.021
0.1,2808,10,all_of,linear,2,True,20,0,0,1,2,success,0.035
0.1,2808,10,all_of,shortest,2,True,15,0,0,0,1,success,0.014
0.1,2808,10,all_of,linear,3,True,22,0,0,1,2,success,0.036
0.1,2808,10,all_of,shortest,3,True,15,0,0,0,1,success,0.013
0.1,2808,11,condition_then,linear,1,True,16,0,0,1,2,success,0.012
0.1,2808,11,condition_then,shortest,1,True,13,0,0,0,1,success,0.004
0.1,2808,11,condition_then,linear,2,True,13,0,0,0,1,success,0.007
0.1,2808,11,condition_then,shortest,2,True,13,0,0,0,1,success,0.003
0.1,2808,11,condition_then,linear,3,True,11,0,0,0,1,success,0.007
0.1,2808,11,condition_then,shortest,3,True,11,0,0,0,1,success,0.005
0.1,2808,12,sequence,linear,1,True,23,0,0,1,2,success,0.018
0.1,2808,12,sequence,shortest,1,True,24,0,0,1,2,success,0.012
0.1,2808,12,sequence,linear,2,True,21,0,0,0,1,success,0.009
0.1,2808,12,sequence,shortest,2,True,22,0,0,0,1,success,0.006
0.1,2808,12,sequence,linear,3,True,17,0,0,0,1,success,0.008
0.1,2808,12,sequence,shortest,3,True,17,0,0,0,1,success,0.007
0.1,2808,13,all_of,linear,1,True,21,2,0,3,4,success,0.023
0.1,2808,13,all_of,shortest,1,True,19,0,0,1,2,success,0.017
0.1,2808,13,all_of,linear,2,True,23,2,0,4,5,success,0.023
0.1,2808,13,all_of,shortest,2,True,19,0,0,1,2,success,0.016
0.1,2808,13,all_of,linear,3,True,27,2,0,4,5,success,0.028
0.1,2808,13,all_of,shortest,3,False,2048,2025,6,140,141,task_step_limit,2.005
0.1,2808,14,condition_then,linear,1,True,11,0,0,1,2,success,0.012
0.1,2808,14,condition_then,shortest,1,True,11,0,0,1,2,success,0.006
0.1,2808,14,condition_then,linear,2,True,10,0,0,1,2,success,0.013
0.1,2808,14,condition_then,shortest,2,True,10,0,0,1,2,success,0.007
0.1,2808,14,condition_then,linear,3,True,12,0,0,1,2,success,0.017
0.1,2808,14,condition_then,shortest,3,True,12,0,0,1,2,success,0.008
0.1,2808,15,sequence,linear,1,True,34,0,0,1,2,success,0.014
0.1,2808,15,sequence,shortest,1,True,34,0,0,1,2,success,0.006
0.1,2808,15,sequence,linear,2,True,24,0,0,2,3,success,0.021
0.1,2808,15,sequence,shortest,2,True,29,0,0,2,3,success,0.014
0.1,2808,15,sequence,linear,3,True,27,0,0,1,2,success,0.013
0.1,2808,15,sequence,shortest,3,True,28,0,0,1,2,success,0.007
0.1,2808,16,all_of,linear,1,True,21,0,0,4,5,success,0.06
0.1,2808,16,all_of,shortest,1,True,19,0,0,3,4,success,0.039
0.1,2808,16,all_of,linear,2,True,14,0,0,2,3,success,0.042
0.1,2808,16,all_of,shortest,2,True,14,0,0,2,3,success,0.031
0.1,2808,16,all_of,linear,3,True,16,0,0,2,3,success,0.033
0.1,2808,16,all_of,shortest,3,True,16,0,0,2,3,success,0.026
0.1,2808,17,condition_then,linear,1,True,7,0,0,0,1,success,0.006
0.1,2808,17,condition_then,shortest,1,True,7,0,0,0,1,success,0.004
0.1,2808,17,condition_then,linear,2,True,7,0,0,0,1,success,0.007
0.1,2808,17,condition_then,shortest,2,True,7,0,0,0,1,success,0.004
0.1,2808,17,condition_then,linear,3,True,7,0,0,0,1,success,0.005
0.1,2808,17,condition_then,shortest,3,True,7,0,0,0,1,success,0.004
0.1,2808,18,sequence,linear,1,True,21,1,1,1,2,success,0.009
0.1,2808,18,sequence,shortest,1,True,21,1,1,1,2,success,0.008
0.1,2808,18,sequence,linear,2,True,23,1,1,1,2,success,0.01
0.1,2808,18,sequence,shortest,2,True,23,1,1,1,2,success,0.006
0.1,2808,18,sequence,linear,3,True,21,1,1,1,2,success,0.01
0.1,2808,18,sequence,shortest,3,True,21,1,1,1,2,success,0.004
0.1,2808,19,all_of,linear,1,True,16,2,2,2,4,success,0.033
0.1,2808,19,all_of,shortest,1,True,16,2,2,2,4,success,0.023
0.1,2808,19,all_of,linear,2,True,13,1,1,1,2,success,0.02
0.1,2808,19,all_of,shortest,2,True,13,1,1,1,2,success,0.012
0.1,2808,19,all_of,linear,3,True,19,1,1,1,2,success,0.023
0.1,2808,19,all_of,shortest,3,True,19,1,1,1,2,success,0.013
0.1,2808,20,condition_then,linear,1,True,9,1,1,1,2,success,0.006
0.1,2808,20,condition_then,shortest,1,True,9,1,1,1,2,success,0.004
0.1,2808,20,condition_then,linear,2,True,9,1,1,1,2,success,0.007
0.1,2808,20,condition_then,shortest,2,True,9,1,1,1,2,success,0.003
0.1,2808,20,condition_then,linear,3,True,9,1,1,1,2,success,0.004
0.1,2808,20,condition_then,shortest,3,True,9,1,1,1,2,success,0.005
0.1,2808,21,sequence,linear,1,True,27,2,0,4,5,success,0.026
0.1,2808,21,sequence,shortest,1,True,27,2,0,4,5,success,0.012
0.1,2808,21,sequence,linear,2,True,27,2,0,4,5,success,0.021
0.1,2808,21,sequence,shortest,2,True,27,2,0,4,5,success,0.015
0.1,2808,21,sequence,linear,3,True,30,0,0,2,3,success,0.027
0.1,2808,21,sequence,shortest,3,True,30,0,0,2,3,success,0.018
0.1,2808,22,all_of,linear,1,True,34,2,0,5,6,success,0.036
0.1,2808,22,all_of,shortest,1,True,34,2,0,5,6,success,0.024
0.1,2808,22,all_of,linear,2,True,22,2,0,4,5,success,0.033
0.1,2808,22,all_of,shortest,2,True,22,2,0,4,5,success,0.024
0.1,2808,22,all_of,linear,3,True,20,2,0,3,4,success,0.024
0.1,2808,22,all_of,shortest,3,True,20,2,0,3,4,success,0.019
0.1,2808,23,condition_then,linear,1,True,8,0,0,0,1,success,0.006
0.1,2808,23,condition_then,shortest,1,True,8,0,0,0,1,success,0.003
0.1,2808,23,condition_then,linear,2,True,8,0,0,0,1,success,0.005
0.1,2808,23,condition_then,shortest,2,True,8,0,0,0,1,success,0.004
0.1,2808,23,condition_then,linear,3,True,8,0,0,0,1,success,0.006
0.1,2808,23,condition_then,shortest,3,True,8,0,0,0,1,success,0.002
0.1,2808,24,sequence,linear,1,True,24,0,0,0,1,success,0.009
0.1,2808,24,sequence,shortest,1,True,23,0,0,1,2,success,0.01
0.1,2808,24,sequence,linear,2,True,30,0,0,1,2,success,0.012
0.1,2808,24,sequence,shortest,2,True,27,0,0,0,1,success,0.006
0.1,2808,24,sequence,linear,3,True,26,0,0,0,1,success,0.008
0.1,2808,24,sequence,shortest,3,True,27,0,0,0,1,success,0.007
0.1,2808,25,all_of,linear,1,True,18,0,0,1,2,success,0.023
0.1,2808,25,all_of,shortest,1,True,25,0,0,3,4,success,0.039
0.1,2808,25,all_of,linear,2,True,19,0,0,1,2,success,0.029
0.1,2808,25,all_of,shortest,2,True,19,0,0,1,2,success,0.022
0.1,2808,25,all_of,linear,3,True,24,0,0,3,4,success,0.042
0.1,2808,25,all_of,shortest,3,True,24,0,0,3,4,success,0.03
0.1,2808,26,condition_then,linear,1,True,11,0,0,1,2,success,0.013
0.1,2808,26,condition_then,shortest,1,True,11,0,0,0,1,success,0.005
0.1,2808,26,condition_then,linear,2,True,13,0,0,1,2,success,0.013
0.1,2808,26,condition_then,shortest,2,True,13,0,0,0,1,success,0.005
0.1,2808,26,condition_then,linear,3,True,18,0,0,1,2,success,0.014
0.1,2808,26,condition_then,shortest,3,True,17,0,0,3,4,success,0.014
0.1,2808,27,sequence,linear,1,True,30,3,1,5,6,success,0.023
0.1,2808,27,sequence,shortest,1,True,19,1,1,1,2,success,0.007
0.1,2808,27,sequence,linear,2,True,28,3,1,5,6,success,0.024
0.1,2808,27,sequence,shortest,2,True,19,1,1,1,2,success,0.007
0.1,2808,27,sequence,linear,3,True,25,3,1,5,6,success,0.023
0.1,2808,27,sequence,shortest,3,True,20,1,1,2,3,success,0.009
0.1,2808,28,all_of,linear,1,True,13,1,1,2,3,success,0.024
0.1,2808,28,all_of,shortest,1,True,13,1,1,2,3,success,0.018
0.1,2808,28,all_of,linear,2,True,18,3,1,4,5,success,0.024
0.1,2808,28,all_of,shortest,2,True,13,1,1,1,2,success,0.014
0.1,2808,28,all_of,linear,3,True,28,3,1,6,7,success,0.034
0.1,2808,28,all_of,shortest,3,True,17,1,1,1,2,success,0.014
0.1,2808,29,condition_then,linear,1,True,8,1,1,1,2,success,0.007
0.1,2808,29,condition_then,shortest,1,True,8,1,1,1,2,success,0.004
0.1,2808,29,condition_then,linear,2,True,12,1,1,4,5,success,0.024
0.1,2808,29,condition_then,shortest,2,True,12,1,1,3,4,success,0.012
0.1,2808,29,condition_then,linear,3,True,8,1,1,1,2,success,0.005
0.1,2808,29,condition_then,shortest,3,True,8,1,1,1,2,success,0.006
0.1,2808,30,sequence,linear,1,True,24,0,0,1,2,success,0.018
0.1,2808,30,sequence,shortest,1,True,24,0,0,1,2,success,0.012
0.1,2808,30,sequence,linear,2,True,22,0,0,1,2,success,0.018
0.1,2808,30,sequence,shortest,2,True,22,0,0,1,2,success,0.013
0.1,2808,30,sequence,linear,3,True,28,0,0,1,2,success,0.018
0.1,2808,30,sequence,shortest,3,True,28,0,0,1,2,success,0.012
0.1,2808,31,all_of,linear,1,True,18,0,0,2,3,success,0.032
0.1,2808,31,all_of,shortest,1,True,18,0,0,1,2,success,0.02
