slip,seed,task_id,task_type,planner,replicate,success,steps,exploration_steps,states_added,model_changes,builds,failure_reason,seconds
0.1,2303,42,branch,linear,3,True,8,0,0,0,1,success,0.007
0.1,2303,42,branch,shortest,3,True,8,0,0,0,1,success,0.003
0.1,2303,43,branch,linear,1,True,9,0,0,0,1,success,0.004
0.1,2303,43,branch,shortest,1,True,9,0,0,0,1,success,0.003
0.1,2303,43,branch,linear,2,True,7,0,0,0,1,success,0.004
0.1,2303,43,branch,shortest,2,True,7,0,0,0,1,success,0.004
0.1,2303,43,branch,linear,3,True,9,0,0,0,1,success,0.005
0.1,2303,43,branch,shortest,3,True,9,0,0,0,1,success,0.004
0.1,2303,44,branch,linear,1,True,9,0,0,0,1,success,0.005
0.1,2303,44,branch,shortest,1,True,9,0,0,0,1,success,0.003
0.1,2303,44,branch,linear,2,True,9,0,0,0,1,success,0.005
0.1,2303,44,branch,shortest,2,True,9,0,0,0,1,success,0.003
0.1,2303,44,branch,linear,3,True,10,0,0,0,1,success,0.005
0.1,2303,44,branch,shortest,3,True,10,0,0,0,1,success,0.003
0.1,2303,45,branch,linear,1,True,8,0,0,0,1,success,0.005
0.1,2303,45,branch,shortest,1,True,8,0,0,0,1,success,0.003
0.1,2303,45,branch,linear,2,True,8,0,0,0,1,success,0.006
0.1,2303,45,branch,shortest,2,True,8,0,0,0,1,success,0.003
0.1,2303,45,branch,linear,3,True,9,0,0,0,1,success,0.006
0.1,2303,45,branch,shortest,3,True,9,0,0,0,1,success,0.003
0.2,2303,0,sequence,linear,1,True,31,0,0,3,4,success,0.012
0.2,2303,0,sequence,shortest,1,True,31,0,0,3,4,success,0.008
0.2,2303,0,sequence,linear,2,True,32,0,0,4,5,success,0.015
0.2,2303,0,sequence,shortest,2,True,34,0,0,5,6,success,0.01
0.2,2303,0,sequence,linear,3,True,21,0,0,1,2,success,0.007
0.2,2303,0,sequence,shortest,3,True,21,0,0,1,2,success,0.006
0.2,2303,1,all_of,linear,1,True,28,0,0,5,6,success,0.036
0.2,2303,1,all_of,shortest,1,True,19,0,0,0,1,success,0.008
0.2,2303,1,all_of,linear,2,True,20,0,0,1,2,success,0.014
0.2,2303,1,all_of,shortest,2,True,18,0,0,0,1,success,0.011
0.2,2303,1,all_of,linear,3,True,17,0,0,0,1,success,0.009
0.2,2303,1,all_of,shortest,3,True,17,0,0,0,1,success,0.01
0.2,2303,2,condition_then,linear,1,True,17,0,0,0,1,success,0.005
0.2,2303,2,condition_then,shortest,1,True,13,0,0,0,1,success,0.003
0.2,2303,2,condition_then,linear,2,True,17,0,0,0,1,success,0.003
0.2,2303,2,condition_then,shortest,2,True,15,0,0,0,1,success,0.002
0.2,2303,2,condition_then,linear,3,True,17,0,0,0,1,success,0.004
0.2,2303,2,condition_then,shortest,3,True,15,0,0,0,1,success,0.003
0.2,2303,3,sequence,linear,1,True,23,0,0,0,1,success,0.007
0.2,2303,3,sequence,shortest,1,True,24,0,0,0,1,success,0.004
0.2,2303,3,sequence,linear,2,True,34,0,0,5,6,success,0.029
0.2,2303,3,sequence,shortest,2,True,34,0,0,4,5,success,0.015
0.2,2303,3,sequence,linear,3,True,31,0,0,3,4,success,0.018
0.2,2303,3,sequence,shortest,3,True,34,0,0,3,4,success,0.011
0.2,2303,4,all_of,linear,1,True,20,0,0,1,2,success,0.024
0.2,2303,4,all_of,shortest,1,True,18,0,0,0,1,success,0.008
0.2,2303,4,all_of,linear,2,True,18,0,0,1,2,success,0.02
0.2,2303,4,all_of,shortest,2,True,14,0,0,0,1,success,0.009
0.2,2303,4,all_of,linear,3,True,16,0,0,1,2,success,0.018
0.2,2303,4,all_of,shortest,3,True,16,0,0,1,2,success,0.014
0.2,2303,5,condition_then,linear,1,True,20,0,0,2,3,success,0.013
0.2,2303,5,condition_then,shortest,1,True,20,0,0,2,3,success,0.007
0.2,2303,5,condition_then,linear,2,True,16,0,0,1,2,success,0.007
0.2,2303,5,condition_then,shortest,2,True,17,0,0,2,3,success,0.007
0.2,2303,5,condition_then,linear,3,True,24,0,0,1,2,success,0.007
0.2,2303,5,condition_then,shortest,3,True,24,0,0,2,3,success,0.006
0.2,2303,6,sequence,linear,1,True,13,0,0,2,3,success,0.015
0.2,2303,6,sequence,shortest,1,True,11,0,0,0,1,success,0.004
0.2,2303,6,sequence,linear,2,True,23,0,0,3,4,success,0.018
0.2,2303,6,sequence,shortest,2,True,11,0,0,0,1,success,0.003
0.2,2303,6,sequence,linear,3,True,13,0,0,0,1,success,0.005
0.2,2303,6,sequence,shortest,3,True,13,0,0,0,1,success,0.003
0.2,2303,7,all_of,linear,1,True,22,0,0,3,4,success,0.041
0.2,2303,7,all_of,shortest,1,True,18,0,0,0,1,success,0.008
0.2,2303,7,all_of,linear,2,True,21,0,0,4,5,success,0.043
0.2,2303,7,all_of,shortest,2,True,15,0,0,0,1,success,0.012
0.2,2303,7,all_of,linear,3,True,22,0,0,4,5,success,0.053
0.2,2303,7,all_of,shortest,3,True,13,0,0,0,1,success,0.008
0.2,2303,8,condition_then,linear,1,True,7,0,0,0,1,success,0.004
0.2,2303,8,condition_then,shortest,1,True,7,0,0,0,1,success,0.003
0.2,2303,8,condition_then,linear,2,True,7,0,0,0,1,success,0.003
0.2,2303,8,condition_then,shortest,2,True,7,0,0,0,1,success,0.002
0.2,2303,8,condition_then,linear,3,True,9,0,0,0,1,success,0.004
0.2,2303,8,condition_then,shortest,3,True,9,0,0,0,1,success,0.002
0.2,2303,9,sequence,linear,1,True,31,0,0,0,1,success,0.006
0.2,2303,9,sequence,shortest,1,True,34,0,0,0,1,success,0.005
0.2,2303,9,sequence,linear,2,True,40,0,0,0,1,success,0.007
0.2,2303,9,sequence,shortest,2,True,40,0,0,0,1,success,0.005
0.2,2303,9,sequence,linear,3,True,35,0,0,0,1,success,0.007
0.2,2303,9,sequence,shortest,3,True,37,0,0,0,1,success,0.003
0.2,2303,10,all_of,linear,1,True,20,0,0,0,1,success,0.014
0.2,2303,10,all_of,shortest,1,True,20,0,0,0,1,success,0.01
0.2,2303,10,all_of,linear,2,True,18,0,0,0,1,success,0.009
0.2,2303,10,all_of,shortest,2,True,18,0,0,0,1,success,0.008
0.2,2303,10,all_of,linear,3,True,20,0,0,0,1,success,0.011
0.2,2303,10,all_of,shortest,3,True,19,0,0,0,1,success,0.007
0.2,2303,11,condition_then,linear,1,True,29,0,0,0,1,success,0.004
0.2,2303,11,condition_then,shortest,1,True,28,0,0,0,1,success,0.002
0.2,2303,11,condition_then,linear,2,True,23,0,0,0,1,success,0.005
0.2,2303,11,condition_then,shortest,2,True,27,0,0,0,1,success,0.002
0.2,2303,11,condition_then,linear,3,True,23,0,0,0,1,success,0.004
0.2,2303,11,condition_then,shortest,3,True,23,0,0,0,1,success,0.004
0.2,2303,12,sequence,linear,1,True,26,0,0,0,1,success,0.008
0.2,2303,12,sequence,shortest,1,True,32,0,0,0,1,success,0.005
0.2,2303,12,sequence,linear,2,True,20,0,0,0,1,success,0.007
0.2,2303,12,sequence,shortest,2,True,24,0,0,0,1,success,0.003
0.2,2303,12,sequence,linear,3,True,18,0,0,0,1,success,0.007
0.2,2303,12,sequence,shortest,3,True,18,0,0,0,1,success,0.003
0.2,2303,13,all_of,linear,1,True,26,0,0,0,1,success,0.01
0.2,2303,13,all_of,shortest,1,True,26,0,0,0,1,success,0.009
0.2,2303,13,all_of,linear,2,True,30,0,0,0,1,success,0.01
0.2,2303,13,all_of,shortest,2,True,31,0,0,0,1,success,0.007
0.2,2303,13,all_of,linear,3,True,21,0,0,0,1,success,0.012
0.2,2303,13,all_of,shortest,3,True,21,0,0,0,1,success,0.011
0.2,2303,14,condition_then,linear,1,True,33,0,0,2,3,success,0.012
0.2,2303,14,condition_then,shortest,1,True,23,0,0,0,1,success,0.002
0.2,2303,14,condition_then,linear,2,True,14,0,0,0,1,success,0.004
0.2,2303,14,condition_then,shortest,2,True,14,0,0,0,1,success,0.002
0.2,2303,14,condition_then,linear,3,True,19,0,0,1,2,success,0.006
0.2,2303,14,condition_then,shortest,3,True,20,0,0,0,1,success,0.002
0.2,2303,15,sequence,linear,1,True,20,0,0,0,1,success,0.005
0.2,2303,15,sequence,shortest,1,True,20,0,0,0,1,success,0.003
0.2,2303,15,sequence,linear,2,True,14,0,0,0,1,success,0.005
0.2,2303,15,sequence,shortest,2,True,14,0,0,0,1,success,0.005
0.2,2303,15,sequence,linear,3,True,22,0,0,0,1,success,0.008
0.2,2303,15,sequence,shortest,3,True,24,0,0,1,2,success,0.005
0.2,2303,16,all_of,linear,1,True,16,0,0,0,1,success,0.01
0.2,2303,16,all_of,shortest,1,True,16,0,0,0,1,success,0.009
0.2,2303,16,all_of,linear,2,True,20,0,0,0,1,success,0.011
0.2,2303,16,all_of,shortest,2,True,20,0,0,0,1,success,0.011
0.2,2303,16,all_of,linear,3,True,24,0,0,0,1,success,0.015
0.2,2303,16,all_of,shortest,3,True,23,0,0,0,1,success,0.011
0.2,2303,17,condition_then,linear,1,True,16,0,0,0,1,success,0.003
0.2,2303,17,condition_then,shortest,1,True,17,0,0,0,1,success,0.004
0.2,2303,17,condition_then,linear,2,True,14,0,0,0,1,success,0.004
0.2,2303,17,condition_then,shortest,2,True,16,0,0,0,1,success,0.003
0.2,2303,17,condition_then,linear,3,True,17,0,0,0,1,success,0.005
0.2,2303,17,condition_then,shortest,3,True,18,0,0,0,1,success,0.003
0.2,2303,18,sequence,linear,1,True,21,0,0,3,4,success,0.021
0.2,2303,18,sequence,shortest,1,True,17,0,0,1,2,success,0.005
0.2,2303,18,sequence,linear,2,True,18,0,0,2,3,success,0.013
0.2,2303,18,sequence,shortest,2,True,16,0,0,1,2,success,0.005
0.2,2303,18,sequence,linear,3,True,24,0,0,3,4,success,0.014
0.2,2303,18,sequence,shortest,3,True,24,0,0,2,3,success,0.008
0.2,2303,19,all_of,linear,1,True,19,0,0,2,3,success,0.021
0.2,2303,19,all_of,shortest,1,True,19,0,0,2,3,success,0.022
0.2,2303,19,all_of,linear,2,True,17,0,0,3,4,success,0.03
0.2,2303,19,all_of,shortest,2,True,17,0,0,3,4,success,0.02
0.2,2303,19,all_of,linear,3,True,19,0,0,3,4,success,0.03
0.2,2303,19,all_of,shortest,3,True,19,0,0,3,4,success,0.017
0.2,2303,20,condition_then,linear,1,True,7,0,0,0,1,success,0.003
0.2,2303,20,condition_then,shortest,1,True,7,0,0,0,1,success,0.002
0.2,2303,20,condition_then,linear,2,True,5,0,0,0,1,success,0.004
0.2,2303,20,condition_then,shortest,2,True,5,0,0,0,1,success,0.003
0.2,2303,20,condition_then,linear,3,True,5,0,0,0,1,success,0.005
0.2,2303,20,condition_then,shortest,3,True,5,0,0,0,1,success,0.003
0.2,2303,21,sequence,linear,1,True,27,0,0,3,4,success,0.023
0.2,2303,21,sequence,shortest,1,True,32,0,0,5,6,success,0.026
0.2,2303,21,sequence,linear,2,True,38,0,0,4,5,success,0.024
0.2,2303,21,sequence,shortest,2,True,43,0,0,5,6,success,0.019
0.2,2303,21,sequence,linear,3,True,27,0,0,4,5,success,0.023
0.2,2303,21,sequence,shortest,3,True,29,0,0,4,5,success,0.021
0.2,2303,22,all_of,linear,1,True,33,0,0,5,6,success,0.074
0.2,2303,22,all_of,shortest,1,True,29,0,0,1,2,success,0.009
0.2,2303,22,all_of,linear,2,True,21,0,0,1,2,success,0.027
0.2,2303,22,all_of,shortest,2,True,25,0,0,1,2,success,0.011
0.2,2303,22,all_of,linear,3,True,31,0,0,5,6,success,0.052
0.2,2303,22,all_of,shortest,3,True,27,0,0,2,3,success,0.022
0.2,2303,23,condition_then,linear,1,True,13,0,0,3,4,success,0.013
0.2,2303,23,condition_then,shortest,1,True,11,0,0,2,3,success,0.005
0.2,2303,23,condition_then,linear,2,True,9,0,0,1,2,success,0.009
0.2,2303,23,condition_then,shortest,2,True,15,0,0,1,2,success,0.004
0.2,2303,23,condition_then,linear,3,True,19,0,0,6,7,success,0.022
0.2,2303,23,condition_then,shortest,3,True,17,0,0,5,6,success,0.012
0.2,2303,24,sequence,linear,1,True,17,0,0,0,1,success,0.004
0.2,2303,24,sequence,shortest,1,True,17,0,0,0,1,success,0.004
0.2,2303,24,sequence,linear,2,True,17,0,0,0,1,success,0.005
0.2,2303,24,sequence,shortest,2,True,17,0,0,0,1,success,0.004
0.2,2303,24,sequence,linear,3,True,15,0,0,0,1,success,0.007
0.2,2303,24,sequence,shortest,3,True,16,0,0,0,1,success,0.004
0.2,2303,25,all_of,linear,1,True,22,0,0,0,1,success,0.011
0.2,2303,25,all_of,shortest,1,True,22,0,0,0,1,success,0.01
0.2,2303,25,all_of,linear,2,True,14,0,0,0,1,success,0.009
0.2,2303,25,all_of,shortest,2,True,14,0,0,0,1,success,0.007
0.2,2303,25,all_of,linear,3,True,20,0,0,0,1,success,0.01
0.2,2303,25,all_of,shortest,3,True,22,0,0,0,1,success,0.007
0.2,2303,26,condition_then,linear,1,True,9,0,0,0,1,success,0.005
0.2,2303,26,condition_then,shortest,1,True,9,0,0,0,1,success,0.003
0.2,2303,26,condition_then,linear,2,True,9,0,0,0,1,success,0.003
0.2,2303,26,condition_then,shortest,2,True,9,0,0,0,1,success,0.002
0.2,2303,26,condition_then,linear,3,True,9,0,0,0,1,success,0.003
0.2,2303,26,condition_then,shortest,3,True,11,0,0,0,1,success,0.003
0.2,2303,27,sequence,linear,1,True,22,0,0,0,1,success,0.005
0.2,2303,27,sequence,shortest,1,True,22,0,0,0,1,success,0.005
0.2,2303,27,sequence,linear,2,True,22,0,0,0,1,success,0.005
0.2,2303,27,sequence,shortest,2,True,30,0,0,0,1,success,0.004
0.2,2303,27,sequence,linear,3,True,32,0,0,0,1,success,0.005
0.2,2303,27,sequence,shortest,3,True,30,0,0,1,2,success,0.006
0.2,2303,28,all_of,linear,1,True,14,0,0,0,1,success,0.01
0.2,2303,28,all_of,shortest,1,True,14,0,0,0,1,success,0.007
0.2,2303,28,all_of,linear,2,True,19,0,0,1,2,success,0.015
0.2,2303,28,all_of,shortest,2,True,24,0,0,4,5,success,0.025
0.2,2303,28,all_of,linear,3,True,17,0,0,0,1,success,0.011
0.2,2303,28,all_of,shortest,3,True,19,0,0,1,2,success,0.011
0.2,2303,29,condition_then,linear,1,True,8,0,0,0,1,success,0.003
0.2,2303,29,condition_then,shortest,1,True,7,0,0,0,1,success,0.002
0.2,2303,29,condition_then,linear,2,True,9,0,0,0,1,success,0.004
0.2,2303,29,condition_then,shortest,2,True,9,0,0,0,1,success,0.002
0.2,2303,29,condition_then,linear,3,True,7,0,0,0,1,success,0.004
0.2,2303,29,condition_then,shortest,3,True,7,0,0,0,1,success,0.002
0.2,2303,30,sequence,linear,1,True,23,0,0,0,1,success,0.005
0.2,2303,30,sequence,shortest,1,True,23,0,0,0,1,success,0.003
0.2,2303,30,sequence,linear,2,True,23,0,0,0,1,success,0.005
0.2,2303,30,sequence,shortest,2,True,23,0,0,0,1,success,0.003
0.2,2303,30,sequence,linear,3,True,19,0,0,0,1,success,0.005
0.2,2303,30,sequence,shortest,3,True,19,0,0,0,1,success,0.004
0.2,2303,31,all_of,linear,1,True,21,0,0,0,1,success,0.013
0.2,2303,31,all_of,shortest,1,True,29,0,0,1,2,success,0.012
0.2,2303,31,all_of,linear,2,True,14,0,0,0,1,success,0.012
0.2,2303,31,all_of,shortest,2,True,14,0,0,0,1,success,0.007
